item_code_raw,item_code,official_description,official_unit,is_deleted
634E0600,634E0600,"4"" Temporary Pavement Marking Tape Type I",Ft,false
634E0610,634E0610,"4"" Temporary Pavement Marking Tape Type II",Ft,false
634E0630,634E0630,Temporary Pavement Marking,Mile,false
634E0640,634E0640,Temporary Pavement Marking,Ft,false
634E0650,634E0650,Temporary Pavement Marking,Gal,false
634E0700,634E0700,Traffic Control Movable Concrete Barrier,Each,false
634E0702,634E0702,Contractor Supplied Traffic Control Movable Concrete Barrier,Each,false
634E0705,634E0705,Remove and Reset Traffic Control Movable Concrete Barrier,Each,false
634E0750,634E0750,Temporary Concrete Barrier End Protection,Each,false
634E0755,634E0755,Remove and Reset Temporary Concrete Barrier End Protection,Each,false
634E0760,634E0760,Temporary Concrete Barrier End Protection Module Set or Repair Kit,Each,false
634E0775,634E0775,Temporary Concrete Barrier Glare Screen,Ft,false
634E0800,634E0800,Temporary Portable Rumble Strips,Each,false
634E0900,634E0900,Portable Temporary Traffic Control Signal,Unit,false
634E0915,634E0915,Short Term Temporary Traffic Control Signal,Site,false
634E0919,634E0919,Driveway Assistance Device,Mth,false
634E0920,634E0920,Hazard Identification Beacon,Site,false
634E0930,634E0930,Intersection Control Beacon,Each,false
634E0950,634E0950,Permanent Traffic Counter,Each,false
634E1002,634E1002,Detour and Restriction Signing,SqFt,false
634E1020,634E1020,Temporary Business Signing,SqFt,false
634E1150,634E1150,Opposing Traffic Lane Divider,Each,false
634E1160,634E1160,Replace Opposing Traffic Lane Divider,Each,false
634E1200,634E1200,Portable Changeable Speed Sign,Each,false
634E1210,634E1210,State Furnished Portable Changeable Message Sign,Each,false
634E1215,634E1215,Contractor Furnished Portable Changeable Message Sign,Each,false
634E1220,634E1220,Solar Powered Portable Changeable Message Sign,Each,false
634E1230,634E1230,Portable Sign System(s),LS,false
634E1235,634E1235,Queue Detection System,Mth,false
634E1240,634E1240,Queue Detection System,Each,false
634E1245,634E1245,Maintenance of Queue Detection System,Hour,false
634E1255,634E1255,Contractor Furnished Vehicle Speed Feedback Sign,Each,false
634E1260,634E1260,Truck/Trailer Mounted Attenuator,Each,false
634E2000,634E2000,Longitudinal Pedestrian Barricade,Ft,false
634E2010,634E2010,Temporary Pedestrian Facility(s),LS,false
634E2015,634E2015,Temporary Pedestrian Access Route,LS,false
634E2020,634E2020,Temporary Curb Ramp,Each,false
634E2025,634E2025,Longitudinal Pedestrian Barrier,Ft,false
634E2030,634E2030,Audible Message Device,Each,false
634E2050,634E2050,Temporary Sidewalk,SqFt,false
634E2052,634E2052,Temporary Flexible Sidewalk,SqFt,false
634E2054,634E2054,Reset Temporary Flexible Sidewalk,SqFt,false
634E3000,634E3000,Traffic Control Barrier,Ft,false
634E3010,634E3010,Traffic Control Barrier - State Furnished,Ft,false
634E3020,634E3020,Traffic Control Barrier - Rental,Ft,false
634E3030,634E3030,Reset Traffic Control Barrier,Ft,false
634E3040,634E3040,Haul Traffic Control Barrier,Ft,false
634E3100,634E3100,Reset Traffic Control Barrier End Protection,Each,false
635E0015,635E0015,"Breakaway Base Luminaire Pole with Arm, 15' Mounting Height",Each,false
635E0020,635E0020,"Breakaway Base Luminaire Pole with Arm, 20' Mounting Height",Each,false
635E0025,635E0025,"Breakaway Base Luminaire Pole with Arm, 25' Mounting Height",Each,false
635E0030,635E0030,"Breakaway Base Luminaire Pole with Arm, 30' Mounting Height",Each,false
635E0035,635E0035,"Breakaway Base Luminaire Pole with Arm, 35' Mounting Height",Each,false
635E0040,635E0040,"Breakaway Base Luminaire Pole with Arm, 40' Mounting Height",Each,false
635E0045,635E0045,"Breakaway Base Luminaire Pole with Arm, 45' Mounting Height",Each,false
635E0050,635E0050,"Breakaway Base Luminaire Pole with Arm, 50' Mounting Height",Each,false
635E0115,635E0115,"Breakaway Base Luminaire Pole with Twin Arms, 15' Mounting Height",Each,false
635E0125,635E0125,"Breakaway Base Luminaire Pole with Twin Arms, 25' Mounting Height",Each,false
635E0130,635E0130,"Breakaway Base Luminaire Pole with Twin Arms, 30' Mounting Height",Each,false
635E0135,635E0135,"Breakaway Base Luminaire Pole with Twin Arms, 35' Mounting Height",Each,false
635E0140,635E0140,"Breakaway Base Luminaire Pole with Twin Arms, 40' Mounting Height",Each,false
635E0145,635E0145,"Breakaway Base Luminaire Pole with Twin Arms, 45' Mounting Height",Each,false
635E0150,635E0150,"Breakaway Base Luminaire Pole with Twin Arms, 50' Mounting Height",Each,false
635E0215,635E0215,"Breakaway Base Luminaire Pole with Top Mount, 15' Mounting Height",Each,false
635E0220,635E0220,"Breakaway Base Luminaire Pole with Top Mount, 20' Mounting Height",Each,false
635E0225,635E0225,"Breakaway Base Luminaire Pole with Top Mount, 25' Mounting Height",Each,false
635E0230,635E0230,"Breakaway Base Luminaire Pole with Top Mount, 30' Mounting Height",Each,false
635E0235,635E0235,"Breakaway Base Luminaire Pole with Top Mount, 35' Mounting Height",Each,false
635E0240,635E0240,"Breakaway Base Luminaire Pole with Top Mount, 40' Mounting Height",Each,false
635E0245,635E0245,"Breakaway Base Luminaire Pole with Top Mount, 45' Mounting Height",Each,false
635E0250,635E0250,"Breakaway Base Luminaire Pole with Top Mount, 50' Mounting Height",Each,false
635E0320,635E0320,"Breakaway Base Luminaire Pole with Top Twin Mount, 20' Mounting Height",Each,false
635E0325,635E0325,"Breakaway Base Luminaire Pole with Top Twin Mount, 25' Mounting Height",Each,false
635E0330,635E0330,"Breakaway Base Luminaire Pole with Top Twin Mount, 30' Mounting Height",Each,false
635E0335,635E0335,"Breakaway Base Luminaire Pole with Top Twin Mount, 35' Mounting Height",Each,false
635E0340,635E0340,"Breakaway Base Luminaire Pole with Top Twin Mount, 40' Mounting Height",Each,false
635E0345,635E0345,"Breakaway Base Luminaire Pole with Top Twin Mount, 45' Mounting Height",Each,false
635E0350,635E0350,"Breakaway Base Luminaire Pole with Top Twin Mount, 50' Mounting Height",Each,false
635E0550,635E0550,"Fixed Base Luminaire Pole with Top Twin Mount, 50' Mounting Height",Each,false
635E0612,635E0612,"Fixed Base Luminaire Pole with Arm, 12' Mounting Height",Each,false
635E0614,635E0614,"Fixed Base Luminaire Pole with Arm, 14' Mounting Height",Each,false
635E0616,635E0616,"Fixed Base Luminaire Pole with Arm, 16' Mounting Height",Each,false
635E0630,635E0630,"Fixed Base Luminaire Pole with Arm, 30' Mounting Height",Each,false
635E0635,635E0635,"Fixed Base Luminaire Pole with Arm, 35' Mounting Height",Each,false
635E0640,635E0640,"Fixed Base Luminaire Pole with Arm, 40' Mounting Height",Each,false
635E0645,635E0645,"Fixed Base Luminaire Pole with Arm, 45' Mounting Height",Each,false
635E0650,635E0650,"Fixed Base Luminaire Pole with Arm, 50' Mounting Height",Each,false
635E0730,635E0730,"Fixed Base Luminaire Pole with Twin Arms, 30' Mounting Height",Each,false
635E0735,635E0735,"Fixed Base Luminaire Pole with Twin Arms, 35' Mounting Height",Each,false
635E0740,635E0740,"Fixed Base Luminaire Pole with Twin Arms, 40' Mounting Height",Each,false
635E0745,635E0745,"Fixed Base Luminaire Pole with Twin Arms, 45' Mounting Height",Each,false
635E0750,635E0750,"Fixed Base Luminaire Pole with Twin Arms, 50' Mounting Height",Each,false
635E0770,635E0770,"Fixed Base Luminaire Pole with Top Mount, 20' Mounting Height",Each,false
635E0800,635E0800,Fiberglass Luminaire Pole with Arm,Each,false
635E0802,635E0802,Fiberglass Luminaire Pole with Top Mount,Each,false
635E0820,635E0820,"Luminaire Pole, Top Mount",Each,false
635E0900,635E0900,Decorative Luminaire Pole,Each,false
635E0901,635E0901,Decorative Luminaire Pole with Arm,Each,false
635E0902,635E0902,Decorative Luminaire Pole with Twin Arms,Each,false
635E0903,635E0903,Decorative Luminaire Pole with Triple Arms,Each,false
635E0910,635E0910,Decorative Luminaire Arm,Each,false
635E1040,635E1040,"Wood Luminaire Pole with Arm, 40' Mounting Height",Each,false
635E1900,635E1900,Single Beam Signal Bridge,Each,false
635E2000,635E2000,Pedestal Signal Pole,Each,false
635E2010,635E2010,Signal Pole with 10' Mast Arm,Each,false
635E2015,635E2015,Signal Pole with 15' Mast Arm,Each,false
635E2020,635E2020,Signal Pole with 20' Mast Arm,Each,false
635E2021,635E2021,Signal Pole with 20' and 45' Mast Arms,Each,false
635E2025,635E2025,Signal Pole with 25' Mast Arm,Each,false
635E2026,635E2026,Signal Pole with 25' and 40' Mast Arms with Luminaire Arm,Each,false
635E2027,635E2027,Signal Pole with 25' and 45' Mast Arms,Each,false
635E2030,635E2030,Signal Pole with 30' Mast Arm,Each,false
635E2035,635E2035,Signal Pole with 35' Mast Arm,Each,false
635E2040,635E2040,Signal Pole with 40' Mast Arm,Each,false
635E2041,635E2041,Signal Pole with 40' and 20' Mast Arm,Each,false
635E2045,635E2045,Signal Pole with 45' Mast Arm,Each,false
635E2046,635E2046,Signal Pole with 45' and 35' Mast Arms,Each,false
635E2050,635E2050,Signal Pole with 50' Mast Arm,Each,false
635E2053,635E2053,Signal Pole with 50' and 50' Mast Arms,Each,false
635E2054,635E2054,Signal Pole with 50' and 40' Mast Arms with Luminaire Arm,Each,false
635E2055,635E2055,Signal Pole with 55' Mast Arm,Each,false
635E2056,635E2056,Signal Pole with 55' and 15' Mast Arm,Each,false
635E2060,635E2060,Signal Pole with 60' Mast Arm,Each,false
635E2065,635E2065,Signal Pole with 65' Mast Arm,Each,false
635E2070,635E2070,Signal Pole with 70' Mast Arm,Each,false
635E2075,635E2075,Signal Pole with 75' Mast Arm,Each,false
635E2080,635E2080,Signal Pole with 80' Mast Arm,Each,false
635E2085,635E2085,Signal Pole with 85' Mast Arm,Each,false
635E2115,635E2115,Signal Pole with 15' Mast Arm and Luminaire Arm,Each,false
635E2120,635E2120,Signal Pole with 20' Mast Arm and Luminaire Arm,Each,false
635E2122,635E2122,Signal Pole with 20' and 45' Mast Arms with Luminaire Arm,Each,false
635E2125,635E2125,Signal Pole with 25' Mast Arm and Luminaire Arm,Each,false
635E2130,635E2130,Signal Pole with 30' Mast Arm and Luminaire Arm,Each,false
635E2135,635E2135,Signal Pole with 35' Mast Arm and Luminaire Arm,Each,false
635E2136,635E2136,Signal Pole with 35' and 10' Mast Arms with Luminaire Arm,Each,false
635E2137,635E2137,Signal Pole with 35' and 15' Mast Arms with Luminaire Arm,Each,false
635E2138,635E2138,Signal Pole with 35' and 45' Mast Arms with Luminaire Arm,Each,false
635E2139,635E2139,Signal Pole with 35' and 25' Mast Arms with Luminaire Arm,Each,false
635E2140,635E2140,Signal Pole with 40' Mast Arm and Luminaire Arm,Each,false
635E2142,635E2142,Signal Pole with 40' and 20' Mast Arms with Luminaire Arm,Each,false
635E2144,635E2144,Signal Pole with 40' and 30' Mast Arms with Luminaire Arm,Each,false
635E2145,635E2145,Signal Pole with 45' Mast Arm and Luminaire Arm,Each,false
635E2150,635E2150,Signal Pole with 50' Mast Arm and Luminaire Arm,Each,false
635E2152,635E2152,Signal Pole with 50' and 20' Mast Arms with Luminaire Arm,Each,false
635E2153,635E2153,Signal Pole with 50' and 30' Mast Arms with Luminaire Arm,Each,false
635E2155,635E2155,Signal Pole with 55' Mast Arm and Luminaire Arm,Each,false
635E2160,635E2160,Signal Pole with 60' Mast Arm and Luminaire Arm,Each,false
635E2165,635E2165,Signal Pole with 65' Mast Arm and Luminaire Arm,Each,false
635E2170,635E2170,Signal Pole with 70' Mast Arm and Luminaire Arm,Each,false
635E2175,635E2175,Signal Pole with 75' Mast Arm and Luminaire Arm,Each,false
635E2180,635E2180,Signal Pole with 80' Mast Arm and Luminaire Arm,Each,false
635E2185,635E2185,Signal Pole with 85' Mast Arm and Luminaire Arm,Each,false
635E2215,635E2215,Signal Pole with 15' Mast Arm and Twin Luminaire Arms,Each,false
635E2220,635E2220,Signal Pole with 20' Mast Arm and Twin Luminaire Arms,Each,false
635E2225,635E2225,Signal Pole with 25' Mast Arm and Twin Luminaire Arms,Each,false
635E2230,635E2230,Signal Pole with 30' Mast Arm and Twin Luminaire Arms,Each,false
635E2235,635E2235,Signal Pole with 35' Mast Arm and Twin Luminaire Arms,Each,false
635E2240,635E2240,Signal Pole with 40' Mast Arm and Twin Luminaire Arms,Each,false
635E2245,635E2245,Signal Pole with 45' Mast Arm and Twin Luminaire Arms,Each,false
635E2250,635E2250,Signal Pole with 50' Mast Arm and Twin Luminaire Arms,Each,false
635E2255,635E2255,Signal Pole with 55' Mast Arm and Twin Luminaire Arms,Each,false
635E2260,635E2260,Signal Pole with 60' Mast Arm and Twin Luminaire Arms,Each,false
635E2265,635E2265,Signal Pole with 65' Mast Arm and Twin Luminaire Arms,Each,false
635E2266,635E2266,Signal Pole with 65' and 15' Mast Arms with Twin Luminaire Arms,Each,false
635E2270,635E2270,Signal Pole with 70' Mast Arm and Twin Luminaire Arms,Each,false
635E2275,635E2275,Signal Pole with 75' Mast Arm and Twin Luminaire Arms,Each,false
635E2285,635E2285,Signal Pole with 85' Mast Arm and Twin Luminaire Arms,Each,false
635E2290,635E2290,Signal Pole w/o Mast Arm,Each,false
635E2300,635E2300,Decorative Pedestal Signal Pole,Each,false
635E2315,635E2315,Decorative Signal Pole with 15' Mast Arm,Each,false
635E2316,635E2316,Decorative Signal Pole with 2 - 15' Mast Arms,Each,false
635E2340,635E2340,Decorative Signal Pole with 20' Mast Arm,Each,false
635E2344,635E2344,Decorative Signal Pole with 25' Mast Arm,Each,false
635E2346,635E2346,Decorative Signal Pole with 35' Mast Arm,Each,false
635E2348,635E2348,Decorative Signal Pole with 40' Mast Arm,Each,false
635E2350,635E2350,Decorative Signal Pole with 45' Mast Arm,Each,false
635E2352,635E2352,Decorative Signal Pole with 50' Mast Arm,Each,false
635E2354,635E2354,Decorative Signal Pole with 55' Mast Arm,Each,false
635E2360,635E2360,Decorative Signal Pole with 15' Mast Arm and Luminaire Arm,Each,false
635E2362,635E2362,Decorative Signal Pole with 20' Mast Arm and Luminaire Arm,Each,false
635E2364,635E2364,Decorative Signal Pole with 25' Mast Arm and Luminaire Arm,Each,false
635E2366,635E2366,Decorative Signal Pole with 35' Mast Arm and Luminaire Arm,Each,false
635E2368,635E2368,Decorative Signal Pole with 40' Mast Arm and Luminaire Arm,Each,false
635E2370,635E2370,Decorative Signal Pole with 45' Mast Arm and Luminaire Arm,Each,false
635E2372,635E2372,Decorative Signal Pole with 50' Mast Arm and Luminaire Arm,Each,false
635E2376,635E2376,Decorative Signal Pole with 60' Mast Arm and Luminaire Arm,Each,false
635E2400,635E2400,Span Wire System,Site,false
635E2430,635E2430,30' Hinged ITS Pole,Each,false
635E2520,635E2520,Wood Utility Pole,Each,false
635E2530,635E2530,Galvanized Steel Utility Pole,Each,false
635E2540,635E2540,Roadway Weather Information System Tower,Each,false
635E2542,635E2542,"Roadway Weather Information System Tower, Install",Each,false
635E3080,635E3080,80' Light Tower with Lowering Device,Each,false
635E3095,635E3095,95' Light Tower with Lowering Device,Each,false
635E3100,635E3100,100' Light Tower with Lowering Device,Each,false
635E3120,635E3120,120' Light Tower with Lowering Device,Each,false
635E3130,635E3130,130' Light Tower with Lowering Device,Each,false
635E3140,635E3140,140' Light Tower with Lowering Device,Each,false
635E3150,635E3150,150' Light Tower with Lowering Device,Each,false
635E3152,635E3152,150' Light Tower,Each,false
635E3205,635E3205,"Roadway Luminaire, 150 Watt",Each,false
635E3210,635E3210,"Roadway Luminaire, 250 Watt",Each,false
635E3220,635E3220,"Roadway Luminaire, 400 Watt",Each,false
635E3225,635E3225,"Roadway Luminaire, 750 Watt",Each,false
635E3230,635E3230,"Roadway Luminaire, 1000 Watt",Each,false
635E3278,635E3278,"Post Top Luminaire, 175 Watt",Each,false
635E3284,635E3284,"Post Top Luminaire, 400 Watt",Each,false
635E3300,635E3300,"Roadway Luminaire, 100 Watt with Photoelectric Cell",Each,false
635E3310,635E3310,"Roadway Luminaire, 150 Watt with Photoelectric Cell",Each,false
635E3320,635E3320,"Roadway Luminaire, 200 Watt with Photoelectric Cell",Each,false
635E3330,635E3330,"Roadway Luminaire, 250 Watt with Photoelectric Cell",Each,false
635E3340,635E3340,"Roadway Luminaire, 400 Watt with Photoelectric Cell",Each,false
635E3345,635E3345,"Roadway Luminaire, 450 Watt with Photoelectric Cell",Each,false
635E3350,635E3350,"Roadway Luminaire, 750 Watt with Photoelectric Cell",Each,false
635E3360,635E3360,"Roadway Luminaire, 1000 Watt with Photoelectric Cell",Each,false
635E3375,635E3375,"Post Top Luminaire, 50 Watt with Photoelectric Cell",Each,false
635E3380,635E3380,"Post Top Luminaire, 100 Watt with Photoelectric Cell",Each,false
635E3381,635E3381,"Post Top Luminaire, 150 Watt with Photoelectric Cell",Each,false
635E3382,635E3382,"Post Top Luminaire, 175 Watt with Photoelectric Cell",Each,false
635E3383,635E3383,"Post Top Luminaire, 250 Watt with Photoelectric Cell",Each,false
635E3384,635E3384,"Post Top Luminaire, 400 Watt with Photoelectric Cell",Each,false
635E3390,635E3390,"Post Top Luminaire, LED with Photoelectric Cell",Each,false
635E3395,635E3395,"Decorative Luminaire, 70 Watt",Each,false
635E3397,635E3397,"Decorative Luminaire, 100 Watt",Each,false
635E3400,635E3400,"Decorative Luminaire, 150 Watt",Each,false
635E3401,635E3401,"Decorative Luminaire, 175 Watt",Each,false
635E3410,635E3410,"Decorative Luminaire, 400 Watt",Each,false
635E3440,635E3440,"Decorative Luminaire, 100 Watt with Photoelectric Cell",Each,false
635E3450,635E3450,"Decorative Luminaire, 150 Watt with Photoelectric Cell",Each,false
635E3455,635E3455,"Decorative Luminaire, 250 Watt with Photoelectric Cell",Each,false
635E3460,635E3460,"Decorative Luminaire, 400 Watt with Photoelectric Cell",Each,false
635E3497,635E3497,"Under Bridge Deck Luminaire, 35 Watt",Each,false
635E3500,635E3500,"Under Bridge Deck Luminaire, 50 Watt",Each,false
635E3510,635E3510,"Under Bridge Deck Luminaire, 70 Watt",Each,false
635E3515,635E3515,"Under Bridge Deck Luminaire, 100 Watt",Each,false
635E3520,635E3520,"Under Bridge Deck Luminaire, 150 Watt",Each,false
635E3530,635E3530,"Under Bridge Deck Luminaire, 250 Watt",Each,false
635E3540,635E3540,"Under Bridge Deck Luminaire, 400 Watt",Each,false
635E3545,635E3545,"Under Bridge Deck Luminaire, LED",Each,false
635E3550,635E3550,"Tunnel Luminaire, 70 Watt",Each,false
635E3580,635E3580,"Tunnel Luminaire, 400 Watt",Each,false
635E3585,635E3585,"Tunnel Luminaire, LED",Each,false
635E3600,635E3600,"Floodlight Luminaire, 100 Watt",Each,false
635E3610,635E3610,"Floodlight Luminaire, 150 Watt",Each,false
635E3620,635E3620,"Floodlight Luminaire, 175 Watt",Each,false
635E3625,635E3625,"Floodlight Luminaire, 250 Watt",Each,false
635E3630,635E3630,"Floodlight Luminaire, 400 Watt",Each,false
635E3645,635E3645,"Floodlight Luminaire, LED",Each,false
635E3700,635E3700,"Roadway Luminaire, LED with Photoelectric Cell",Each,false
635E3800,635E3800,"Roadway Luminaire, LED",Each,false
635E3810,635E3810,"Decorative Luminaire, LED",Each,false
635E3815,635E3815,"Decorative Luminaire, LED with Photoelectric Cell",Each,false
635E3998,635E3998,Mast Arm for Existing Signal Pole,Each,false
635E3999,635E3999,Luminaire Arm,Each,false
635E4010,635E4010,1 Section Vehicle Signal Head,Each,false
635E4020,635E4020,2 Section Vehicle Signal Head,Each,false
635E4030,635E4030,3 Section Vehicle Signal Head,Each,false
635E4040,635E4040,4 Section Vehicle Signal Head,Each,false
635E4050,635E4050,5 Section Vehicle Signal Head,Each,false
635E4080,635E4080,3 Section Directional Vehicle Signal Head,Each,false
635E4090,635E4090,4 Section Directional Vehicle Signal Head,Each,false
635E4100,635E4100,5 Section Directional Vehicle Signal Head,Each,false
635E4900,635E4900,Breakaway Transformer Base,Each,false
635E5010,635E5010,1' Diameter Footing,Ft,false
635E5015,635E5015,1.5' Diameter Footing,Ft,false
635E5020,635E5020,2' Diameter Footing,Ft,false
635E5025,635E5025,2.5' Diameter Footing,Ft,false
635E5030,635E5030,3' Diameter Footing,Ft,false
635E5035,635E5035,3.5' Diameter Footing,Ft,false
635E5040,635E5040,4' Diameter Footing,Ft,false
635E5045,635E5045,4.5' Diameter Footing,Ft,false
635E5050,635E5050,5' Diameter Footing,Ft,false
635E5100,635E5100,Controller Cabinet Footing,Each,false
635E5200,635E5200,Twist in Steel Footing,Each,false
635E5290,635E5290,Fiber Optic Pull Box,Each,false
635E5292,635E5292,Fiber Optic Splice Vault,Each,false
635E5301,635E5301,Type 1 Electrical Junction Box,Each,false
635E5302,635E5302,Type 2 Electrical Junction Box,Each,false
635E5303,635E5303,Type 3 Electrical Junction Box,Each,false
635E5304,635E5304,Type 4 Electrical Junction Box,Each,false
635E5310,635E5310,Special Electrical Junction Box,Each,false
635E5313,635E5313,Type 3A Electrical Junction box,Each,false
635E5360,635E5360,Surface Mounted Junction Box,Each,false
635E5380,635E5380,Reset Electrical Junction Box,Each,false
635E5390,635E5390,Adjust Electrical Junction Box,Each,false
635E5400,635E5400,Electrical Service Cabinet,Each,false
635E5405,635E5405,Electrical Service Cabinet with Secondary Disconnect,Each,false
635E5410,635E5410,Controller Cabinet,Each,false
635E5420,635E5420,Circuit Control Center,Each,false
635E5430,635E5430,Traffic Signal Controller,Each,false
635E5432,635E5432,Traffic Signal Controller Unit,Each,false
635E5440,635E5440,Master Controller,Each,false
635E5450,635E5450,Side Mounted Cabinet,Each,false
635E5461,635E5461,Type 1 Communication Cabinet,Each,false
635E5462,635E5462,Type 2 Communication Cabinet,Each,false
635E5463,635E5463,Type 3 Communication Cabinet,Each,false
635E5464,635E5464,Type 4 Communication Cabinet,Each,false
635E5470,635E5470,Wireless Interconnect System,Each,false
635E5500,635E5500,Meter Socket,Each,false
635E5510,635E5510,Signal Flasher Unit,Each,false
635E5515,635E5515,Battery Backup System for Traffic Signal,Each,false
635E5518,635E5518,Battery Backup System for ITS,Each,false
635E5520,635E5520,Video Detection System,Each,false
635E5530,635E5530,Preformed Detector Loop,Each,false
635E5535,635E5535,"Sawed-In, Preformed Detector Loop",Each,false
635E5540,635E5540,Sawed-In Detector Loop,Each,false
635E5542,635E5542,Magnetic Detector,Each,false
635E5545,635E5545,Wireless In Pavement Traffic Sensor,Each,false
635E5550,635E5550,Detector Unit,Each,false
635E5555,635E5555,Wireless Access Point,Each,false
635E5558,635E5558,Wireless Repeater,Each,false
635E5560,635E5560,Emergency Vehicle Preemption Unit,Each,false
635E5561,635E5561,Install Emergency Vehicle Preemption Unit,Each,false
635E5562,635E5562,Siren Emergency Vehicle Preemption System,Each,false
635E5565,635E5565,Preemption Actuating Push Button,Each,false
635E5570,635E5570,Optical Detector,Each,false
635E5575,635E5575,Optical Emitter,Each,false
635E5580,635E5580,LED Blankout Sign,Each,false
635E5590,635E5590,Vehicle Radar Detector,Each,false
635E5600,635E5600,Surveillance Camera,Each,false
635E5680,635E5680,Pedestal Mounted Receptacle with Concrete Base,Each,false
635E5700,635E5700,In-Pavement LED Marker System,Each,false
635E5800,635E5800,Miscellaneous Signal Parts,LS,false
635E5810,635E5810,Anchor Bolt Cover,Each,false
635E5880,635E5880,Accessible Pedestrian Signal,Each,false
635E5900,635E5900,Pedestrian Push Button,Each,false
635E5910,635E5910,Pedestrian Push Button Pole,Each,false
635E5915,635E5915,Pedestrian Push Button Station,Each,false
635E5916,635E5916,Pedestrian Push Button Station Extension Bracket,Each,false
635E5922,635E5922,Pedestrian Signal Head with Countdown Timer,Each,false
635E5930,635E5930,Pedestrian Crossing Sign,Each,false
635E5940,635E5940,Extra Crossing Time Plaque,Each,false
635E5960,635E5960,Solar Powered Flashing Beacon,Each,false
635E5970,635E5970,Pedestrian Hybrid Beacon Signal Head,Each,false
635E5980,635E5980,Rectangular Rapid Flashing Beacon System,Each,false
635E6000,635E6000,Ramp Queue Detection System,Each,false
635E6100,635E6100,Over-Height Vehicle Detection System,Each,false
635E6200,635E6200,"Miscellaneous, Electrical",LS,false
635E6210,635E6210,Install Pole Mounted Dynamic Message Sign,Each,false
635E6220,635E6220,Pole Mounted Dynamic Message Sign,Each,false
635E6230,635E6230,Overhead Dynamic Message Sign,Each,false
635E6240,635E6240,Post Mounted Dynamic Message Sign,Each,false
635E6500,635E6500,Furnish Signal Pole with Mast Arm,Each,false
635E6603,635E6603,Backplate for 3 Section Signal Head,Each,false
635E6604,635E6604,Backplate for 4 Section Signal Head,Each,false
635E6605,635E6605,Backplate for 5 Section Signal Head,Each,false
635E6949,635E6949,"Furnish Roadway Luminaire, LED with Photoelectric Cell",Each,false
635E6950,635E6950,Install Luminaire,Each,false
635E6952,635E6952,Install Luminaire Arm,Each,false
635E6958,635E6958,Install Surface Mounted Junction Box,Each,false
635E6959,635E6959,Furnish Controller Cabinet,Each,false
635E6960,635E6960,Install Controller Cabinet,Each,false
635E6961,635E6961,Furnish Traffic Signal Controller,Each,false
635E6962,635E6962,Install Traffic Signal Controller,Each,false
635E6969,635E6969,Furnish Pedestrian Push Button,Each,false
635E6970,635E6970,Install Pedestrian Push Button,Each,false
635E6991,635E6991,Install Battery Backup System for Traffic SIgnal,Each,false
635E6999,635E6999,Furnish Breakaway Base Luminaire Pole with Arm,Each,false
635E7000,635E7000,Install Luminaire Pole,Each,false
635E7010,635E7010,Install Pedestal Signal Pole,Each,false
635E7015,635E7015,Furnish Signal Pole with Luminaire,Each,false
635E7016,635E7016,Install Signal Pole with Luminaire,Each,false
635E7017,635E7017,Furnish Signal Pole with Mast Arm and Luminaire Arm,Each,false
635E7018,635E7018,Install Signal Pole with Mast Arm and Luminaire Arm,Each,false
635E7020,635E7020,Install Signal Pole with Mast Arm,Each,false
635E7026,635E7026,Furnish 3 Section Vehicle Signal Head,Each,false
635E7028,635E7028,Furnish 5 Section Vehicle Signal Head,Each,false
635E7029,635E7029,Furnish Pedestrian Signal Head,Each,false
635E7030,635E7030,Install Signal Head,Each,false
635E7035,635E7035,Install Preformed Detector Loop,Each,false
635E7500,635E7500,Remove and Reset Luminaire Pole,Each,false
635E7505,635E7505,Reset Luminaire Pole,Each,false
635E7510,635E7510,Remove and Reset Signal Pole,Each,false
635E7511,635E7511,Reset Signal Pole,Each,false
635E7513,635E7513,Remove and Reset Pedestal Signal Pole,Each,false
635E7516,635E7516,Reset Pedestrian Push Button,Each,false
635E7517,635E7517,Reset Pedestrian Crossing Sign,Each,false
635E7520,635E7520,Reset Light Tower,Each,false
635E7522,635E7522,Install Light Tower,Each,false
635E7530,635E7530,Relocate Signal Equipment,LS,false
635E7600,635E7600,Maintenance of Traffic Signal(s),Hour,false
635E7899,635E7899,Locator Ball,Each,false
635E7900,635E7900,Fiberglass Conduit,Ft,false
635E7908,635E7908,"0.75"" Intermediate Metal Conduit",Ft,false
635E8008,635E8008,"0.75"" Rigid Galvanized Steel Conduit",Ft,false
635E8010,635E8010,"1"" Rigid Galvanized Steel Conduit",Ft,false
635E8015,635E8015,"1.5"" Rigid Galvanized Steel Conduit",Ft,false
635E8020,635E8020,"2"" Rigid Galvanized Steel Conduit",Ft,false
635E8025,635E8025,"2.5"" Rigid Galvanized Steel Conduit",Ft,false
635E8030,635E8030,"3"" Rigid Galvanized Steel Conduit",Ft,false
635E8035,635E8035,"3.5"" Rigid Galvanized Steel Conduit",Ft,false
635E8040,635E8040,"4"" Rigid Galvanized Steel Conduit",Ft,false
635E8050,635E8050,"5"" Rigid Galvanized Steel Conduit",Ft,false
635E8060,635E8060,"6"" Rigid Galvanized Steel Conduit",Ft,false
635E8108,635E8108,"0.75"" Rigid Conduit, Schedule 40",Ft,false
635E8110,635E8110,"1"" Rigid Conduit, Schedule 40",Ft,false
635E8112,635E8112,"1.25"" Rigid Conduit, Schedule 40",Ft,false
