agency_item_version_id,agency_item_id,effective_from,effective_to,official_description,official_abbreviated_description,official_unit,spec_reference_code,source_id,is_current
co_cdot_614-10152_v2026,co_cdot_614-10152,2026-01-01,,12 Inch LED (Ball) (Red),12 In LED (Ball) (Red),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10153_v2026,co_cdot_614-10153,2026-01-01,,12 Inch LED (Ball) (Yellow),12 In LED (Ball) (Yellow),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10154_v2026,co_cdot_614-10154,2026-01-01,,12 Inch Heated LED (Ball)(Red),12 In Heated LED (Ball)(Red),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10155_v2026,co_cdot_614-10155,2026-01-01,,12 Inch LED (Arrow),12 In LED (Arr),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10156_v2026,co_cdot_614-10156,2026-01-01,,12 Inch LED (Arrow) (Green),12 In LED (Arr) (Green),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10157_v2026,co_cdot_614-10157,2026-01-01,,12 Inch LED (Arrow) (Red),12 In LED (Arr) (Red),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10158_v2026,co_cdot_614-10158,2026-01-01,,12 Inch LED (Arrow) (Yellow),12 In LED (Arr) (Yellow),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10160_v2026,co_cdot_614-10160,2026-01-01,,Signal Head Backplates,Sig Head B-Plates,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10161_v2026,co_cdot_614-10161,2026-01-01,,Signal Head B-Plates (Install Only),Signal Head B-Plates (Install Only),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10162_v2026,co_cdot_614-10162,2026-01-01,,8 Inch LED (Ball),8 In LED (Ball),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10164_v2026,co_cdot_614-10164,2026-01-01,,8 Inch LED (Ball) (Red),8 In LED (Ball) (Red),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10166_v2026,co_cdot_614-10166,2026-01-01,,8 Inch LED (Arrow),8 In LED (Arr),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10167_v2026,co_cdot_614-10167,2026-01-01,,8 Inch LED (Arrow) (Green),8 In LED (Arr) (Green),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10168_v2026,co_cdot_614-10168,2026-01-01,,8 Inch LED (Arrow) (Red),8 In LED (Arr) (Red),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10169_v2026,co_cdot_614-10169,2026-01-01,,8 Inch LED (Arrow) (Yellow),8 In LED (Arr) (Yellow),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10170_v2026,co_cdot_614-10170,2026-01-01,,Traffic Signal Head Visors,Traffic Signal Head Visors,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10240_v2026,co_cdot_614-10240,2026-01-01,,Lane Use Control Signal LED (Double Faced),LUS LED (Double Faced),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10242_v2026,co_cdot_614-10242,2026-01-01,,Lane Use Control Signal LED (Double Faced) (Furnish Only),LUS LED (Double Faced) (Furn),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10245_v2026,co_cdot_614-10245,2026-01-01,,Lane Use Control Signal LED (Single Faced),LUS LED (Single Faced),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10246_v2026,co_cdot_614-10246,2026-01-01,,Lane Use Control Signal LED (Single Faced) (Install Only),Inst LUS LED (Single Faced),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10280_v2026,co_cdot_614-10280,2026-01-01,,Adaptive Traffic Signal System,Adapt Traff Sig System,L S,614,cdot_item_code_book_2026,true
co_cdot_614-10300_v2026,co_cdot_614-10300,2026-01-01,,VMS/LUS Management Software,VMS/LUS Management Software,L S,614,cdot_item_code_book_2026,true
co_cdot_614-10310_v2026,co_cdot_614-10310,2026-01-01,,Traffic Management Software,TMS Software,L S,614,cdot_item_code_book_2026,true
co_cdot_614-10320_v2026,co_cdot_614-10320,2026-01-01,,System Integration and Testing,System Integration and Testing,L S,614,cdot_item_code_book_2026,true
co_cdot_614-10350_v2026,co_cdot_614-10350,2026-01-01,,VMS Mounting Support and Wiring (Double Faced),VMS Montig Sprt & Wiring (D Faced),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10351_v2026,co_cdot_614-10351,2026-01-01,,VMS Mounting Support and Wiring (Double Faced)(Furnish Only),VMS Montig Sprt & Wiring (D Faced)(Furn),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10355_v2026,co_cdot_614-10355,2026-01-01,,LUS Mounting Support and Wiring (Single Faced),LUS Montig Sprt & Wiring(Single Faced),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10360_v2026,co_cdot_614-10360,2026-01-01,,LUS Mounting Support and Wiring (Double Faced),LUS Montig Sprt & Wiring (D Faced),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10370_v2026,co_cdot_614-10370,2026-01-01,,VMS & LUS Mounting Support and Wiring (Single Faced),VMS & LUS Montig Sprt & Wiring (S,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-10400_v2026,co_cdot_614-10400,2026-01-01,,Sign Bridge (Special),Sign Brdg (Spec),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-20862_v2026,co_cdot_614-20862,2026-01-01,,VMS Support (Ground Mounted) (8.625 Inch) Diameter,VMS Support (Grnd Mtd) (8.625 In),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-21600_v2026,co_cdot_614-21600,2026-01-01,,VMS Support (Ground Mounted) (16 Inch Diameter),VMS Support (Grnd Mtd) (16 In),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-30010_v2026,co_cdot_614-30010,2026-01-01,,Steel Spacetruss System,Steel Spacetruss System,L S,614,cdot_item_code_book_2026,true
co_cdot_614-30110_v2026,co_cdot_614-30110,2026-01-01,,Butterfly Structure,Btrfly Str,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-30200_v2026,co_cdot_614-30200,2026-01-01,,VMS Butterfly Support (Median),VMS Butterfly Support (Median),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-30205_v2026,co_cdot_614-30205,2026-01-01,,VMS Butterfly Support (Roadside),VMS Butterfly Support (Roadside),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-31400_v2026,co_cdot_614-31400,2026-01-01,,Monotube Overhead Sign Cantilever (14 Inch Diameter),Monotube Overhead Sign Cant (14 In Dia),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-31600_v2026,co_cdot_614-31600,2026-01-01,,Monotube Overhead Sign Cantilever (16 Inch Diameter),Monotube Overhead Sign Cant (16 In Dia),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-31800_v2026,co_cdot_614-31800,2026-01-01,,Monotube Overhead Sign Cantilever (18 Inch Diameter),Monotube Overhead Sign Cant (18 In Dia),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-32000_v2026,co_cdot_614-32000,2026-01-01,,Monotube Overhead Sign Cantilever (20 Inch Diameter),Monotube Overhead Sign Cant (20 In Dia),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-32400_v2026,co_cdot_614-32400,2026-01-01,,Monotube Overhead Sign Cantilever (24 Inch Diameter),Monotube Overhead Sign Cant (24 In Dia),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-32900_v2026,co_cdot_614-32900,2026-01-01,,Monotube Overhead Sign Cantilever (Install Only),Inst Monotube Overhead Sign Cant,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-33000_v2026,co_cdot_614-33000,2026-01-01,,Monotube Overhead Sign Cantilever (30 Inch Diameter),Monotube Overhead Sign Cant (30 In Dia),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-33600_v2026,co_cdot_614-33600,2026-01-01,,Monotube Overhead Sign Cantilever (36 Inch Diameter),Monotube Overhead Sign Cantilever(36 In),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-41275_v2026,co_cdot_614-41275,2026-01-01,,Monotube Overhead Sign Bridge (12.75 Inch Diameter),Monotube Overhead Sign Brdg(12.75In,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-41400_v2026,co_cdot_614-41400,2026-01-01,,Monotube Overhead Sign Bridge (14 Inch Diameter),Monotube Overhead Sign Brdg (14 In Dia),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-41600_v2026,co_cdot_614-41600,2026-01-01,,Monotube Overhead Sign Bridge (16 Inch Diameter),Monotube Overhead Sign Brdg (16 In Dia),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-41800_v2026,co_cdot_614-41800,2026-01-01,,Monotube Overhead Sign Bridge (18 Inch Diameter),Monotube Overhead Sign Brdg (18 In Dia),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-42000_v2026,co_cdot_614-42000,2026-01-01,,Monotube Overhead Sign Bridge (20 Inch Diameter),Monotube Overhead Sign Brdg (20 In Dia),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-42400_v2026,co_cdot_614-42400,2026-01-01,,Monotube Overhead Sign Bridge (24 Inch Diameter),Monotube Overhead Sign Brdg (24 In Dia),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-42500_v2026,co_cdot_614-42500,2026-01-01,,Monotube Overhead Sign Bridge (Install Only),Monotube Overhead Sign Brdg (Inst Only),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-43000_v2026,co_cdot_614-43000,2026-01-01,,Monotube Overhead Sign Bridge (30 Inch Diameter),Monotube Overhead Sign Brdg (30 In Dia),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-50000_v2026,co_cdot_614-50000,2026-01-01,,Truck Tip-Over Warning System,Truck Tip-Over Warning System,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70000_v2026,co_cdot_614-70000,2026-01-01,,Programmable Traffic Signal Face,Prog Traf Sig Face,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70010_v2026,co_cdot_614-70010,2026-01-01,,Modification of Signal Face,Mod Sig Face,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70020_v2026,co_cdot_614-70020,2026-01-01,,Optical Unit Retrofit Kit,Opt Unit Retrofit Kit,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70021_v2026,co_cdot_614-70021,2026-01-01,,Optical Unit Retrofit Kit(Install Only),Optical Unit Retrofit Kit(Install Only),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70022_v2026,co_cdot_614-70022,2026-01-01,,Optical Unit Retrofit Kit (Special),Opt Unit Retrofit Kit (Spec),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70024_v2026,co_cdot_614-70024,2026-01-01,,1310nm SFP Optic Module,1310nm SFP Optic Module,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70025_v2026,co_cdot_614-70025,2026-01-01,,1310nm SFP Optic Module (Install Only),1310nm SFP Optic Module (Install Only),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70026_v2026,co_cdot_614-70026,2026-01-01,,CWDM Multiplexor Demultiplexor Module,CWDM Multiplexor Demultiplexor Module,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70028_v2026,co_cdot_614-70028,2026-01-01,,CWDM SFP Optic Module,CWDM SFP Optic Module,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70029_v2026,co_cdot_614-70029,2026-01-01,,CWDM SFP Optic Module (Install Only),CWDM SFP Optic Module (Install Only),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70030_v2026,co_cdot_614-70030,2026-01-01,,Optical Attenuator,Optical Attenuator,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70032_v2026,co_cdot_614-70032,2026-01-01,,Optical Filter,Optical Filter,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70112_v2026,co_cdot_614-70112,2026-01-01,,Traffic Signal Face (12),Traf Sig Face (12),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70113_v2026,co_cdot_614-70113,2026-01-01,,Pedestrian Signal Face (12),Ped Sig Face (12),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70117_v2026,co_cdot_614-70117,2026-01-01,,Pedestrian Signal Face (16),Ped Sig Face (16),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70118_v2026,co_cdot_614-70118,2026-01-01,,Pedestrian Signal Face (18),Ped Sig Face (18),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70150_v2026,co_cdot_614-70150,2026-01-01,,Pedestrian Signal Face (16) (Countdown),Ped Sig Face (16) (Countdown),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70200_v2026,co_cdot_614-70200,2026-01-01,,Accessible Pedestrian Signal,Access Ped Sig,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70224_v2026,co_cdot_614-70224,2026-01-01,,Pedestrian Signal Face (12-12),Ped Sig Face (12-12),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70225_v2026,co_cdot_614-70225,2026-01-01,,Traffic Signal Face (12-12),Traf Sig Face (12-12),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70250_v2026,co_cdot_614-70250,2026-01-01,,Pedestrian Signal Face (16)(Countdown)(LED Replacement),Ped Sig Face (16)(Countdown)(LED Repl),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70324_v2026,co_cdot_614-70324,2026-01-01,,Traffic Signal Face (8-8-8),Traf Sig Face (8-8-8),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70336_v2026,co_cdot_614-70336,2026-01-01,,Traffic Signal Face (12-12-12),Traf Sig Face (12-12-12),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70337_v2026,co_cdot_614-70337,2026-01-01,,Traffic Signal Face (12-12-12) (Install Only),Traf Sig Face (12-12-12) (Inst Only),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70432_v2026,co_cdot_614-70432,2026-01-01,,Traffic Signal Face (8-8-8-8),Traf Sig Face (8-8-8-8),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70448_v2026,co_cdot_614-70448,2026-01-01,,Traffic Signal Face (12-12-12-12),Traf Sig Face (12-12-12-12),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70450_v2026,co_cdot_614-70450,2026-01-01,,Traffic Signal Face (12-12-12-12)(Install Only),Traf Sig Face (12-12-12-12)(Instal Only),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70548_v2026,co_cdot_614-70548,2026-01-01,,Traffic Signal Face (8-8-8-12-12),Traf Sig Face (8-8-8-12-12),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70560_v2026,co_cdot_614-70560,2026-01-01,,Traffic Signal Face (12-12-12-12-12),Traf Sig Face (12-12-12-12-12),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-70565_v2026,co_cdot_614-70565,2026-01-01,,Traffic Signal Face (12-12-12-12-12-12),Traf Sig Face (12-12-12-12-12-12),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72430_v2026,co_cdot_614-72430,2026-01-01,,Traffic Signal (24 Inch x 30 Inch Blankout LED Sign),Traf Sig (24x30 LED Sign),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72480_v2026,co_cdot_614-72480,2026-01-01,,Traffic Signal (36 Inch X 40 Inch Blankout LED Sign),Traf Sig (36x40 LED Sign),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72606_v2026,co_cdot_614-72606,2026-01-01,,Traffic Signal (60 Inch X 60 Inch Blankout LED Sign),Traf Sig (60x60 LED Sign),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72740_v2026,co_cdot_614-72740,2026-01-01,,Blank Out Sign(LED)(Single Faced),Blank Out Sign(LED)(Sing Fac),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72741_v2026,co_cdot_614-72741,2026-01-01,,Blank Out Sign (LED)(SPEED RADAR),Blank Out Sign (LED)(SPD RDR),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72745_v2026,co_cdot_614-72745,2026-01-01,,Blank Out Sign Mounting Support & Wiring,Blank Out Sign Mntig Support & Wiring,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72748_v2026,co_cdot_614-72748,2026-01-01,,Traffic Signal (48 Inch X 48 Inch Blank Out Sign),Traf Sig (48x48 Blank Out Sign),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72760_v2026,co_cdot_614-72760,2026-01-01,,Traffic Signal (60 Inch X 60 Inch Blank Out Sign),Traf Sig (60x60 Blank Out Sign),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72765_v2026,co_cdot_614-72765,2026-01-01,,Traffic Signal (24 Inch x 24 Inch Blank Out LED Sign),Traf Sig (24x24 Blank Out LED Sign),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72804_v2026,co_cdot_614-72804,2026-01-01,,Overheight Vehicle Warning Siren,Overheight Veh Warn Siren,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72806_v2026,co_cdot_614-72806,2026-01-01,,Overheight Vehicle Detector (LIDAR),Overheight Veh Det (LIDAR),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72829_v2026,co_cdot_614-72829,2026-01-01,,Communications Cabinet (Install Only),Communications Cabinet (Install Only),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72830_v2026,co_cdot_614-72830,2026-01-01,,Communications Cabinet,Communications Cabinet,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72831_v2026,co_cdot_614-72831,2026-01-01,,Communications Cabinet (Type 1),Comm Cabinet (Type 1),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72832_v2026,co_cdot_614-72832,2026-01-01,,Communications Cabinet (Type 2),Comm Cabinet (Type 2),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72834_v2026,co_cdot_614-72834,2026-01-01,,Communications Cabinet (Type 2) (Install Only),Comm Cabinet (Type 2)(Install Only),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72835_v2026,co_cdot_614-72835,2026-01-01,,Custom Phone Cabinet Blank Cover,Custom Phone Cab Blank Cover,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72836_v2026,co_cdot_614-72836,2026-01-01,,Conflict Monitor,Conflict Monitor,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72845_v2026,co_cdot_614-72845,2026-01-01,,Overheight Vehicle Detection System Controller,Overheight Veh Det Sys Controller,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72854_v2026,co_cdot_614-72854,2026-01-01,,Traffic Controller Cabinet,Traf Ctrl Cabinet,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72855_v2026,co_cdot_614-72855,2026-01-01,,Traffic Signal Controller Cabinet,Traf Sig Ctrl Cabinet,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72856_v2026,co_cdot_614-72856,2026-01-01,,Recessed Control Cabinet,Recessed Ctrl Cabinet,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72858_v2026,co_cdot_614-72858,2026-01-01,,Pedestal Pole (3 Foot 6 Inch),Ped Pole (3.5 In),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72859_v2026,co_cdot_614-72859,2026-01-01,,Surface Mounted Control Cabinet (Install Only),Surf Mount Ctrl Cab (Inst Only),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72860_v2026,co_cdot_614-72860,2026-01-01,,Pedestrian Push Button,Ped Push Button,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72861_v2026,co_cdot_614-72861,2026-01-01,,Pedestrian Push Button (Install Only),Ped Push Button (Inst Only),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72862_v2026,co_cdot_614-72862,2026-01-01,,Pedestrian Push Button (Special),Ped Push Button (Spec),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72863_v2026,co_cdot_614-72863,2026-01-01,,Pedestrian Push Button Post Assembly,Ped Push Button Post Assem,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72864_v2026,co_cdot_614-72864,2026-01-01,,Fire Preemption Unit,Fire Preempt Unit,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72865_v2026,co_cdot_614-72865,2026-01-01,,Pedestrian Interval Timer,Ped Interval Timer,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72866_v2026,co_cdot_614-72866,2026-01-01,,Fire Preemption Unit and Timer,Fire Preempt Unit + Timer,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72867_v2026,co_cdot_614-72867,2026-01-01,,Fire Extinguisher,Fire Extinguisher,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72868_v2026,co_cdot_614-72868,2026-01-01,,Bicycle and Pedestrian Traffic Counter,Bicycle and Ped Traf Count,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72870_v2026,co_cdot_614-72870,2026-01-01,,Coordination Unit,Coordination Unit,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72871_v2026,co_cdot_614-72871,2026-01-01,,Loop Detector Wire (Prefab) Special,Loop Detect Wire (Prefab) Spec,LF,614,cdot_item_code_book_2026,true
co_cdot_614-72873_v2026,co_cdot_614-72873,2026-01-01,,Loop Detector Wire Prefabricated (Install Only),Loop Detec Wire Prefab (Install Only),LF,614,cdot_item_code_book_2026,true
co_cdot_614-72875_v2026,co_cdot_614-72875,2026-01-01,,Loop Detector Wire,Loop Detect Wire,LF,614,cdot_item_code_book_2026,true
co_cdot_614-72876_v2026,co_cdot_614-72876,2026-01-01,,Traffic Signal Vehicle Detector Amplifier (Loop Type) (2 Channel),Detect Amp (Loop) (2),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72877_v2026,co_cdot_614-72877,2026-01-01,,Traffic Signal Vehicle Detector (Install Only),Detect (Install Only),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72878_v2026,co_cdot_614-72878,2026-01-01,,Traffic Signal Vehicle Detector Amplifier (Loop Type) (4 Channel),Detect Amp (Loop) (4),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72879_v2026,co_cdot_614-72879,2026-01-01,,Traffic Signal Vehicle Detector Amplifier (Magnetic Type),Detect Amp (Magnetic),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72880_v2026,co_cdot_614-72880,2026-01-01,,Traffic Signal Vehicle Detector Amplifier (Loop Type),Detect Amp (Loop),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72882_v2026,co_cdot_614-72882,2026-01-01,,Traffic Signal Vehicle Detector (Micro Type),Detect (Micro),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72883_v2026,co_cdot_614-72883,2026-01-01,,Mainline Detection,Mainline Detection,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72884_v2026,co_cdot_614-72884,2026-01-01,,Traffic Signal Vehicle Detector (Micro Wave Type),Detect (Micro Wave),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72885_v2026,co_cdot_614-72885,2026-01-01,,Traffic Signal Vehicle Detector (Special),Detect (Spec),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72886_v2026,co_cdot_614-72886,2026-01-01,,Intersection Detection System (Camera),Intersection Detect Sys (Camera),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72887_v2026,co_cdot_614-72887,2026-01-01,,Microwave Vehicle Radar Detector,Detect (Microwave Veh),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72888_v2026,co_cdot_614-72888,2026-01-01,,Microwave Vehicle Radar Detector (Install Only),Detect (Microwave Veh) (Install),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72889_v2026,co_cdot_614-72889,2026-01-01,,Traffic Signal Vehicle Detector (Micro Type) (Non- Invasive),Detect (Micro) (Non-Invasive),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72890_v2026,co_cdot_614-72890,2026-01-01,,Span Wire Cable,Span Wire Cable,LF,614,cdot_item_code_book_2026,true
co_cdot_614-72891_v2026,co_cdot_614-72891,2026-01-01,,Telephone Interconnect Wire,Tele Intercon Wire,LF,614,cdot_item_code_book_2026,true
co_cdot_614-72893_v2026,co_cdot_614-72893,2026-01-01,,Signal Cable,Signal Cable,LF,614,cdot_item_code_book_2026,true
co_cdot_614-72894_v2026,co_cdot_614-72894,2026-01-01,,Emergency Telephone,Emergency Telephone,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72895_v2026,co_cdot_614-72895,2026-01-01,,Vehicle Detection System (Single Camera),Vehicle Detect Sys (Single Camera),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72896_v2026,co_cdot_614-72896,2026-01-01,,Intersection Detection System (Camera)(Install Only),Inst Intersect Detect Sys (Camera),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-72897_v2026,co_cdot_614-72897,2026-01-01,,Signal Cable (Install Only),Signal Cable (Install Only),LF,614,cdot_item_code_book_2026,true
co_cdot_614-72904_v2026,co_cdot_614-72904,2026-01-01,,Microwave Vehicle Radar Detector (Furnish Only),Microwave Veh Radar Detect (Furnish,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-73000_v2026,co_cdot_614-73000,2026-01-01,,Piezo (Electric) (CL I) (11 Foot),Piezo (Elec) (CL I) (11 Ft),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-73005_v2026,co_cdot_614-73005,2026-01-01,,Piezo (Electric) (Class II),Piezo (Elec)(CL II),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-73010_v2026,co_cdot_614-73010,2026-01-01,,"Piezo Electric Tube, Class 2 (Install Only)","Inst Piezo Elec Tube, CL 2",EACH,614,cdot_item_code_book_2026,true
co_cdot_614-75200_v2026,co_cdot_614-75200,2026-01-01,,Programmable Traffic Signal Face (Install Only),Inst Prog Traf Sig Face,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-75219_v2026,co_cdot_614-75219,2026-01-01,,Pedestrian Signal Face (18) (Countdown) (Install Only),Inst Ped Sig Face (18) (Countdown),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-75225_v2026,co_cdot_614-75225,2026-01-01,,Traffic Signal Face (12-12) (Install Only),Inst Traf Sig Face (12-12),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-75226_v2026,co_cdot_614-75226,2026-01-01,,Traffic Signal Face (12) (Install Only),Inst Traf Sig Face (12),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-75324_v2026,co_cdot_614-75324,2026-01-01,,Traffic Signal Face (8-8-8) (Install Only),Inst Traf Sig Face (8-8-8),EACH,614,cdot_item_code_book_2026,true
co_cdot_614-75840_v2026,co_cdot_614-75840,2026-01-01,,Traffic Signal Controller (Install Only),Inst Traf Sig Ctrler,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-75848_v2026,co_cdot_614-75848,2026-01-01,,Traffic Signal Controller and Cabinet (Install Only),Inst Traf Sig Ctrler + Cab,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-75855_v2026,co_cdot_614-75855,2026-01-01,,Traffic Signal Controller Cabinet (Install Only),Inst Traf Sig Ctrler Cab,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-75867_v2026,co_cdot_614-75867,2026-01-01,,Railroad Preemption Unit (Install Only),Inst RR Preempt Unit,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-75870_v2026,co_cdot_614-75870,2026-01-01,,Coordination Unit (Install Only),Inst Coordination Unit,EACH,614,cdot_item_code_book_2026,true
co_cdot_614-75875_v2026,co_cdot_614-75875,2026-01-01,,Loop Detector Wire (Install Only),Inst Loop Detect Wire,LF,614,cdot_item_code_book_2026,true
co_cdot_614-75880_v2026,co_cdot_614-75880,2026-01-01,,Traffic Signal Vehicle Detector Amplifier (Loop Type) (Install Only),Inst Detect Amp (Loop),EACH,614,cdot_item_code_book_2026,true
