contract_project_id,contract_id,project_number,project_name,work_type,county_region,route,location,project_award_amount
ia_idot_20251216_29_0612_110_project_1,ia_idot_20251216_29_0612_110,NHSX-061-2(111)--3H-29,N of Mediapolis to 0.5 mi N of IA 78,TRAFFIC SIGNS,DES MOINES,U.S. 61,N of Mediapolis to 0.5 mi N of IA 78,300393.69
ia_idot_20251216_29_0612_110_project_2,ia_idot_20251216_29_0612_110,NHSX-061-2(127)--3H-29,0.1 mi W of US 61 on DMC Hwy 61,RCB CULVERT REPLACEMENT - SINGLE BOX,DES MOINES,U.S. 61,0.1 mi W of US 61 on DMC Hwy 61,208967.2
ia_idot_20251216_29_0612_110_project_3,ia_idot_20251216_29_0612_110,NHSX-061-2(110)--3H-29,N of Mediapolis to 0.5 mi N of IA 78,PCC PAVEMENT - GRADE AND NEW,DES MOINES,U.S. 61,N of Mediapolis to 0.5 mi N of IA 78,22728181.66
ia_idot_20251216_30_0719_085_project_1,ia_idot_20251216_30_0719_085,NHSX-071-9(085)--3H-30,E Jct IA 9 to Minnesota State Line,HMA RESURFACING WITH MILLING,DICKINSON,U.S. 71,E Jct IA 9 to Minnesota State Line,1112224.28
ia_idot_20251216_30_c030_073_project_1,ia_idot_20251216_30_c030_073,LFM-658--7X-30,"On M-34, from A-34 North 3.0 Miles to A-22",HMA RESURFACING WITH MILLING,DICKINSON,M34,"On M-34, from A-34 North 3.0 Miles to A-22",1672828.8
ia_idot_20251216_30_c030_073_project_2,ia_idot_20251216_30_c030_073,FM-C030(73)--55-30,"On M-56, from A-34 N 7.8 miles to U.S. #71 & Hwy. #9",PRECAST RCB CULVERT,DICKINSON,M56,"On M-56, from A-34 N 7.8 miles to U.S. #71 & Hwy. #9",3055805.76
ia_idot_20251216_31_0252_606_project_1,ia_idot_20251216_31_0252_606,STP-U-0252(606)--70-31,"In the city of Asbury, On ASBURY RD, from Hales Mill Rd E to Radford rd S20 T89 R02E",PCC PAVEMENT - GRADE AND NEW,DUBUQUE,ASBURY ROAD,"In the city of Asbury, On ASBURY RD, from Hales Mill Rd E to Radford rd S20 T89 R02E",1138869.63
ia_idot_20251216_32_0046_041_project_1,ia_idot_20251216_32_0046_041,STPN-004-6(041)--2J-32,0.6 mi N of 190th St,PIPE CULVERTS,EMMET,IOWA 4,0.6 mi N of 190th St,174777.88
ia_idot_20251216_33_0932_022_project_1,ia_idot_20251216_33_0932_022,BRF-093-2(22)--38-33,Stream 0.7 mi W of Co Rd V68,RCB CULVERT REPLACEMENT - TWIN BOX,FAYETTE,IOWA 93,Stream 0.7 mi W of Co Rd V68,758111.78
ia_idot_20251216_33_c033_163_project_1,ia_idot_20251216_33_c033_163,RS-C033(163)--61-33,"W42 from Lincoln Way in West Union north to the County Line, B44 from V68 to W14, W14 from B44 North to the County Line",HMA RESURFACING/COLD IN-PLACE RECYCLING,FAYETTE,VARIOUS ROUTES,"W42 from Lincoln Way in West Union north to the County Line, B44 from V68 to W14, W14 from B44 North to the County Line",8384560.11
ia_idot_20251216_40_c040_115_project_1,ia_idot_20251216_40_c040_115,BRS-C040(115)--60-40,"On TOLLMAN AVE, Over CREEK, S36 T86 R24",PRECAST RCB CULVERT,HAMILTON,TOLLMAN AVENUE,"On TOLLMAN AVE, Over CREEK, S36 T86 R24",511560.97
ia_idot_20251216_40_c040_115_project_2,ia_idot_20251216_40_c040_115,BRS-C040(116)--60-40,"On R 61, Over CREEK, S6 T86 R23",PRECAST RCB CULVERT,HAMILTON,R61,"On R 61, Over CREEK, S6 T86 R23",381114.7
ia_idot_20251216_41_c041_152_project_1,ia_idot_20251216_41_c041_152,HSIP-SWAP-C041(152)--FJ-41,"On R35, from SCL of Britt, South approximately 10.4 miles",PAVEMENT MARKINGS,HANCOCK,R35,"On R35, from SCL of Britt, South approximately 10.4 miles",71377.2
ia_idot_20251216_43_1833_501_project_1,ia_idot_20251216_43_1833_501,MB-183-3(501)45--77-43,Soldier River 1.5 mi N of Co Rd F20,MISCELLANEOUS,HARRISON,IOWA 183,Soldier River 1.5 mi N of Co Rd F20,136270.25
ia_idot_20251216_44_0349_254_project_1,ia_idot_20251216_44_0349_254,NHSX-034-9(254)--3H-44,E US 218 Interchange to E of Nebraska Ave (WB),HMA RESURFACING,HENRY,U.S. 34,E US 218 Interchange to E of Nebraska Ave (WB),2524201.29
ia_idot_20251216_49_c049_103_project_1,ia_idot_20251216_49_c049_103,FM-C049(103)--55-49,"On Z 20, from IA 64 N 5 miles",FOG SEAL,JACKSON,Z20,"On Z 20, from IA 64 N 5 miles",86880
ia_idot_20251216_52_0806_487_project_1,ia_idot_20251216_52_0806_487,IMN-080-6(487)242--0E-52,CIC Railway 3.0 mi E of I-380 (EB/WB),BRIDGE DECK OVERLAY,JOHNSON,I-80,CIC Railway 3.0 mi E of I-380 (EB/WB),1462803.33
ia_idot_20251216_52_3806_396_project_1,ia_idot_20251216_52_3806_396,IM-NHS-380-6(396)0--03-52,1.0 mi N of Forevergreen Rd to N of Swan Lake Rd (SB),PCC PAVEMENT - GRADE AND NEW,JOHNSON,I-380,1.0 mi N of Forevergreen Rd to N of Swan Lake Rd (SB),11170657.47
ia_idot_20251216_52_3806_396_project_2,ia_idot_20251216_52_3806_396,IM-380-6(397)3--13-52,1.0 mi N of Forevergreen Rd to N of Swan Lake Rd (SB),TRAFFIC SIGNS,JOHNSON,I-380,1.0 mi N of Forevergreen Rd to N of Swan Lake Rd (SB),81768
ia_idot_20251216_57_1001_128_project_1,ia_idot_20251216_57_1001_128,HSIPX-100-1(128)--3L-57,At 44th St Intersection in Marion,PCC PAVEMENT - GRADE AND NEW,LINN,IOWA 100,At 44th St Intersection in Marion,88652.51
ia_idot_20251216_57_2462_602_project_1,ia_idot_20251216_57_2462_602,BRM-2462(602)--8N-57,"In the city of Fairfax, On FM E-66, Over Oscar Creek, S9 T82 R08",BRIDGE REPLACEMENT - CCS,LINN,E66,"In the city of Fairfax, On FM E-66, Over Oscar Creek, S9 T82 R08",1147604.78
ia_idot_20251216_58_0613_080_project_1,ia_idot_20251216_58_0613_080,BRFN-061-3(80)--39-58,DME RR 3.4 mi N of W Jct IA 92 (NB),BRIDGE DECK OVERLAY,LOUISA,U.S. 61,DME RR 3.4 mi N of W Jct IA 92 (NB),346920.49
ia_idot_20251216_60_0091_057_project_1,ia_idot_20251216_60_0091_057,STPN-009-1(057)--2J-60,In the City of Rock Rapids (ADA - District 3),PCC SIDEWALK/TRAIL,LYON,IOWA 9,In the City of Rock Rapids (ADA - District 3),1103586
ia_idot_20251216_60_0091_057_project_2,ia_idot_20251216_60_0091_057,STPN-075-4(022)--2J-60,In the City of Rock Rapids (ADA - District 3),PCC SIDEWALK/TRAIL,LYON,U.S. 75,In the City of Rock Rapids (ADA - District 3),784459.26
ia_idot_20251216_61_8497_604_project_1,ia_idot_20251216_61_8497_604,TAP-U-8497(604)--8I-61,"In the city of Winterset, a recreation trail within the Winterset City Park",PCC SIDEWALK/TRAIL,MADISON,CITY PARK TRAIL,"In the city of Winterset, a recreation trail within the Winterset City Park",194045
ia_idot_20251216_62_0635_505_project_1,ia_idot_20251216_62_0635_505,MB-063-5(505)67--77-62,UP RR 1.8 mi N of Co Rd T65,DECK JOINT REPAIR,MAHASKA,U.S. 63,UP RR 1.8 mi N of Co Rd T65,32100
ia_idot_20251216_65_0294_502_project_1,ia_idot_20251216_65_0294_502,MBIN-029-4(502)32--0M-65,Keg Creek 0.7 mi S of US 34 (NB),DECK JOINT REPAIR,MILLS,I-29,Keg Creek 0.7 mi S of US 34 (NB),180190.24
ia_idot_20251216_66_0096_086_project_1,ia_idot_20251216_66_0096_086,STP-009-6(086)--2C-66,0.2 mi W of US 218 to Wapsipinicon River in Riceville,HMA RESURFACING/COLD IN-PLACE RECYCLING,MITCHELL,IOWA 9,0.2 mi W of US 218 to Wapsipinicon River in Riceville,8388756.78
ia_idot_20251216_67_1751_095_project_1,ia_idot_20251216_67_1751_095,STP-175-1(98)--2C-67,I-29/IA 175 Interchange near Onawa,LIGHTING,MONONA,IOWA 175,I-29/IA 175 Interchange near Onawa,546675
ia_idot_20251216_67_1751_095_project_2,ia_idot_20251216_67_1751_095,STP-175-1(96)--2C-67,I-29/IA 175 Interchange near Onawa,BRIDGE REPLACEMENT - PPCB,MONONA,IOWA 175,I-29/IA 175 Interchange near Onawa,4266522.59
ia_idot_20251216_67_1751_095_project_3,ia_idot_20251216_67_1751_095,STP-175-1(97)--2C-67,I-29/IA 175 Interchange near Onawa,TRAFFIC SIGNS,MONONA,IOWA 175,I-29/IA 175 Interchange near Onawa,652635
ia_idot_20251216_68_c068_096_project_1,ia_idot_20251216_68_c068_096,BROS-C068(96)--5F-68,"On T 39, Over GRAYS CREEK, from IA Hwy 137 N approx.1 miles to Bridge S24 T73 R17",BRIDGE REPLACEMENT - CCS,MONROE,T39,"On T 39, Over GRAYS CREEK, from IA Hwy 137 N approx.1 miles to Bridge S24 T73 R17",757321.01
ia_idot_20251216_70_c070_073_project_1,ia_idot_20251216_70_c070_073,BRS-C070(73)--60-70,"On F70, Over LITTLE MOSQUITO CREEK, S31 T78 R02",BRIDGE REPLACEMENT - CCS,MUSCATINE,F70,"On F70, Over LITTLE MOSQUITO CREEK, S31 T78 R02",1288685.14
ia_idot_20251216_71_0182_147_project_1,ia_idot_20251216_71_0182_147,NHSN-018-2(147)--2R-71,In the City of Hartley (ADA - District 3),PCC SIDEWALK/TRAIL,OBRIEN,U.S. 18,In the City of Hartley (ADA - District 3),84167
ia_idot_20251216_71_0182_152_project_1,ia_idot_20251216_71_0182_152,NHSN-018-2(152)--2R-71,ECL Hartley to Clay County Line,MICROSURFACING,OBRIEN,U.S. 18,ECL Hartley to Clay County Line,1098844.6
ia_idot_20251216_77_0061_729_project_1,ia_idot_20251216_77_0061_729,MP-006-1(729)143--76-77,At US 65 Interchange,HMA RESURFACING WITH MILLING,POLK,U.S. 6,At US 65 Interchange,215381.18
ia_idot_20251216_77_0354_347_project_1,ia_idot_20251216_77_0354_347,IM-NHS-035-4(347)100--03-77,N of Rest Area to N of 315th St (NB),PCC PAVEMENT - GRADE AND NEW,POLK,I-35,N of Rest Area to N of 315th St (NB),16371244.08
ia_idot_20251216_77_0354_347_project_2,ia_idot_20251216_77_0354_347,IM-035-4(348)100--13-77,N of Rest Area to N of 315th St (NB),TRAFFIC SIGNS,POLK,I-35,N of Rest Area to N of 315th St (NB),706594.27
ia_idot_20251216_77_0651_510_project_1,ia_idot_20251216_77_0651_510,MB-065-1(510)82--77-77,NE 56th St 2.1 mi S of I-80,DECK JOINT REPAIR,POLK,U.S. 65,NE 56th St 2.1 mi S of I-80,246782.2
ia_idot_20251216_77_0694_137_project_1,ia_idot_20251216_77_0694_137,HSIPX-069-4(137)--3L-77,SE Peterson Dr to 1st St in Ankeny,PCC PAVEMENT - GRADE AND NEW,POLK,U.S. 69,SE Peterson Dr to 1st St in Ankeny,14710779.92
ia_idot_20251216_77_0804_085_project_1,ia_idot_20251216_77_0804_085,IM-NHS-080-4(88)139--03-77,Fourmile Creek 1.4 mi E of NE I-35/235 Interchange (EB),RECONSTRUCTION - BRIDGE WIDENING,POLK,I-80,Fourmile Creek 1.4 mi E of NE I-35/235 Interchange (EB),2598478.68
ia_idot_20251216_77_0804_085_project_2,ia_idot_20251216_77_0804_085,ITS-080-4(100)138--25-77,NE I-35/80/235 Interchange to W US 65 Interchange,ITS INFRASTRUCTURE,POLK,I-80,NE I-35/80/235 Interchange to W US 65 Interchange,16025
ia_idot_20251216_77_0804_085_project_3,ia_idot_20251216_77_0804_085,IM-NHS-080-4(87)139--03-77,NE 29th St 0.7 mi E of NE I-35/235 Interchange (EB),BRIDGE REPLACEMENT - PPCB,POLK,I-80,NE 29th St 0.7 mi E of NE I-35/235 Interchange (EB),4254970.15
ia_idot_20251216_77_1601_020_project_1,ia_idot_20251216_77_1601_020,NHSN-160-1(020)--2R-77,"In Ankeny, from Highpointe Dr to SW Snyder Blvd",CLEARING AND GRUBBING,POLK,IOWA 160,"In Ankeny, from Highpointe Dr to SW Snyder Blvd",48100
ia_idot_20251216_77_2352_701_project_1,ia_idot_20251216_77_2352_701,IMN-235-2(701)8--0E-77,Des Moines River and Robert D Ray Dr 4.6 mi E of IA 28 (EB),BRIDGE REPAIR,POLK,I-235,Des Moines River and Robert D Ray Dr 4.6 mi E of IA 28 (EB),57115
ia_idot_20251216_77_6170_606_a_project_1,ia_idot_20251216_77_6170_606_a,STP-U-6170(606)--70-77,"In the city of Polk City, On E NORTHSIDE DR, Over BIG CREEK, S36 T81 R25",PCC PAVEMENT WIDENING / PCC RESURFACING,POLK,E NORTHSIDE DR,"In the city of Polk City, On E NORTHSIDE DR, Over BIG CREEK, S36 T81 R25",1844817.05
ia_idot_20251216_78_0593_049_project_1,ia_idot_20251216_78_0593_049,BRFN-059-3(49)--39-78,Drainage Ditch 2.4 mi N of N Jct US 6,BRIDGE DECK OVERLAY,POTTAWATTAMIE,U.S. 59,Drainage Ditch 2.4 mi N of N Jct US 6,452862.75
ia_idot_20251216_78_0801_565_project_1,ia_idot_20251216_78_0801_565,IMX-080-1(565)12--02-78,2.3 mi NE of NCL Council Bluffs to 0.45 mi SW of Magnolia Rd (EB/WB),HMA RESURFACING WITH MILLING,POTTAWATTAMIE,I-80,2.3 mi NE of NCL Council Bluffs to 0.45 mi SW of Magnolia Rd (EB/WB),6728381.74
ia_idot_20251216_80_0024_045_project_1,ia_idot_20251216_80_0024_045,STP-002-4(045)--2C-80,Mount Ayr to NCL Kellerton,HMA RESURFACING WITH MILLING,RINGGOLD,IOWA 2,Mount Ayr to NCL Kellerton,4764281.65
ia_idot_20251216_83_0594_036_project_1,ia_idot_20251216_83_0594_036,BRF-059-4(36)--38-83,West Nishnabotna River 0.8 mi S of Co Rd F58,BRIDGE DECK OVERLAY,SHELBY,U.S. 59,West Nishnabotna River 0.8 mi S of Co Rd F58,619199.53
ia_idot_20251216_83_1732_006_project_1,ia_idot_20251216_83_1732_006,STP-173-2(006)--2C-83,S of High St in Elk Horn to IA 44,HMA RESURFACING/COLD IN-PLACE RECYCLING,SHELBY,IOWA 173,S of High St in Elk Horn to IA 44,1282312.65
ia_idot_20251216_84_0103_718_project_1,ia_idot_20251216_84_0103_718,MP-010-3(718)28--76-84,"In Alton, from 3rd Ave to Kennedy Ave",PCC PATCHING,SIOUX,IOWA 10,"In Alton, from 3rd Ave to Kennedy Ave",69223.4
ia_idot_20251216_86_0301_708_project_1,ia_idot_20251216_86_0301_708,MP-030-1(708)198--76-86,At F Avenue (EB),HMA RESURFACING WITH MILLING,TAMA,U.S. 30,At F Avenue (EB),478360.45
ia_idot_20251216_86_0635_056_project_1,ia_idot_20251216_86_0635_056,NHSX-063-5(56)--3H-86,NCL Toledo to 0.5 mi S of IA 96,HMA RESURFACING,TAMA,U.S. 63,NCL Toledo to 0.5 mi S of IA 96,15529651.15
ia_idot_20251216_86_0635_056_project_2,ia_idot_20251216_86_0635_056,NHSX-063-5(57)--3H-86,NCL Toledo to 0.5 mi S of IA 96,TRAFFIC SIGNS,TAMA,U.S. 63,NCL Toledo to 0.5 mi S of IA 96,101669
ia_idot_20251216_90_0632_172_project_1,ia_idot_20251216_90_0632_172,BRF-063-2(172)--38-90,Abandoned RR 4.8 mi N of Co Rd J15 (Bridge Removal),GRADING,WAPELLO,U.S. 63,Abandoned RR 4.8 mi N of Co Rd J15 (Bridge Removal),1660482.27
ia_idot_20251216_90_c090_115_project_1,ia_idot_20251216_90_c090_115,STP-S-C090(114)--5E-90,"On T67 (Kirkville Rd), from Hwy 63 2.9 miles to South City Limits",HMA RESURFACING/COLD IN-PLACE RECYCLING,WAPELLO,T67,"On T67 (Kirkville Rd), from Hwy 63 2.9 miles to South City Limits",1057772.76
ia_idot_20251216_90_c090_115_project_2,ia_idot_20251216_90_c090_115,STP-S-C090(115)--5E-90,"On T61 (Monroe Wapello Rd), from Blakesburg NCL 3.6 miles to HWY 34",HMA RESURFACING/COLD IN-PLACE RECYCLING,WAPELLO,T61,"On T61 (Monroe Wapello Rd), from Blakesburg NCL 3.6 miles to HWY 34",1569052.21
ia_idot_20251216_91_c091_143_project_1,ia_idot_20251216_91_c091_143,HDP-C091(143)--6B-91,"On G76, from New Virginia City Limits East approximately 7.0 miles to State Highway 69",HMA RESURFACING WITH MILLING,WARREN,G76,"On G76, from New Virginia City Limits East approximately 7.0 miles to State Highway 69",3788484.5
ia_idot_20251216_92_0222_085_project_1,ia_idot_20251216_92_0222_085,STPN-022-2(085)--2J-92,In the City of Wellman (ADA - District 5),PCC SIDEWALK/TRAIL,WASHINGTON,IOWA 22,In the City of Wellman (ADA - District 5),140129.15
ia_idot_20251216_93_c093_098_project_1,ia_idot_20251216_93_c093_098,STP-S-C093(98)--5E-93,"On S60, from HWY 2 S 4.1 miles to North Street",PCC OVERLAY,WAYNE,S60,"On S60, from HWY 2 S 4.1 miles to North Street",3206212.94
ia_idot_20251216_93_c093_104_project_1,ia_idot_20251216_93_c093_104,FM-C093(104)--55-93,"On Various FM Routes, County Wide",PAVEMENT MARKINGS,WAYNE,VARIOUS ROUTES,"On Various FM Routes, County Wide",40742.49
ia_idot_20251216_94_1691_716_project_1,ia_idot_20251216_94_1691_716,MP-169-1(716)154--76-94,235th St north 0.3 mi (SB),HMA RESURFACING WITH MILLING,WEBSTER,U.S. 169,235th St north 0.3 mi (SB),109660.45
ia_idot_20251216_94_c094_142_project_1,ia_idot_20251216_94_c094_142,FM-TSF-C094(142)--5B-94,NELSON AVENUE/P-56 AND 170TH STREET/D-14,PCC PAVEMENT - GRADE AND NEW,WEBSTER,NELSON AVENUE,NELSON AVENUE/P-56 AND 170TH STREET/D-14,2321562
ia_idot_20251216_96_c096_163_project_1,ia_idot_20251216_96_c096_163,BROS-C096(163)--8J-96,"On 230TH ST, Over TURKEY RIVER, S27 T98 R10",BRIDGE REPLACEMENT - PPCB,WINNESHIEK,230TH ST,"On 230TH ST, Over TURKEY RIVER, S27 T98 R10",1467893.95
ia_idot_20251216_99_0697_048_project_1,ia_idot_20251216_99_0697_048,STPN-069-7(048)--2J-99,In Belmond (ADA - District 2),PCC SIDEWALK/TRAIL,WRIGHT,U.S. 69,In Belmond (ADA - District 2),384903.62
ia_idot_20260121_01_0802_287_project_1,ia_idot_20260121_01_0802_287,IMN-080-2(287)74--0E-01,1 mi W of Co Rd G30 to 1.7 mi E of Co Rd P57,GUARDRAIL REPAIR,ADAIR,I-80,1 mi W of Co Rd G30 to 1.7 mi E of Co Rd P57,495178.35
ia_idot_20260121_04_0055_503_project_1,ia_idot_20260121_04_0055_503,MB-005-5(503)18--77-04,Chariton River 0.5 mi N of Co Rd J29,BRIDGE REPAIR,APPANOOSE,IOWA 5,Chariton River 0.5 mi N of Co Rd J29,58908.4
ia_idot_20260121_05_0443_033_project_1,ia_idot_20260121_05_0443_033,BRF-044-3(033)--38-05,David's Creek 0.2 mi W of Co Rd N36,BRIDGE DECK OVERLAY,AUDUBON,IOWA 44,David's Creek 0.2 mi W of Co Rd N36,825864.58
ia_idot_20260121_05_0714_057_project_1,ia_idot_20260121_05_0714_057,BRF-071-4(57)--38-05,Stream 0.6 mi N of I-80,RCB CULVERT REPLACEMENT - TWIN BOX,AUDUBON,U.S. 71,Stream 0.6 mi N of I-80,1453625.2
ia_idot_20260121_07_0572_031_project_1,ia_idot_20260121_07_0572_031,HSIPX-057-2(031)--3L-07,Union Rd Intersection in Cedar Falls,PCC PAVEMENT - GRADE AND NEW,BLACK HAWK,IOWA 57,Union Rd Intersection in Cedar Falls,3993807
ia_idot_20260121_12_c012_134_project_1,ia_idot_20260121_12_c012_134,BROS-C012(134)--8J-12,"On 120TH ST, Over STREAM, from Ridge Ave west 0.2 miles to bridge",BRIDGE REPLACEMENT - CCS,BUTLER,120TH STREET,"On 120TH ST, Over STREAM, from Ridge Ave west 0.2 miles to bridge",729505.05
ia_idot_20260121_13_c013_109_project_1,ia_idot_20260121_13_c013_109,FM-C013(108)--55-13,"On N47, from Carroll county line, north 4.1 miles to State Hwy 175",HMA RESURFACING,CALHOUN,N47,"On N47, from Carroll county line, north 4.1 miles to State Hwy 175",1143584.61
ia_idot_20260121_13_c013_109_project_2,ia_idot_20260121_13_c013_109,FM-C013(109)--55-13,"On N65, from Carroll county line, north 4.1 miles to State Hwy 175",HMA RESURFACING,CALHOUN,N65,"On N65, from Carroll county line, north 4.1 miles to State Hwy 175",1179805.45
ia_idot_20260121_15_0802_258_project_1,ia_idot_20260121_15_0802_258,IMN-080-2(258)70--0E-15,IA 148 Interchange,RECONSTRUCTION - BRIDGE DECK REPLACEMENT,CASS,I-80,IA 148 Interchange,1288856.35
ia_idot_20260121_15_0922_050_project_1,ia_idot_20260121_15_0922_050,STP-092-2(050)--2C-15,Union St in Griswold to US 71,HMA RESURFACING/COLD IN-PLACE RECYCLING,CASS,IOWA 92,Union St in Griswold to US 71,4866560.92
ia_idot_20260121_16_0807_186_project_1,ia_idot_20260121_16_0807_186,IMN-080-7(186)266--0E-16,W of the W IA 38 Interchange to Co Rd Z30,GUARDRAIL REPAIR,CEDAR,I-80,W of the W IA 38 Interchange to Co Rd Z30,2018065
ia_idot_20260121_17_0652_502_project_1,ia_idot_20260121_17_0652_502,MB-065-2(502)185--77-17,E Branch Beaver Dam Creek 0.4 mi N of Co Rd B60,BRIDGE REPAIR,CERRO GORDO,U.S. 65,E Branch Beaver Dam Creek 0.4 mi N of Co Rd B60,37278
ia_idot_20260121_17_0652_502_project_2,ia_idot_20260121_17_0652_502,MB-065-2(503)186--77-17,E Branch Beaver Dam Creek 1.1 mi N of Co Rd B60,BRIDGE REPAIR,CERRO GORDO,U.S. 65,E Branch Beaver Dam Creek 1.1 mi N of Co Rd B60,25278
ia_idot_20260121_17_0652_502_project_3,ia_idot_20260121_17_0652_502,MB-065-2(504)186--77-17,E Branch Beaverdam Creek 0.3 mi S of Co Rd B55,BRIDGE REPAIR,CERRO GORDO,U.S. 65,E Branch Beaverdam Creek 0.3 mi S of Co Rd B55,32650
ia_idot_20260121_19_c019_120_project_1,ia_idot_20260121_19_c019_120,BROS-C019(120)--8J-19,"On VANDERBILT, Over LITTLE TURKEY RIVER, S15 T96 R11",BRIDGE REPLACEMENT - PPCB,CHICKASAW,VANDERBILT,"On VANDERBILT, Over LITTLE TURKEY RIVER, S15 T96 R11",1058994.66
ia_idot_20260121_19_c019_121_project_1,ia_idot_20260121_19_c019_121,BROS-C019(121)--8J-19,"On 190TH, Over PLUM CREEK, S3 T95 R12",BRIDGE REPLACEMENT - PPCB,CHICKASAW,190TH STREET,"On 190TH, Over PLUM CREEK, S3 T95 R12",597709.75
ia_idot_20260121_22_c022_109_project_1,ia_idot_20260121_22_c022_109,FM-C022(109)--55-22,"On C 9Y, over Panther Creek, S22, T91N, R1W and over Plum Creek, S26, T91N, R1W",BRIDGE DECK OVERLAY,CLAYTON,C9Y,"On C 9Y, over Panther Creek, S22, T91N, R1W and over Plum Creek, S26, T91N, R1W",355579.64
ia_idot_20260121_23_0306_714_project_1,ia_idot_20260121_23_0306_714,MP-136-6(720)0--76-23,"In Clinton, E of US 67",HMA JOINT & CRACK SEALING,CLINTON,IOWA 136,"In Clinton, E of US 67",6360
ia_idot_20260121_23_0306_714_project_2,ia_idot_20260121_23_0306_714,MP-067-6(731)14--76-82,"In LeClaire, from 8th St to Ewing St",HMA JOINT & CRACK SEALING,SCOTT,U.S. 67,"In LeClaire, from 8th St to Ewing St",17135
ia_idot_20260121_23_0306_714_project_3,ia_idot_20260121_23_0306_714,MP-067-6(732)25--76-82,S of the Wapsipinicon River to NCL Follets,HMA JOINT & CRACK SEALING,SCOTT,U.S. 67,S of the Wapsipinicon River to NCL Follets,20565
ia_idot_20260121_23_c023_143_project_1,ia_idot_20260121_23_c023_143,BHS-C023(143)--63-23,"On E 50, Over SPRING CREEK, S28 T83 R06E",BRIDGE DECK OVERLAY,CLINTON,E50,"On E 50, Over SPRING CREEK, S28 T83 R06E",374234.92
ia_idot_20260121_24_8315_601_project_1,ia_idot_20260121_24_8315_601,BROS-8315(601)--8J-24,"In the city of Westside, On MAIN ST, Over EAST BOYER RIVER, S24 T84 R37",BRIDGE REPLACEMENT - CCS,CRAWFORD,MAIN STREET,"In the city of Westside, On MAIN ST, Over EAST BOYER RIVER, S24 T84 R37",1083965.16
ia_idot_20260121_24_c024_135_project_1,ia_idot_20260121_24_c024_135,STP-S-C024(135)--5E-24,"On L51, from South Corp limits of Charter Oak S 15 miles to Intersection with Hwy 37",HMA PAVEMENT WIDENING / HMA RESURFACING,CRAWFORD,L51,"On L51, from South Corp limits of Charter Oak S 15 miles to Intersection with Hwy 37",5776826.34
ia_idot_20260121_25_0803_290_project_1,ia_idot_20260121_25_0803_290,NHS-080-3(290)118--11-25,W of Grand Prairie Pkwy to E of Jordan Creek Pkwy (WB),PCC PAVEMENT - GRADE AND NEW,DALLAS,I-80,W of Grand Prairie Pkwy to E of Jordan Creek Pkwy (WB),18163879.08
ia_idot_20260121_25_0803_290_project_2,ia_idot_20260121_25_0803_290,NHS-080-3(292)121--11-25,UP RR 2.3 mi W of I-35 (WB),BRIDGE REPLACEMENT - PPCB,DALLAS,I-80,UP RR 2.3 mi W of I-35 (WB),4597548.43
ia_idot_20260121_25_0803_290_project_3,ia_idot_20260121_25_0803_290,IMX-080-3(299)122--02-77,Westbound I-80 Ramp at W I-35/235 Interchange,HMA PAVEMENT - GRADE AND NEW,POLK,I-80,Westbound I-80 Ramp at W I-35/235 Interchange,1774284.83
ia_idot_20260121_27_0355_514_project_1,ia_idot_20260121_27_0355_514,MBIN-035-5(514)12--0M-27,Terre Haute Rd 1.0 S of IA 2,BRIDGE PAINTING,DECATUR,I-35,Terre Haute Rd 1.0 S of IA 2,164000
ia_idot_20260121_27_0355_515_project_1,ia_idot_20260121_27_0355_515,MBIN-035-5(515)14--0M-27,198th St 1.3 mi N of IA 2,BRIDGE PAINTING,DECATUR,I-35,198th St 1.3 mi N of IA 2,178000
ia_idot_20260121_32_0092_711_project_1,ia_idot_20260121_32_0092_711,MP-069-2(709)154--76-99,Hamilton County to SCL Belmond,HMA CRACK FILLING,WRIGHT,U.S. 69,Hamilton County to SCL Belmond,158866
ia_idot_20260121_32_0092_711_project_2,ia_idot_20260121_32_0092_711,MP-009-2(711)91--76-32,Brown Creek to Kossuth County,HMA CRACK FILLING,EMMET,IOWA 9,Brown Creek to Kossuth County,149549
ia_idot_20260121_32_0092_711_project_3,ia_idot_20260121_32_0092_711,MP-018-2(717)218--76-34,Cedar River Bridge in Charles City to Chickasaw County Line,HMA JOINT & CRACK SEALING,FLOYD,U.S. 18,Cedar River Bridge in Charles City to Chickasaw County Line,77497.8
ia_idot_20260121_33_0182_709_project_1,ia_idot_20260121_33_0182_709,MP-052-2(710)140--76-96,Calmar to Decorah,HMA CRACK FILLING,WINNESHIEK,U.S. 52,Calmar to Decorah,115047.82
ia_idot_20260121_33_0182_709_project_2,ia_idot_20260121_33_0182_709,MP-009-2(708)278--76-03,S Jct IA 76 to 2nd Ave N in Waukon,HMA JOINT & CRACK SEALING,ALLAMAKEE,IOWA 9,S Jct IA 76 to 2nd Ave N in Waukon,53502.37
ia_idot_20260121_33_0182_709_project_3,ia_idot_20260121_33_0182_709,MP-018-2(709)263--76-33,Co Rd B64 to West St in Postville,HMA JOINT & CRACK SEALING,FAYETTE,U.S. 18,Co Rd B64 to West St in Postville,179067.12
ia_idot_20260121_38_0141_720_project_1,ia_idot_20260121_38_0141_720,MP-014-1(720)138--76-38,US 20 to IA 57,PCC PATCHING,GRUNDY,IOWA 14,US 20 to IA 57,75448.6
