agency_item_version_id,agency_item_id,effective_from,effective_to,official_description,official_abbreviated_description,official_unit,spec_reference_code,source_id,is_current
ne_ndot_version_4763.20_historical,ne_ndot_4763.20,,,CONCRETE CLEANOUT,,EACH,,ne_ndot_aup_july_june_2018_2019,false
ne_ndot_version_4763.25_current,ne_ndot_4763.25,,,UNDERDRAIN OUTLET STRUCTURE,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4763.26_current,ne_ndot_4763.26,,,UNDERDRAIN HEADWALL,,EACH,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4763.38_current,ne_ndot_4763.38,,,"4"" RODENT GUARD",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4763.40_current,ne_ndot_4763.40,,,"8"" RODENT GUARD",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4763.46_current,ne_ndot_4763.46,,,"6"" P.V.C. CHECK VALVE",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4763.75_current,ne_ndot_4763.75,,,WICK DRAIN,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4763.90_current,ne_ndot_4763.90,,,PREFABRICATED EDGE DRAIN,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.03_current,ne_ndot_4764.03,,,"3"" NONPERFORATED P.V.C. PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.04_current,ne_ndot_4764.04,,,"4"" NONPERFORATED P.V.C. PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.06_current,ne_ndot_4764.06,,,"6"" NONPERFORATED P.V.C. PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.12_current,ne_ndot_4764.12,,,"12"" NONPERFORATED P.V.C. PIPE UNDERDRAIN",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.16_current,ne_ndot_4764.16,,,"6"" PERFORATED DRAIN PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.20_current,ne_ndot_4764.20,,,PERFORATED DRAIN TILE,,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.25_current,ne_ndot_4764.25,,,DRAIN TILE,,LUMP SUM,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.27_current,ne_ndot_4764.27,,,"6"" PERFORATED P.V.C. TIER DRAIN",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.28_current,ne_ndot_4764.28,,,"6"" P.V.C. VERTICAL DRAIN",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.32_current,ne_ndot_4764.32,,,"3"" PERFORATED PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.33_current,ne_ndot_4764.33,,,"3"" NONPERFORATED PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.34_current,ne_ndot_4764.34,,,"4"" NONPERFORATED PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.35_current,ne_ndot_4764.35,,,"4"" PERFORATED PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.36_current,ne_ndot_4764.36,,,"6"" NONPERFORATED PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.37_current,ne_ndot_4764.37,,,"6"" PERFORATED PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.38_current,ne_ndot_4764.38,,,"8"" NONPERFORATED PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.39_current,ne_ndot_4764.39,,,"8"" PERFORATED PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.40_historical,ne_ndot_4764.40,,,"NON-PERFORATED SQUARE STEEL TUBE POST 4""",,LF,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_4764.54_current,ne_ndot_4764.54,,,"4"" PERFORATED P.V.C. PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.56_current,ne_ndot_4764.56,,,"6"" PERFORATED P.V.C. PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.58_current,ne_ndot_4764.58,,,"8"" PERFORATED P.V.C. PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.74_current,ne_ndot_4764.74,,,"4"" P.V.C. SEWER PIPE",,LIN FT,722.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.76_current,ne_ndot_4764.76,,,"6"" P.V.C. SEWER PIPE",,LIN FT,722.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.78_current,ne_ndot_4764.78,,,"8"" P.V.C. SEWER PIPE",,LIN FT,722.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.80_current,ne_ndot_4764.80,,,"10"" P.V.C. SEWER PIPE",,LIN FT,722.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.82_current,ne_ndot_4764.82,,,"12"" P.V.C. SEWER PIPE",,LIN FT,722.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.85_current,ne_ndot_4764.85,,,"15"" P.V.C. SEWER PIPE",,LIN FT,722.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.87_current,ne_ndot_4764.87,,,"18"" P.V.C. SEWER PIPE",,LIN FT,722.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4764.94_current,ne_ndot_4764.94,,,"24"" P.V.C. SEWER PIPE",,LIN FT,722.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4765.02_current,ne_ndot_4765.02,,,"4"" NON-PERFORATED CORRUGATED POLYETHYLENE PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4765.03_current,ne_ndot_4765.03,,,"4"" PERFORATED CORRUGATED POLYETHYLENE PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4765.04_current,ne_ndot_4765.04,,,"4"" NONPERFORATED CORRUGATED POLYETHYLENE PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4765.05_current,ne_ndot_4765.05,,,"4"" NONPERFORATED CORRUGATED POLYETHYLENE PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4765.06_current,ne_ndot_4765.06,,,"6"" NONPERFORATED CORRUGATED POLYETHYLENE PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4765.07_current,ne_ndot_4765.07,,,"6"" PERFORATED CORRUGATED POLYETHYLENE PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4765.13_current,ne_ndot_4765.13,,,"3"" PERFORATED CORRUGATED POLYETHYLENE PIPE UNDERDRAIN",,LIN FT,914.00,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4766.04_current,ne_ndot_4766.04,,,"4"" DUCTILE IRON PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4766.06_current,ne_ndot_4766.06,,,"6"" DUCTILE IRON PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4766.08_current,ne_ndot_4766.08,,,"8"" DUCTILE IRON PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4766.12_current,ne_ndot_4766.12,,,"12"" DUCTILE IRON PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4766.24_current,ne_ndot_4766.24,,,"24"" DUCTILE IRON PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4766.40_historical,ne_ndot_4766.40,,,"8"" RESTRAINED JOINT DUCTILE IRON PIPE",,LF,,ne_ndot_aup_calendar_2020,false
ne_ndot_version_4766.50_historical,ne_ndot_4766.50,,,"6"" RESTRAINED JOINT DUCTILE IRON PIPE",,LF,,ne_ndot_aup_calendar_2020,false
ne_ndot_version_4766.69_historical,ne_ndot_4766.69,,,6 INCH DIPJ PIPE,,LF,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4766.70_historical,ne_ndot_4766.70,,,6 INCH DIRJ PIPE,,LF,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4766.71_historical,ne_ndot_4766.71,,,8 INCH DIRJ PIPE,,LF,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4766.72_historical,ne_ndot_4766.72,,,8 INCH DIPJ PIPE,,LF,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4766.73_historical,ne_ndot_4766.73,,,12 INCH DIPJ PIPE,,LF,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4766.74_historical,ne_ndot_4766.74,,,12 INCH DIRJ PIPE,,LF,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4766.75_current,ne_ndot_4766.75,,,"16"" RESTRAINED JOINT DUCTILE IRON PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4766.76_historical,ne_ndot_4766.76,,,16 INCH DIRJ PIPE,,LF,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4766.77_historical,ne_ndot_4766.77,,,16 INCH DIPJ PIPE,,LF,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4767.02_historical,ne_ndot_4767.02,,,"2"" DUCTILE IRON WATER PIPE",,LF,,ne_ndot_aup_calendar_2023,false
ne_ndot_version_4767.22_current,ne_ndot_4767.22,,,"22"" POLYETHYLENE PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4767.32_current,ne_ndot_4767.32,,,"INSTALL 22"" POLYETHYLENE PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4767.50_historical,ne_ndot_4767.50,,,"2"" DUCTILE IRON 45-DEGREE BEND",,EACH,,ne_ndot_aup_calendar_2023,false
ne_ndot_version_4767.75_historical,ne_ndot_4767.75,,,"REMOVE 2"" DUCTILE IRON WATER PIPE",,LF,,ne_ndot_aup_calendar_2023,false
ne_ndot_version_4770.00_current,ne_ndot_4770.00,,,PRECAST REINFORCED CONCRETE TRANSITION SECTION,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4770.42_current,ne_ndot_4770.42,,,"42"" TO 54"" REINFORCED CONCRETE TRANSITION SECTION",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4770.54_current,ne_ndot_4770.54,,,"54"" TO 60"" REINFORCED CONCRETE TRANSITION SECTION",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4770.60_current,ne_ndot_4770.60,,,"60"" TO 72"" REINFORCED CONCRETE TRANSITION SECTION",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4770.72_current,ne_ndot_4770.72,,,"72"" TO 78"" REINFORCED CONCRETE TRANSITION SECTION",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4770.78_current,ne_ndot_4770.78,,,"78"" TO 84"" REINFORCED CONCRETE TRANSITION SECTION",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4770.84_current,ne_ndot_4770.84,,,"84"" TO 90"" REINFORCED CONCRETE TRANSITION SECTION",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4770.86_current,ne_ndot_4770.86,,,"84"" TO 120"" REINFORCED CONCRETE TRANSITION SECTION",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4780.01_historical,ne_ndot_4780.01,,,HHS VARIANCE INSTALLATION,,SY,,ne_ndot_aup_calendar_2024,false
ne_ndot_version_4780.54_current,ne_ndot_4780.54,,,"54"" REINFORCED CONCRETE TEE MANHOLE SECTION",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4780.60_current,ne_ndot_4780.60,,,"60"" REINFORCED CONCRETE TEE MANHOLE SECTION",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4780.72_current,ne_ndot_4780.72,,,"72"" REINFORCED CONCRETE TEE MANHOLE SECTION",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4780.78_current,ne_ndot_4780.78,,,"78"" REINFORCED CONCRETE TEE MANHOLE SECTION",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4780.84_current,ne_ndot_4780.84,,,"84"" REINFORCED CONCRETE TEE MANHOLE SECTION",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4780.90_current,ne_ndot_4780.90,,,"90"" REINFORCED CONCRETE TEE MANHOLE SECTION",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4790.00_current,ne_ndot_4790.00,,,SANITARY SEWER CROSSING,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4790.02_current,ne_ndot_4790.02,,,EXTERNAL FRAME SEALS,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4790.05_historical,ne_ndot_4790.05,,,WATER QUALITY STRUCTURE TYPE I,,EACH,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_4790.06_historical,ne_ndot_4790.06,,,WATER QUALITY STRUCTURE TYPE II,,EACH,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_4790.10_current,ne_ndot_4790.10,,,SANITARY MANHOLE,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4790.11_current,ne_ndot_4790.11,,,SANITARY MANHOLE,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4790.12_current,ne_ndot_4790.12,,,SANITARY MANHOLE,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4790.13_historical,ne_ndot_4790.13,,,SANITARY MANHOLE,,EACH,,ne_ndot_aup_july_june_2018_2019,false
ne_ndot_version_4790.14_historical,ne_ndot_4790.14,,,SANITARY MANHOLE,,EACH,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4790.15_historical,ne_ndot_4790.15,,,SANITARY MANHOLE,,EACH,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4790.16_historical,ne_ndot_4790.16,,,SANITARY MANHOLE,,EACH,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4790.26_historical,ne_ndot_4790.26,,,SANITARY MANHOLE,,VFT,,ne_ndot_aup_july_june_2025_2026,false
ne_ndot_version_4790.27_historical,ne_ndot_4790.27,,,CEMENTICIOUS LINING,,VFT,,ne_ndot_aup_calendar_2022,false
ne_ndot_version_4790.30_historical,ne_ndot_4790.30,,,"INSTALL, STARTUP, AND REMOVE TEMPORARY SANITARY BYPASS SYSTEM",,LS,,ne_ndot_aup_july_june_2022_2023,false
ne_ndot_version_4790.31_historical,ne_ndot_4790.31,,,OPERATE AND MONITOR TEMPORARY SANITARY BYPASS SYSTEM,,MON,,ne_ndot_aup_july_june_2022_2023,false
ne_ndot_version_4795.00_current,ne_ndot_4795.00,,,P.V.C. WYE,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4795.02_current,ne_ndot_4795.02,,,REINFORCED CONCRETE WYE,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4795.04_historical,ne_ndot_4795.04,,,"8"" X 4"" P.V.C. WYE",,EACH,,ne_ndot_aup_calendar_2019,false
ne_ndot_version_4795.06_historical,ne_ndot_4795.06,,,"8"" X 6"" P.V.C. WYE",,EACH,,ne_ndot_aup_calendar_2019,false
ne_ndot_version_4795.93_historical,ne_ndot_4795.93,,,"12"" AND LARGER PLUGS OR CAPS",,EACH,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4795.94_historical,ne_ndot_4795.94,,,"16"" PLUG",,EACH,,ne_ndot_aup_calendar_2020,false
ne_ndot_version_4795.98_current,ne_ndot_4795.98,,,"12"" PLUG",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4795.99_current,ne_ndot_4795.99,,,"4"" PLUG",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4796.00_current,ne_ndot_4796.00,,,"6"" PLUG",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4796.01_current,ne_ndot_4796.01,,,"8"" PLUG",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4796.02_current,ne_ndot_4796.02,,,"10"" PLUG",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4796.03_current,ne_ndot_4796.03,,,"3"" P.V.C. PLUG",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4796.04_current,ne_ndot_4796.04,,,"4"" P.V.C. PLUG",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4796.06_current,ne_ndot_4796.06,,,"6"" P.V.C. PLUG",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4796.10_current,ne_ndot_4796.10,,,"2"" P.V.C. PLUG",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4796.11_current,ne_ndot_4796.11,,,"2 1/2"" P.V.C. PLUG",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4796.13_historical,ne_ndot_4796.13,,,"12"" BENDS (HORIZONTAL OR VERTICAL)",,EACH,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4796.15_historical,ne_ndot_4796.15,,,"16"" BENDS (HORIZONTAL OR VERTICAL)",,EACH,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4796.20_historical,ne_ndot_4796.20,,,"10"" AND LARGER PLUGS OR CAPS",,EACH,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4796.23_historical,ne_ndot_4796.23,,,"3/4"" PLUG",,EACH,,ne_ndot_aup_calendar_2019,false
ne_ndot_version_4796.25_current,ne_ndot_4796.25,,,PLUG,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4796.26_historical,ne_ndot_4796.26,,,"8"" PIPE PLUG",,EACH,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4796.27_historical,ne_ndot_4796.27,,,"10"" PIPE PLUG",,EACH,,ne_ndot_aup_july_june_2018_2019,false
ne_ndot_version_4796.28_historical,ne_ndot_4796.28,,,"12"" PIPE PLUG",,EACH,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4796.29_historical,ne_ndot_4796.29,,,"15"" PIPE PLUG",,EACH,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4796.30_historical,ne_ndot_4796.30,,,"18"" PIPE PLUG",,EACH,,ne_ndot_aup_july_june_2020_2021,false
ne_ndot_version_4796.31_historical,ne_ndot_4796.31,,,"24"" PIPE PLUG",,EACH,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4796.32_historical,ne_ndot_4796.32,,,"36"" PIPE PLUG",,EACH,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4796.33_historical,ne_ndot_4796.33,,,"72"" PIPE PLUG",,EACH,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4796.40_current,ne_ndot_4796.40,,,"15"" BEND",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4796.41_current,ne_ndot_4796.41,,,"18"" BEND",,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4796.47_historical,ne_ndot_4796.47,,,"6"" BENDS (HORIZONTAL OR VERTICAL)",,EACH,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4796.49_historical,ne_ndot_4796.49,,,"8"" BENDS (HORIZONTAL OR VERTICAL)",,EACH,,ne_ndot_aup_calendar_2018,false
ne_ndot_version_4800.02_current,ne_ndot_4800.02,,,"2"" STEEL PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4800.03_current,ne_ndot_4800.03,,,"3"" STEEL PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4800.06_current,ne_ndot_4800.06,,,"6"" STEEL PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4800.08_current,ne_ndot_4800.08,,,"8"" STEEL PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4800.24_current,ne_ndot_4800.24,,,"24"" STEEL PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4800.30_current,ne_ndot_4800.30,,,"30"" STEEL PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4800.36_current,ne_ndot_4800.36,,,"36"" STEEL PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4800.96_current,ne_ndot_4800.96,,,"96"" STEEL PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4802.01_current,ne_ndot_4802.01,,,LEVEE GATE,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4803.00_historical,ne_ndot_4803.00,,,"1"" P.V.C. PIPE",,LF,,ne_ndot_aup_july_june_2023_2024,false
ne_ndot_version_4803.01_historical,ne_ndot_4803.01,,,"1 1/2"" P.V.C. PIPE",,LF,,ne_ndot_aup_july_june_2023_2024,false
ne_ndot_version_4803.02_current,ne_ndot_4803.02,,,"2"" P.V.C. PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4803.04_current,ne_ndot_4803.04,,,"4"" P.V.C. PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4803.06_current,ne_ndot_4803.06,,,"6"" P.V.C. PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4803.08_current,ne_ndot_4803.08,,,"8"" P.V.C. PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4803.10_current,ne_ndot_4803.10,,,"10"" P.V.C. PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4803.12_current,ne_ndot_4803.12,,,"12"" P.V.C. PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4803.15_current,ne_ndot_4803.15,,,"15"" P.V.C. PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4803.18_current,ne_ndot_4803.18,,,"18"" P.V.C. PIPE",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4804.02_current,ne_ndot_4804.02,,,"2"" P.V.C. CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4804.04_current,ne_ndot_4804.04,,,"4"" CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4804.05_current,ne_ndot_4804.05,,,"4"" CASING (JACKED)",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4804.08_current,ne_ndot_4804.08,,,"8"" P.V.C. CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4804.12_current,ne_ndot_4804.12,,,"12"" P.V.C. CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.04_current,ne_ndot_4805.04,,,"4"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.08_current,ne_ndot_4805.08,,,"8"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.10_current,ne_ndot_4805.10,,,"10"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.12_current,ne_ndot_4805.12,,,"12"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.14_current,ne_ndot_4805.14,,,"14"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.15_historical,ne_ndot_4805.15,,,"CONSTRUCT 14"" STEEL CASING",,LF,,ne_ndot_aup_july_june_2022_2023,false
ne_ndot_version_4805.16_current,ne_ndot_4805.16,,,"16"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.17_historical,ne_ndot_4805.17,,,"15"" STEEL CASING",,LF,,ne_ndot_aup_july_june_2023_2024,false
ne_ndot_version_4805.18_current,ne_ndot_4805.18,,,"18"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.20_current,ne_ndot_4805.20,,,"20"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.22_current,ne_ndot_4805.22,,,"22"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.24_current,ne_ndot_4805.24,,,"24"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.26_current,ne_ndot_4805.26,,,"26"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.27_historical,ne_ndot_4805.27,,,"CONSTRUCT 26"" STEEL CASING",,LF,,ne_ndot_aup_july_june_2022_2023,false
ne_ndot_version_4805.28_current,ne_ndot_4805.28,,,"28"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.30_current,ne_ndot_4805.30,,,"30"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.36_current,ne_ndot_4805.36,,,"36"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.38_current,ne_ndot_4805.38,,,"38"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.42_current,ne_ndot_4805.42,,,"42"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.46_current,ne_ndot_4805.46,,,"46"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.48_current,ne_ndot_4805.48,,,"48"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4805.60_current,ne_ndot_4805.60,,,"60"" STEEL CASING",,LIN FT,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4806.20_current,ne_ndot_4806.20,,,REMOVE AND RESET TRANSITION,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4806.21_current,ne_ndot_4806.21,,,REMOVE AND RESET CONCRETE DITCH CHECK,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4806.22_current,ne_ndot_4806.22,,,REMOVE AND RESET CONTROL GATE,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4807.00_current,ne_ndot_4807.00,,,LATERAL TURNOUT,,EACH,,ne_ndot_english_standard_item_list_2010,true
ne_ndot_version_4808.08_historical,ne_ndot_4808.08,,,"BORING 12"" PVC CASING",,LF,,ne_ndot_aup_calendar_2019,false
ne_ndot_version_4808.10_historical,ne_ndot_4808.10,,,"BORING 10"" STEEL CASING",,LF,,ne_ndot_aup_july_june_2018_2019,false
