bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis,engineer_estimate_quantity,audit_estimate_unit_price,audit_estimate_extended_price
fhu_pikes_peak_sidewalks_20230403_row_0046,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,46,FHU-PIKES-PEAK-SW,38,604,CDOT,604,INLET (SPECIAL),604-19000,INLET (SPECIAL),Each,EACH,1,,40810.00,604-19000,matched,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0047,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,47,FHU-PIKES-PEAK-SW,39,607,CDOT,607,CONSTRUCTION FENCE,607,CONSTRUCTION FENCE,Linear Foot/Feet,LINEAR FOOT/FEET,2230,,2.20,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0048,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,48,FHU-PIKES-PEAK-SW,40,608,CDOT,608,CONCRETE SIDEWALK (6 INCH) (SPECIAL),608,CONCRETE SIDEWALK (6 INCH) (SPECIAL),Square Yard,SY,22,,101.18,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0049,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,49,FHU-PIKES-PEAK-SW,41,608,CDOT,608,CONCRETE SIDEWALK (6 INCH),608-00006,CONCRETE SIDEWALK (6 INCH),Square Yard,SY,199,,88.18,608-00006,matched,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0050,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,50,FHU-PIKES-PEAK-SW,42,608,CDOT,608,CONCRETE SIDEWALK (COLORED) (SPECIAL),608,CONCRETE SIDEWALK (COLORED) (SPECIAL),Square Yard,SY,91,,113.00,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0051,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,51,FHU-PIKES-PEAK-SW,43,608,CDOT,608,CONCRETE SIDEWALK (COLORED),608-00350,CONCRETE SIDEWALK (COLORED),Square Yard,SY,824,,105.88,608-00350,matched,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0052,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,52,FHU-PIKES-PEAK-SW,44,608,CDOT,608,CONCRETE CURB RAMP,608-00010,CONCRETE CURB RAMP,Square Yard,SY,177,,211.88,608-00010,matched,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0053,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,53,FHU-PIKES-PEAK-SW,45,608,CDOT,608,POLYMER CEMENT CONCRETE SURFACING (ENDURABLEND),608,POLYMER CEMENT CONCRETE SURFACING (ENDURABLEND),Square Foot/Feet,SQUARE FOOT/FEET,168,,54.20,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0054,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,54,FHU-PIKES-PEAK-SW,46,609,CDOT,609,CURB AND GUTTER TYPE 2 (SECTION I-B),609,CURB AND GUTTER TYPE 2 (SECTION I-B),Linear Foot/Feet,LINEAR FOOT/FEET,7,,70.50,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0055,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,55,FHU-PIKES-PEAK-SW,47,609,CDOT,609,CURB AND GUTTER TYPE 2 (SECTION II-B),609,CURB AND GUTTER TYPE 2 (SECTION II-B),Linear Foot/Feet,LINEAR FOOT/FEET,1370,,38.00,,source_cdot_prefix_only,2023-04-03,,,
