bidder_item_observation_id,bid_tab_item_id,bid_id,project_id,source_id,agency_item_code,description_raw,unit_raw,unit_normalized,quantity,unit_price,extended_price
fhu_ralston_yukon_garrison_20210205_row_0101_american_civil_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0101,fhu_ralston_yukon_garrison_20210205_american_civil_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,412-00600,Concrete Pavement (6 Inch),SY,SY,223.00,78.00,17394.00
fhu_ralston_yukon_garrison_20210205_row_0102_hamon_infrastructure,fhu_ralston_yukon_garrison_20210205_row_0102,fhu_ralston_yukon_garrison_20210205_hamon_infrastructure,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,412-01100,Concrete Pavement (11 Inch),SY,SY,327.00,92.00,30084.00
fhu_ralston_yukon_garrison_20210205_row_0102_edge_contracting,fhu_ralston_yukon_garrison_20210205_row_0102,fhu_ralston_yukon_garrison_20210205_edge_contracting,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,412-01100,Concrete Pavement (11 Inch),SY,SY,327.00,120.00,39240.00
fhu_ralston_yukon_garrison_20210205_row_0102_brannan_sand_gravel_co,fhu_ralston_yukon_garrison_20210205_row_0102,fhu_ralston_yukon_garrison_20210205_brannan_sand_gravel_co,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,412-01100,Concrete Pavement (11 Inch),SY,SY,327.00,136.74,44713.98
fhu_ralston_yukon_garrison_20210205_row_0102_concrete_works_of_colorado_inc,fhu_ralston_yukon_garrison_20210205_row_0102,fhu_ralston_yukon_garrison_20210205_concrete_works_of_colorado_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,412-01100,Concrete Pavement (11 Inch),SY,SY,327.00,116.00,37932.00
fhu_ralston_yukon_garrison_20210205_row_0102_flatiron_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0102,fhu_ralston_yukon_garrison_20210205_flatiron_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,412-01100,Concrete Pavement (11 Inch),SY,SY,327.00,200.00,65400.00
fhu_ralston_yukon_garrison_20210205_row_0102_american_civil_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0102,fhu_ralston_yukon_garrison_20210205_american_civil_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,412-01100,Concrete Pavement (11 Inch),SY,SY,327.00,133.00,43491.00
fhu_ralston_yukon_garrison_20210205_row_0103_hamon_infrastructure,fhu_ralston_yukon_garrison_20210205_row_0103,fhu_ralston_yukon_garrison_20210205_hamon_infrastructure,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,503-00018,Drilled Shaft (18 Inch),LF,LF,20.00,210.00,4200.00
fhu_ralston_yukon_garrison_20210205_row_0103_edge_contracting,fhu_ralston_yukon_garrison_20210205_row_0103,fhu_ralston_yukon_garrison_20210205_edge_contracting,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,503-00018,Drilled Shaft (18 Inch),LF,LF,20.00,230.00,4600.00
fhu_ralston_yukon_garrison_20210205_row_0103_brannan_sand_gravel_co,fhu_ralston_yukon_garrison_20210205_row_0103,fhu_ralston_yukon_garrison_20210205_brannan_sand_gravel_co,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,503-00018,Drilled Shaft (18 Inch),LF,LF,20.00,260.56,5211.20
fhu_ralston_yukon_garrison_20210205_row_0103_concrete_works_of_colorado_inc,fhu_ralston_yukon_garrison_20210205_row_0103,fhu_ralston_yukon_garrison_20210205_concrete_works_of_colorado_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,503-00018,Drilled Shaft (18 Inch),LF,LF,20.00,232.00,4640.00
fhu_ralston_yukon_garrison_20210205_row_0103_flatiron_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0103,fhu_ralston_yukon_garrison_20210205_flatiron_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,503-00018,Drilled Shaft (18 Inch),LF,LF,20.00,220.00,4400.00
fhu_ralston_yukon_garrison_20210205_row_0103_american_civil_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0103,fhu_ralston_yukon_garrison_20210205_american_civil_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,503-00018,Drilled Shaft (18 Inch),LF,LF,20.00,257.00,5140.00
fhu_ralston_yukon_garrison_20210205_row_0104_hamon_infrastructure,fhu_ralston_yukon_garrison_20210205_row_0104,fhu_ralston_yukon_garrison_20210205_hamon_infrastructure,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,503-00036,Drilled Shaft (36 Inch),LF,LF,194.00,425.00,82450.00
fhu_ralston_yukon_garrison_20210205_row_0104_edge_contracting,fhu_ralston_yukon_garrison_20210205_row_0104,fhu_ralston_yukon_garrison_20210205_edge_contracting,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,503-00036,Drilled Shaft (36 Inch),LF,LF,194.00,460.00,89240.00
fhu_ralston_yukon_garrison_20210205_row_0104_brannan_sand_gravel_co,fhu_ralston_yukon_garrison_20210205_row_0104,fhu_ralston_yukon_garrison_20210205_brannan_sand_gravel_co,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,503-00036,Drilled Shaft (36 Inch),LF,LF,194.00,527.32,102300.08
fhu_ralston_yukon_garrison_20210205_row_0104_concrete_works_of_colorado_inc,fhu_ralston_yukon_garrison_20210205_row_0104,fhu_ralston_yukon_garrison_20210205_concrete_works_of_colorado_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,503-00036,Drilled Shaft (36 Inch),LF,LF,194.00,470.00,91180.00
fhu_ralston_yukon_garrison_20210205_row_0104_flatiron_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0104,fhu_ralston_yukon_garrison_20210205_flatiron_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,503-00036,Drilled Shaft (36 Inch),LF,LF,194.00,450.00,87300.00
fhu_ralston_yukon_garrison_20210205_row_0104_american_civil_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0104,fhu_ralston_yukon_garrison_20210205_american_civil_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,503-00036,Drilled Shaft (36 Inch),LF,LF,194.00,520.00,100880.00
fhu_ralston_yukon_garrison_20210205_row_0105_hamon_infrastructure,fhu_ralston_yukon_garrison_20210205_row_0105,fhu_ralston_yukon_garrison_20210205_hamon_infrastructure,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,507-00000,Concrete Slope and Ditch Paving,CY,CY,6.00,375.00,2250.00
fhu_ralston_yukon_garrison_20210205_row_0105_edge_contracting,fhu_ralston_yukon_garrison_20210205_row_0105,fhu_ralston_yukon_garrison_20210205_edge_contracting,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,507-00000,Concrete Slope and Ditch Paving,CY,CY,6.00,700.00,4200.00
fhu_ralston_yukon_garrison_20210205_row_0105_brannan_sand_gravel_co,fhu_ralston_yukon_garrison_20210205_row_0105,fhu_ralston_yukon_garrison_20210205_brannan_sand_gravel_co,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,507-00000,Concrete Slope and Ditch Paving,CY,CY,6.00,1202.77,7216.62
fhu_ralston_yukon_garrison_20210205_row_0105_concrete_works_of_colorado_inc,fhu_ralston_yukon_garrison_20210205_row_0105,fhu_ralston_yukon_garrison_20210205_concrete_works_of_colorado_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,507-00000,Concrete Slope and Ditch Paving,CY,CY,6.00,1426.00,8556.00
fhu_ralston_yukon_garrison_20210205_row_0105_flatiron_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0105,fhu_ralston_yukon_garrison_20210205_flatiron_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,507-00000,Concrete Slope and Ditch Paving,CY,CY,6.00,450.00,2700.00
fhu_ralston_yukon_garrison_20210205_row_0105_american_civil_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0105,fhu_ralston_yukon_garrison_20210205_american_civil_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,507-00000,Concrete Slope and Ditch Paving,CY,CY,6.00,1175.00,7050.00
fhu_ralston_yukon_garrison_20210205_row_0106_hamon_infrastructure,fhu_ralston_yukon_garrison_20210205_row_0106,fhu_ralston_yukon_garrison_20210205_hamon_infrastructure,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,603-50106,Place 6 Inch Plastic Pipe,LF,LF,83.00,100.00,8300.00
fhu_ralston_yukon_garrison_20210205_row_0106_edge_contracting,fhu_ralston_yukon_garrison_20210205_row_0106,fhu_ralston_yukon_garrison_20210205_edge_contracting,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,603-50106,Place 6 Inch Plastic Pipe,LF,LF,83.00,190.00,15770.00
fhu_ralston_yukon_garrison_20210205_row_0106_brannan_sand_gravel_co,fhu_ralston_yukon_garrison_20210205_row_0106,fhu_ralston_yukon_garrison_20210205_brannan_sand_gravel_co,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,603-50106,Place 6 Inch Plastic Pipe,LF,LF,83.00,140.21,11637.43
fhu_ralston_yukon_garrison_20210205_row_0106_concrete_works_of_colorado_inc,fhu_ralston_yukon_garrison_20210205_row_0106,fhu_ralston_yukon_garrison_20210205_concrete_works_of_colorado_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,603-50106,Place 6 Inch Plastic Pipe,LF,LF,83.00,225.00,18675.00
fhu_ralston_yukon_garrison_20210205_row_0106_flatiron_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0106,fhu_ralston_yukon_garrison_20210205_flatiron_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,603-50106,Place 6 Inch Plastic Pipe,LF,LF,83.00,85.00,7055.00
fhu_ralston_yukon_garrison_20210205_row_0106_american_civil_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0106,fhu_ralston_yukon_garrison_20210205_american_civil_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,603-50106,Place 6 Inch Plastic Pipe,LF,LF,83.00,111.00,9213.00
fhu_ralston_yukon_garrison_20210205_row_0107_hamon_infrastructure,fhu_ralston_yukon_garrison_20210205_row_0107,fhu_ralston_yukon_garrison_20210205_hamon_infrastructure,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20013,12 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,247.00,120.00,29640.00
fhu_ralston_yukon_garrison_20210205_row_0107_edge_contracting,fhu_ralston_yukon_garrison_20210205_row_0107,fhu_ralston_yukon_garrison_20210205_edge_contracting,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20013,12 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,247.00,185.00,45695.00
fhu_ralston_yukon_garrison_20210205_row_0107_brannan_sand_gravel_co,fhu_ralston_yukon_garrison_20210205_row_0107,fhu_ralston_yukon_garrison_20210205_brannan_sand_gravel_co,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20013,12 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,247.00,155.09,38307.23
fhu_ralston_yukon_garrison_20210205_row_0107_concrete_works_of_colorado_inc,fhu_ralston_yukon_garrison_20210205_row_0107,fhu_ralston_yukon_garrison_20210205_concrete_works_of_colorado_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20013,12 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,247.00,244.00,60268.00
fhu_ralston_yukon_garrison_20210205_row_0107_flatiron_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0107,fhu_ralston_yukon_garrison_20210205_flatiron_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20013,12 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,247.00,146.00,36062.00
fhu_ralston_yukon_garrison_20210205_row_0107_american_civil_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0107,fhu_ralston_yukon_garrison_20210205_american_civil_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20013,12 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,247.00,130.00,32110.00
fhu_ralston_yukon_garrison_20210205_row_0108_hamon_infrastructure,fhu_ralston_yukon_garrison_20210205_row_0108,fhu_ralston_yukon_garrison_20210205_hamon_infrastructure,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20016,15 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,210.00,125.00,26250.00
fhu_ralston_yukon_garrison_20210205_row_0108_edge_contracting,fhu_ralston_yukon_garrison_20210205_row_0108,fhu_ralston_yukon_garrison_20210205_edge_contracting,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20016,15 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,210.00,213.00,44730.00
fhu_ralston_yukon_garrison_20210205_row_0108_brannan_sand_gravel_co,fhu_ralston_yukon_garrison_20210205_row_0108,fhu_ralston_yukon_garrison_20210205_brannan_sand_gravel_co,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20016,15 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,210.00,157.58,33091.80
fhu_ralston_yukon_garrison_20210205_row_0108_concrete_works_of_colorado_inc,fhu_ralston_yukon_garrison_20210205_row_0108,fhu_ralston_yukon_garrison_20210205_concrete_works_of_colorado_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20016,15 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,210.00,204.00,42840.00
fhu_ralston_yukon_garrison_20210205_row_0108_flatiron_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0108,fhu_ralston_yukon_garrison_20210205_flatiron_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20016,15 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,210.00,126.00,26460.00
fhu_ralston_yukon_garrison_20210205_row_0108_american_civil_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0108,fhu_ralston_yukon_garrison_20210205_american_civil_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20016,15 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,210.00,140.00,29400.00
fhu_ralston_yukon_garrison_20210205_row_0109_hamon_infrastructure,fhu_ralston_yukon_garrison_20210205_row_0109,fhu_ralston_yukon_garrison_20210205_hamon_infrastructure,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20019,18 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,1276.00,140.00,178640.00
fhu_ralston_yukon_garrison_20210205_row_0109_edge_contracting,fhu_ralston_yukon_garrison_20210205_row_0109,fhu_ralston_yukon_garrison_20210205_edge_contracting,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20019,18 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,1276.00,200.00,255200.00
fhu_ralston_yukon_garrison_20210205_row_0109_brannan_sand_gravel_co,fhu_ralston_yukon_garrison_20210205_row_0109,fhu_ralston_yukon_garrison_20210205_brannan_sand_gravel_co,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20019,18 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,1276.00,127.80,163072.80
fhu_ralston_yukon_garrison_20210205_row_0109_concrete_works_of_colorado_inc,fhu_ralston_yukon_garrison_20210205_row_0109,fhu_ralston_yukon_garrison_20210205_concrete_works_of_colorado_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20019,18 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,1276.00,187.00,238612.00
fhu_ralston_yukon_garrison_20210205_row_0109_flatiron_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0109,fhu_ralston_yukon_garrison_20210205_flatiron_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20019,18 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,1276.00,140.00,178640.00
fhu_ralston_yukon_garrison_20210205_row_0109_american_civil_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0109,fhu_ralston_yukon_garrison_20210205_american_civil_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,624-20019,18 Inch Drainage Pipe (Class 0) (Complete In Place),LF,LF,1276.00,142.00,181192.00
fhu_ralston_yukon_garrison_20210205_row_0110_hamon_infrastructure,fhu_ralston_yukon_garrison_20210205_row_0110,fhu_ralston_yukon_garrison_20210205_hamon_infrastructure,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-13005,Inlet Type 13 (5 Foot),EACH,EACH,1.00,6600.00,6600.00
fhu_ralston_yukon_garrison_20210205_row_0110_edge_contracting,fhu_ralston_yukon_garrison_20210205_row_0110,fhu_ralston_yukon_garrison_20210205_edge_contracting,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-13005,Inlet Type 13 (5 Foot),EACH,EACH,1.00,4500.00,4500.00
fhu_ralston_yukon_garrison_20210205_row_0110_brannan_sand_gravel_co,fhu_ralston_yukon_garrison_20210205_row_0110,fhu_ralston_yukon_garrison_20210205_brannan_sand_gravel_co,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-13005,Inlet Type 13 (5 Foot),EACH,EACH,1.00,6526.37,6526.37
fhu_ralston_yukon_garrison_20210205_row_0110_concrete_works_of_colorado_inc,fhu_ralston_yukon_garrison_20210205_row_0110,fhu_ralston_yukon_garrison_20210205_concrete_works_of_colorado_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-13005,Inlet Type 13 (5 Foot),EACH,EACH,1.00,3590.00,3590.00
fhu_ralston_yukon_garrison_20210205_row_0110_flatiron_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0110,fhu_ralston_yukon_garrison_20210205_flatiron_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-13005,Inlet Type 13 (5 Foot),EACH,EACH,1.00,7200.00,7200.00
fhu_ralston_yukon_garrison_20210205_row_0110_american_civil_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0110,fhu_ralston_yukon_garrison_20210205_american_civil_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-13005,Inlet Type 13 (5 Foot),EACH,EACH,1.00,4900.00,4900.00
fhu_ralston_yukon_garrison_20210205_row_0111_hamon_infrastructure,fhu_ralston_yukon_garrison_20210205_row_0111,fhu_ralston_yukon_garrison_20210205_hamon_infrastructure,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-00305,Inlet Type C (5 Foot),EACH,EACH,1.00,6500.00,6500.00
fhu_ralston_yukon_garrison_20210205_row_0111_edge_contracting,fhu_ralston_yukon_garrison_20210205_row_0111,fhu_ralston_yukon_garrison_20210205_edge_contracting,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-00305,Inlet Type C (5 Foot),EACH,EACH,1.00,4000.00,4000.00
fhu_ralston_yukon_garrison_20210205_row_0111_brannan_sand_gravel_co,fhu_ralston_yukon_garrison_20210205_row_0111,fhu_ralston_yukon_garrison_20210205_brannan_sand_gravel_co,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-00305,Inlet Type C (5 Foot),EACH,EACH,1.00,5657.84,5657.84
fhu_ralston_yukon_garrison_20210205_row_0111_concrete_works_of_colorado_inc,fhu_ralston_yukon_garrison_20210205_row_0111,fhu_ralston_yukon_garrison_20210205_concrete_works_of_colorado_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-00305,Inlet Type C (5 Foot),EACH,EACH,1.00,2322.00,2322.00
fhu_ralston_yukon_garrison_20210205_row_0111_flatiron_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0111,fhu_ralston_yukon_garrison_20210205_flatiron_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-00305,Inlet Type C (5 Foot),EACH,EACH,1.00,7000.00,7000.00
fhu_ralston_yukon_garrison_20210205_row_0111_american_civil_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0111,fhu_ralston_yukon_garrison_20210205_american_civil_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-00305,Inlet Type C (5 Foot),EACH,EACH,1.00,4200.00,4200.00
fhu_ralston_yukon_garrison_20210205_row_0112_hamon_infrastructure,fhu_ralston_yukon_garrison_20210205_row_0112,fhu_ralston_yukon_garrison_20210205_hamon_infrastructure,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-16005,Inlet Type 16 (5 Foot),EACH,EACH,16.00,6500.00,104000.00
fhu_ralston_yukon_garrison_20210205_row_0112_edge_contracting,fhu_ralston_yukon_garrison_20210205_row_0112,fhu_ralston_yukon_garrison_20210205_edge_contracting,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-16005,Inlet Type 16 (5 Foot),EACH,EACH,16.00,4500.00,72000.00
fhu_ralston_yukon_garrison_20210205_row_0112_brannan_sand_gravel_co,fhu_ralston_yukon_garrison_20210205_row_0112,fhu_ralston_yukon_garrison_20210205_brannan_sand_gravel_co,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-16005,Inlet Type 16 (5 Foot),EACH,EACH,16.00,6573.52,105176.32
fhu_ralston_yukon_garrison_20210205_row_0112_concrete_works_of_colorado_inc,fhu_ralston_yukon_garrison_20210205_row_0112,fhu_ralston_yukon_garrison_20210205_concrete_works_of_colorado_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-16005,Inlet Type 16 (5 Foot),EACH,EACH,16.00,4606.00,73696.00
fhu_ralston_yukon_garrison_20210205_row_0112_flatiron_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0112,fhu_ralston_yukon_garrison_20210205_flatiron_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-16005,Inlet Type 16 (5 Foot),EACH,EACH,16.00,7800.00,124800.00
fhu_ralston_yukon_garrison_20210205_row_0112_american_civil_constructors_inc,fhu_ralston_yukon_garrison_20210205_row_0112,fhu_ralston_yukon_garrison_20210205_american_civil_constructors_inc,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-16005,Inlet Type 16 (5 Foot),EACH,EACH,16.00,4900.00,78400.00
fhu_ralston_yukon_garrison_20210205_row_0113_hamon_infrastructure,fhu_ralston_yukon_garrison_20210205_row_0113,fhu_ralston_yukon_garrison_20210205_hamon_infrastructure,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-16010,Inlet Type 16 (10 Foot),EACH,EACH,1.00,8000.00,8000.00
fhu_ralston_yukon_garrison_20210205_row_0113_edge_contracting,fhu_ralston_yukon_garrison_20210205_row_0113,fhu_ralston_yukon_garrison_20210205_edge_contracting,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,604-16010,Inlet Type 16 (10 Foot),EACH,EACH,1.00,7000.00,7000.00
