bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis
fhu_arapahoe_big_dry_creek_20210924_row_0055,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,55,IFB 21-09-02,,212-00006,CDOT,212-00006,SEEDING (NATIVE),212-00006,SEEDING (NATIVE),AC,ACRE,1.00,900.00,5707.39,212-00006,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0056,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,56,IFB 21-09-02,,212-00032,CDOT,212-00032,SOIL CONDITIONING (FINE GRADING AND SOIL PREPARATION),212-00032,SOIL CONDITIONING (FINE GRADING AND SOIL PREPARATION),SF,SF,19423.00,2.00,0.36,212-00032,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0057,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,57,IFB 21-09-02,,212-00050,CDOT,212-00050,SOD,212-00050,SOD,SF,SF,19423.00,5.00,0.72,212-00050,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0058,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,58,IFB 21-09-02,,212-01200,CDOT,212-01200,LANDSCAPE RESTORATION (US BANK),212-01200,LANDSCAPE RESTORATION (US BANK),LS,L S,1.00,5000.00,8318.40,212-01200,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0059,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,59,IFB 21-09-02,,213-00002,CDOT,213-00002,MULCHING (WEED FREE HAY),213-00002,MULCHING (WEED FREE HAY),AC,ACRE,1.00,2000.00,2344.93,213-00002,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0060,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,60,IFB 21-09-02,,213-00067,CDOT,213-00067,"ROCK MULCH (3""-6"" COBBLE)",213-00067,"ROCK MULCH (3""-6"" COBBLE)",SF,SF,327.00,30.00,3.95,213-00067,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0061,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,61,IFB 21-09-02,,214-00225,CDOT,214-00225,DECIDUOUS TREE 2.5 INCH CALIPER,214-00225,DECIDUOUS TREE 2.5 INCH CALIPER,EACH,EACH,9.00,1500.00,849.73,214-00225,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0062,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,62,IFB 21-09-02,,216,CDOT,216,SOIL RETENTION BLANKET (SPECIAL),216-00030,SOIL RETENTION BLANKET (SPECIAL),SY,SY,695.00,5.00,6.64,216-00030,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0063,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,63,IFB 21-09-02,,216-00201,CDOT,216-00201,EROSION CONTROL BLANKET (STRAW/COCONUT),216-00201,EROSION CONTROL BLANKET (STRAW/COCONUT),SY,SY,1985.00,3.50,3.76,216-00201,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0064,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,64,IFB 21-09-02,,217-00020,CDOT,217-00020,HERBICIDE TREATMENT,217-00020,HERBICIDE TREATMENT,HR,HOUR,40.00,125.00,179.70,217-00020,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0065,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,65,IFB 21-09-02,,240-00000,CDOT,240-00000,WILDLIFE BIOLOGIST,240-00000,WILDLIFE BIOLOGIST,HR,HOUR,60.00,120.00,138.83,240-00000,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0066,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,66,IFB 21-09-02,,240-00010,CDOT,240-00010,REMOVAL OF NESTS,240-00010,REMOVAL OF NESTS,HR,HOUR,40.00,130.00,104.77,240-00010,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0067,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,67,IFB 21-09-02,,240-00020,CDOT,240-00020,NETTING,240-00020,NETTING,SY,SY,500.00,20.00,10.01,240-00020,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0068,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,68,IFB 21-09-02,,304-06007,CDOT,304-06007,AGGREGATE BASE COURSE (CLASS 6),304-06007,AGGREGATE BASE COURSE (CLASS 6),CY,CY,3341.00,45.00,59.25,304-06007,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0069,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,69,IFB 21-09-02,,403-00720,CDOT,403-00720,HOT MIX ASPHALT (PATCHING)(ASPHALT),403-00720,HOT MIX ASPHALT (PATCHING)(ASPHALT),TON,TON,22.00,450.00,370.88,403-00720,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0070,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,70,IFB 21-09-02,,403-09210,CDOT,403-09210,STONE MATRIX ASPHALT,403-09210,STONE MATRIX ASPHALT,TON,TON,1351.00,120.00,144.66,403-09210,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0071,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,71,IFB 21-09-02,,403-09226,CDOT,403-09226,STONE MATRIX ASPHALT (ASPHALT) (POLYMER MODIFIED),403-09226,STONE MATRIX ASPHALT (ASPHALT) (POLYMER MODIFIED),TON,TON,199.00,100.00,147.06,403-09226,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0072,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,72,IFB 21-09-02,,403-33751,CDOT,403-33751,HOT MIX ASPHALT (GRADING S)(75)(PG 64-28),403-33751,HOT MIX ASPHALT (GRADING S)(75)(PG 64-28),TON,TON,2397.00,100.00,95.08,403-33751,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0073,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,73,IFB 21-09-02,,411-10255,CDOT,411-10255,EMULSIFIED ASPHALT (SLOW-SETTING),411-10255,EMULSIFIED ASPHALT (SLOW-SETTING),GAL,GAL,1589.00,5.00,5.12,411-10255,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0074,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,74,IFB 21-09-02,,412-01000,CDOT,412-01000,CONCRETE PAVEMENT (10 INCH),412-01000,CONCRETE PAVEMENT (10 INCH),SY,SY,82.00,200.00,131.57,412-01000,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0075,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,75,IFB 21-09-02,,501-00200,CDOT,501-00200,STEEL SHEET PILING (TYPE II),501-00200,STEEL SHEET PILING (TYPE II),SF,SF,1500.00,60.00,66.60,501-00200,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0076,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,76,IFB 21-09-02,,503-00036,CDOT,503-00036,DRILLED SHAFT (36 INCH),503-00036,DRILLED SHAFT (36 INCH),LF,LF,792.00,200.00,431.72,503-00036,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0077,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,77,IFB 21-09-02,,503-00310,CDOT,503-00310,CROSSHOLE SONIC LOGGING TESTING,503-00310,CROSSHOLE SONIC LOGGING TESTING,EACH,EACH,2.00,2500.00,5329.96,503-00310,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0078,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,78,IFB 21-09-02,,506,CDOT,506,GROUTED RIPRAP (36 INCH),506,GROUTED RIPRAP (36 INCH),CY,CY,244.00,225.00,430.61,,source_cdot_prefix_only,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0079,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,79,IFB 21-09-02,,506-00412,CDOT,506-00412,SOIL RIPRAP (12 INCH),506-00412,SOIL RIPRAP (12 INCH),CY,CY,894.00,80.00,97.18,506-00412,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0080,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,80,IFB 21-09-02,,506-00700,CDOT,506-00700,VOID-FILLED RIPRAP,506-00700,VOID-FILLED RIPRAP,CY,CY,748.00,200.00,123.33,506-00700,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0081,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,81,IFB 21-09-02,,507-00000,CDOT,507-00000,CONCRETE SLOPE AND DITCH PAVING,507-00000,CONCRETE SLOPE AND DITCH PAVING,CY,CY,2.00,1000.00,1204.44,507-00000,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0082,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,82,IFB 21-09-02,,509-00001,CDOT,509-00001,STRUCTURAL STEEL (GALVANIZED),509-00001,STRUCTURAL STEEL (GALVANIZED),LB,LB,1260.00,10.00,10.99,509-00001,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0083,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,83,IFB 21-09-02,,514-00000,CDOT,514-00000,PIPE RAILING,514-00000,PIPE RAILING,LF,LF,673.00,50.00,136.57,514-00000,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0084,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,84,IFB 21-09-02,,514-00200,CDOT,514-00200,PEDESTRIAN RAILING (STEEL)),514-00200,PEDESTRIAN RAILING (STEEL)),LF,LF,304.00,150.00,288.47,514-00200,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0085,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,85,IFB 21-09-02,,515-00120,CDOT,515-00120,WATERPROOFING (MEMBRANE),515-00120,WATERPROOFING (MEMBRANE),SY,SY,1217.00,20.00,19.31,515-00120,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0086,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,86,IFB 21-09-02,,601,CDOT,601,NATURAL STONE VENEER,601,NATURAL STONE VENEER,SF,SF,560.00,75.00,83.03,,source_cdot_prefix_only,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0087,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,87,IFB 21-09-02,,601-03040,CDOT,601-03040,CONCRETE CLASS D  (BRIDGE),601-03040,CONCRETE CLASS D  (BRIDGE),CY,CY,978.00,700.00,864.39,601-03040,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0088,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,88,IFB 21-09-02,,601-03050,CDOT,601-03050,CONCRETE CLASS D  (WALL),601-03050,CONCRETE CLASS D  (WALL),CY,CY,507.00,700.00,824.80,601-03050,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0089,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,89,IFB 21-09-02,,601-40300,CDOT,601-40300,STRUCTURAL CONCRETE COATING,601-40300,STRUCTURAL CONCRETE COATING,SY,SY,3781.00,20.00,13.99,601-40300,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0090,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,90,IFB 21-09-02,,602-00020,CDOT,602-00020,REINFORCING STEEL (EPOXY COATED),602-00020,REINFORCING STEEL (EPOXY COATED),LB,LB,210465.00,1.05,1.75,602-00020,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0091,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,91,IFB 21-09-02,,603-01185,CDOT,603-01185,18 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),603-01185,18 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,135.00,75.00,123.46,603-01185,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0092,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,92,IFB 21-09-02,,603-01245,CDOT,603-01245,24 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),603-01245,24 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,106.00,86.00,173.50,603-01245,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0093,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,93,IFB 21-09-02,,603-01305,CDOT,603-01305,30 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),603-01305,30 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,137.00,150.00,251.82,603-01305,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0094,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,94,IFB 21-09-02,,603-01365,CDOT,603-01365,36 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),603-01365,36 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,192.00,170.00,234.84,603-01365,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0095,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,95,IFB 21-09-02,,603-01425,CDOT,603-01425,42 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),603-01425,42 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,70.00,700.00,318.53,603-01425,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0096,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,96,IFB 21-09-02,,603-01485,CDOT,603-01485,48 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),603-01485,48 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,141.00,375.00,366.59,603-01485,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0097,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,97,IFB 21-09-02,,603-02485,CDOT,603-02485,60x38 INCH REINFORCED CONCRETE PIPE ELLIPTICAL (COMPLETE IN PLACE),603-02485,60x38 INCH REINFORCED CONCRETE PIPE ELLIPTICAL (COMPLETE IN PLACE),LF,LF,67.00,200.00,473.42,603-02485,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0098,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,98,IFB 21-09-02,,603-05036,CDOT,603-05036,36 INCH REINFORCED CONCRETE END SECTION,603-05036,36 INCH REINFORCED CONCRETE END SECTION,EA,EACH,5.00,3000.00,3959.15,603-05036,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0099,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,99,IFB 21-09-02,,603-05148,CDOT,603-05148,60x38 INCH REINFORCED CONCRETE END SECTION ELLIPTICAL,603-05148,60x38 INCH REINFORCED CONCRETE END SECTION ELLIPTICAL,EA,EACH,1.00,100.00,6437.49,603-05148,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0100,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,100,IFB 21-09-02,,604-19210,CDOT,604-19210,INLET TYPE R L 10 (10 FOOT),604-19210,INLET TYPE R L 10 (10 FOOT),EA,EACH,3.00,9000.00,11740.96,604-19210,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0101,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,101,IFB 21-09-02,,604-19215,CDOT,604-19215,INLET TYPE R L10 (15 FOOT),604-19215,INLET TYPE R L10 (15 FOOT),EA,EACH,1.00,12000.00,14919.05,604-19215,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0102,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,102,IFB 21-09-02,,604-19310,CDOT,604-19310,INLET TYPE R L 15 (10 FOOT),604-19310,INLET TYPE R L 15 (10 FOOT),EA,EACH,2.00,10000.00,16900.36,604-19310,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0103,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,103,IFB 21-09-02,,604-19315,CDOT,604-19315,INLET TYPE R L 15 (15 FOOT),604-19315,INLET TYPE R L 15 (15 FOOT),EA,EACH,5.00,8000.00,20567.96,604-19315,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0104,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,104,IFB 21-09-02,,604-19410,CDOT,604-19410,INLET TYPE R SPECIAL (10 FOOT),604-19410,INLET TYPE R SPECIAL (10 FOOT),EA,EACH,1.00,10000.00,19560.17,604-19410,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0105,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,105,IFB 21-09-02,,604-19415,CDOT,604-19415,INLET TYPE R SPECIAL (15 FOOT),604-19415,INLET TYPE R SPECIAL (15 FOOT),EA,EACH,3.00,10000.00,26933.00,604-19415,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0106,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,106,IFB 21-09-02,,604-30010,CDOT,604-30010,MANHOLE SLAB BASE (10 FOOT),604-30010,MANHOLE SLAB BASE (10 FOOT),EA,EACH,1.00,10500.00,6539.44,604-30010,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0107,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,107,IFB 21-09-02,,604-30015,CDOT,604-30015,MANHOLE SLAB BASE (15 FOOT),604-30015,MANHOLE SLAB BASE (15 FOOT),EA,EACH,1.00,7500.00,9343.99,604-30015,matched,2021-09-24
fhu_arapahoe_big_dry_creek_20210924_row_0108,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,2021 09 21 Bids Arapahoe Road over Big Dry Creek_BID FORM.xlsx,Bid Form,108,IFB 21-09-02,,604-30020,CDOT,604-30020,MANHOLE SLAB BASE (20 FOOT),604-30020,MANHOLE SLAB BASE (20 FOOT),EA,EACH,4.00,15000.00,11913.93,604-30020,matched,2021-09-24
