bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis,engineer_estimate_quantity,audit_estimate_unit_price,audit_estimate_extended_price
fhu_colorado_blvd_20260601_row_0034,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,34,FHU-COLORADO-BLVD,25,203-00010,CDOT,203-00010,UNCLASSIFIED EXCAVATION (COMPLETE IN PLACE),203-00010,UNCLASSIFIED EXCAVATION (COMPLETE IN PLACE),CY,CY,3640,55.00,,203-00010,matched,2026-06-01,3640,,
fhu_colorado_blvd_20260601_row_0035,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,35,FHU-COLORADO-BLVD,26,304-06000,CDOT,304-06000,AGGREGATE BASE COURSE (CLASS 6),304-06000,AGGREGATE BASE COURSE (CLASS 6),TON,TON,6585,55.00,,304-06000,matched,2026-06-01,6585,,
fhu_colorado_blvd_20260601_row_0036,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,36,FHU-COLORADO-BLVD,27,403-00720,CDOT,403-00720,HOT MIX ASPHALT (PATCHING) (ASPHALT),403-00720,HOT MIX ASPHALT (PATCHING) (ASPHALT),TON,TON,345,295.00,,403-00720,matched,2026-06-01,345,,
fhu_colorado_blvd_20260601_row_0037,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,37,FHU-COLORADO-BLVD,28,403-09221,CDOT,403-09221,STONE MATRIX ASPHALT (FIBERS)(ASPHALT),403-09221,STONE MATRIX ASPHALT (FIBERS)(ASPHALT),TON,TON,3897,174.00,,403-09221,matched,2026-06-01,3897,,
fhu_colorado_blvd_20260601_row_0038,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,38,FHU-COLORADO-BLVD,29,403-33751,CDOT,403-33751,HOT MIX ASPHALT (GRADING S) (75) (PG 64-28),403-33751,HOT MIX ASPHALT (GRADING S) (75) (PG 64-28),TON,TON,929,155.00,,403-33751,matched,2026-06-01,929,,
fhu_colorado_blvd_20260601_row_0039,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,39,FHU-COLORADO-BLVD,30,411-10255,CDOT,411-10255,EMULSIFIED ASPHALT (SLOW-SETTING),411-10255,EMULSIFIED ASPHALT (SLOW-SETTING),GAL,GAL,2784,7.00,,411-10255,matched,2026-06-01,2784,,
fhu_colorado_blvd_20260601_row_0040,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,40,FHU-COLORADO-BLVD,31,412-00600,CDOT,412-00600,CONCRETE PAVEMENT (6 INCH),412-00600,CONCRETE PAVEMENT (6 INCH),SY,SY,6,120.00,,412-00600,matched,2026-06-01,6,,
fhu_colorado_blvd_20260601_row_0041,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,41,FHU-COLORADO-BLVD,32,412-00800,CDOT,412-00800,CONCRETE PAVEMENT (8 INCH),412-00800,CONCRETE PAVEMENT (8 INCH),SY,SY,896,125.00,,412-00800,matched,2026-06-01,896,,
fhu_colorado_blvd_20260601_row_0042,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,42,FHU-COLORADO-BLVD,33,507-00100,CDOT,507-00100,CONCRETE SLOPE AND DITCH PAVING (REINFORCED),507-00100,CONCRETE SLOPE AND DITCH PAVING (REINFORCED),CY,CY,8,2000.00,,507-00100,matched,2026-06-01,8,,
fhu_colorado_blvd_20260601_row_0043,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,43,FHU-COLORADO-BLVD,34,514-00200,CDOT,514-00200,PEDESTRIAN RAILING (STEEL),514-00200,PEDESTRIAN RAILING (STEEL),LF,LF,65,275.00,,514-00200,matched,2026-06-01,65,,
