bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis
fhu_ralston_yukon_garrison_20210205_row_0078,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,78,18-ST-40,71,COA 3.53,COA,COA 3.53,SEEDING ON PRIVATE PROPERTY,212-00011,SEEDING ON PRIVATE PROPERTY,AC,ACRE,0.39,2000.00,12232.19,212-00011,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0079,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,79,18-ST-40,72,COA 3.53,COA,COA 3.53,SOD ON CITY PROPERTY,212-00050,SOD ON CITY PROPERTY,SY,SY,1623.00,10.00,10.93,212-00050,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0080,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,80,18-ST-40,73,COA 3.57,COA,COA 3.57,WOOD MULCH (WOLFF PARK),213-00008,WOOD MULCH (WOLFF PARK),SF,SF,910.00,3.00,2.95,213-00008,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0081,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,81,18-ST-40,74,COA 3.58,COA,COA 3.58,"MULCH TYPE 1, 1-1/2"" ANGULAR DECORATIVE ROCK",213-00005,"MULCH TYPE 1, 1-1/2"" ANGULAR DECORATIVE ROCK",TON,TON,270.00,90.00,92.38,213-00005,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0082,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,82,18-ST-40,75,COA 3.50,COA,COA 3.50,TREE GRATE,213-00500,TREE GRATE,EA,EACH,20.00,1500.00,2455.14,213-00500,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0083,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,83,18-ST-40,76,COA 3.54,COA,COA 3.54,TREE (DECIDUOUS),214-00201,TREE (DECIDUOUS),EA,EACH,55.00,575.00,701.44,214-00201,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0084,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,84,18-ST-40,77,COA 3.54,COA,COA 3.54,TREE (ORNAMENTAL),214-00210,TREE (ORNAMENTAL),EA,EACH,11.00,252.00,622.02,214-00210,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0085,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,85,18-ST-40,78,COA 3.54,COA,COA 3.54,DECIDUOUS SHRUB (5 GALLON),214-00350,DECIDUOUS SHRUB (5 GALLON),EA,EACH,718.00,45.00,44.51,214-00350,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0086,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,86,18-ST-40,79,COA 3.54,COA,COA 3.54,EVERGREEN SHRUB (1 GALLON),214-00610,EVERGREEN SHRUB (1 GALLON),EA,EACH,41.00,25.00,25.31,214-00610,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0087,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,87,18-ST-40,80,COA 3.54,COA,COA 3.54,EVERGREEN SHRUB (5 GALLON),214-00650,EVERGREEN SHRUB (5 GALLON),EA,EACH,271.00,45.00,53.57,214-00650,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0088,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,88,18-ST-40,81,COA 3.54,COA,COA 3.54,ORNAMENTAL GRASSES (1 GALLON),214-00910,ORNAMENTAL GRASSES (1 GALLON),EA,EACH,661.00,20.00,18.68,214-00910,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0089,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,89,18-ST-40,82,COA 3.54,COA,COA 3.54,PERENNIALS (1 GALLON),214-00910,PERENNIALS (1 GALLON),EA,EACH,312.00,25.00,18.14,214-00910,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0090,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,90,18-ST-40,83,COA 3.52,COA,COA 3.52,"AMENDED TOPSOIL SHRUB BEDS (18"")",207-00205,"AMENDED TOPSOIL SHRUB BEDS (18"")",CY,CY,936.00,50.00,55.43,207-00205,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0091,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,91,18-ST-40,84,COA 3.52,COA,COA 3.52,"AMENDED TOPSOIL SHRUB BEDS (24"")",207-00205,"AMENDED TOPSOIL SHRUB BEDS (24"")",CY,CY,197.00,50.00,55.43,207-00205,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0092,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,92,18-ST-40,85,CDOT 240,CDOT,CDOT 240,WILDLIFE BIOLOGIST,240-00000,WILDLIFE BIOLOGIST,HR,HOUR,40.00,110.00,127.41,240-00000,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0093,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,93,18-ST-40,86,CDOT 240,CDOT,CDOT 240,REMOVAL OF NESTS,240-00010,REMOVAL OF NESTS,HR,HOUR,10.00,100.00,115.41,240-00010,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0094,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,94,18-ST-40,87,CDOT 240,CDOT,CDOT 240,NETTING (MIGRATORY BIRDS),240-00020,NETTING (MIGRATORY BIRDS),SY,SY,20.00,30.00,30.08,240-00020,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0095,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,95,18-ST-40,88,CDOT 250,CDOT,CDOT 250,ENVIRONMENTAL HEALTH AND SAFETY,250-00010,ENVIRONMENTAL HEALTH AND SAFETY,LS,L S,1.00,5000.00,11689.35,250-00010,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0096,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,96,18-ST-40,89,COA 3.37,COA,COA 3.37,AGGREGATE BASE COURSE (CLASS 6),304-06007,AGGREGATE BASE COURSE (CLASS 6),CY,CY,11319.00,45.00,52.51,304-06007,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0097,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,97,18-ST-40,90,COA 3.37,COA,COA 3.37,HOT MIX ASPHALT (GRADING S)(100)(PG 64-22),403-33801,HOT MIX ASPHALT (GRADING S)(100)(PG 64-22),TON,TON,13091.00,85.00,73.49,403-33801,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0098,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,98,18-ST-40,91,COA 3.37,COA,COA 3.37,HOT MIX ASPHALT (GRADING SX)(100)(PG 76-28),403-34801,HOT MIX ASPHALT (GRADING SX)(100)(PG 76-28),TON,TON,4707.00,100.00,86.32,403-34801,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0099,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,99,18-ST-40,92,COA 11.8,COA,COA 11.8,HOT MIX ASPHALT (PATCHING),403-00720,HOT MIX ASPHALT (PATCHING),TON,TON,388.00,120.00,157.80,403-00720,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0100,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,100,18-ST-40,93,COA 3.38,COA,COA 3.38,EMULSIFIED ASPHALT (SLOW-SETTING),411-10255,EMULSIFIED ASPHALT (SLOW-SETTING),GAL,GAL,3215.00,4.00,3.54,411-10255,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0101,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,101,18-ST-40,94,COA 3.21,COA,COA 3.21,CONCRETE PAVEMENT (6 INCH),412-00600,CONCRETE PAVEMENT (6 INCH),SY,SY,223.00,45.00,94.29,412-00600,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0102,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,102,18-ST-40,95,COA 3.21,COA,COA 3.21,CONCRETE BUS PAD (11 INCH),412-01100,CONCRETE BUS PAD (11 INCH),SY,SY,327.00,85.00,132.96,412-01100,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0103,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,103,18-ST-40,96,COA 3.29,COA,COA 3.29,DRILLED CAISSON (18 INCH),503-00018,DRILLED CAISSON (18 INCH),LF,LF,20.00,215.00,234.93,503-00018,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0104,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,104,18-ST-40,97,COA 3.29,COA,COA 3.29,DRILLED CAISSON (36 INCH),503-00036,DRILLED CAISSON (36 INCH),LF,LF,194.00,375.00,475.39,503-00036,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0105,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,105,18-ST-40,98,COA 3.40,COA,COA 3.40,CONCRETE SLOPE AND DITCH PAVING (4 INCH),507-00000,CONCRETE SLOPE AND DITCH PAVING (4 INCH),CY,CY,6.00,650.00,888.13,507-00000,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0106,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,106,18-ST-40,99,COA 3.11,COA,COA 3.11,HIGH PERFORMANCE POLYPROPYLENE PIPE (COMPLETE IN PLACE) (6 INCH),603-50106,HIGH PERFORMANCE POLYPROPYLENE PIPE (COMPLETE IN PLACE) (6 INCH),LF,LF,83.00,60.00,141.87,603-50106,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0107,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,107,18-ST-40,100,COA 3.11,COA,COA 3.11,HIGH PERFORMANCE POLYPROPYLENE PIPE (COMPLETE IN PLACE) (12 INCH),624-20013,HIGH PERFORMANCE POLYPROPYLENE PIPE (COMPLETE IN PLACE) (12 INCH),LF,LF,247.00,70.00,163.35,624-20013,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0108,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,108,18-ST-40,101,COA 3.11,COA,COA 3.11,HIGH PERFORMANCE POLYPROPYLENE PIPE (COMPLETE IN PLACE) (15 INCH),624-20016,HIGH PERFORMANCE POLYPROPYLENE PIPE (COMPLETE IN PLACE) (15 INCH),LF,LF,210.00,80.00,160.93,624-20016,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0109,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,109,18-ST-40,102,COA 3.11,COA,COA 3.11,HIGH PERFORMANCE POLYPROPYLENE PIPE (COMPLETE IN PLACE) (18 INCH),624-20019,HIGH PERFORMANCE POLYPROPYLENE PIPE (COMPLETE IN PLACE) (18 INCH),LF,LF,1276.00,90.00,156.13,624-20019,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0110,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,110,18-ST-40,103,COA 3.22,COA,COA 3.22,INLET TYPE 13 (5 FOOT),604-13005,INLET TYPE 13 (5 FOOT),EA,EACH,1.00,4000.00,5552.73,604-13005,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0111,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,111,18-ST-40,104,COA 3.22,COA,COA 3.22,INLET TYPE C (5 FOOT),604-00305,INLET TYPE C (5 FOOT),EA,EACH,1.00,4000.00,4946.64,604-00305,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0112,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,112,18-ST-40,105,COA 3.22,COA,COA 3.22,INLET TYPE 16 (5 FOOT),604-16005,INLET TYPE 16 (5 FOOT),EA,EACH,16.00,7000.00,5813.25,604-16005,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0113,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,113,18-ST-40,106,COA 3.22,COA,COA 3.22,INLET TYPE 16 (10 FOOT),604-16010,INLET TYPE 16 (10 FOOT),EA,EACH,1.00,12000.00,8104.84,604-16010,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0114,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,114,18-ST-40,107,COA 3.22,COA,COA 3.22,INLET TYPE 16 (DOUBLE) (5 FOOT),604-16005,INLET TYPE 16 (DOUBLE) (5 FOOT),EA,EACH,2.00,12000.00,8960.77,604-16005,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0115,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,115,18-ST-40,108,COA 3.22,COA,COA 3.22,INLET TYPE 16 (TRIPLE) (5 FOOT),604-16005,INLET TYPE 16 (TRIPLE) (5 FOOT),EA,EACH,5.00,15000.00,11926.49,604-16005,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0116,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,116,18-ST-40,109,COA 3.22,COA,COA 3.22,INLET TYPE 16 (DOUBLE) (SPECIAL) (5 FOOT),604-14005,INLET TYPE 16 (DOUBLE) (SPECIAL) (5 FOOT),EA,EACH,3.00,15000.00,16225.21,604-14005,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0117,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,117,18-ST-40,110,COA 3.22,COA,COA 3.22,INLET TYPE R L 5 (5 FOOT),604-19105,INLET TYPE R L 5 (5 FOOT),EA,EACH,2.00,5000.00,6579.28,604-19105,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0118,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,118,18-ST-40,111,COA 3.22,COA,COA 3.22,INLET TYPE R L 10 (5 FOOT),604-19105,INLET TYPE R L 10 (5 FOOT),EA,EACH,1.00,5500.00,9988.38,604-19105,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0119,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,119,18-ST-40,112,COA 3.22,COA,COA 3.22,INLET TYPE R L 10 (10 FOOT),604-19110,INLET TYPE R L 10 (10 FOOT),EA,EACH,1.00,10000.00,13275.62,604-19110,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0120,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,120,18-ST-40,113,COA 25.2.6,COA,COA 25.2.6,MANHOLE SLAB BASE (5 FOOT),604-30005,MANHOLE SLAB BASE (5 FOOT),EA,EACH,10.00,6000.00,5871.61,604-30005,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0121,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,121,18-ST-40,114,COA 25.2.6,COA,COA 25.2.6,MANHOLE SLAB BASE (10 FOOT),604-30010,MANHOLE SLAB BASE (10 FOOT),EA,EACH,1.00,12000.00,9883.36,604-30010,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0122,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,122,18-ST-40,115,COA 25.2.6,COA,COA 25.2.6,MANHOLE BOX BASE (5 FOOT),604-31005,MANHOLE BOX BASE (5 FOOT),EA,EACH,5.00,8000.00,10222.32,604-31005,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0123,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,123,18-ST-40,116,COA 3.11,COA,COA 3.11,4 INCH PVC PIPE,619-50320,4 INCH PVC PIPE,LF,LF,45.00,100.00,140.11,619-50320,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0124,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,124,18-ST-40,117,COA 3.11,COA,COA 3.11,6 INCH PVC PIPE,619-50480,6 INCH PVC PIPE,LF,LF,86.00,95.00,154.64,619-50480,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0125,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,125,18-ST-40,118,COA 3.11,COA,COA 3.11,8 INCH PVC PIPE,619-50640,8 INCH PVC PIPE,LF,LF,502.00,80.00,134.49,619-50640,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0126,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,126,18-ST-40,119,COA 3.11,COA,COA 3.11,12 INCH PVC PIPE,619-50960,12 INCH PVC PIPE,LF,LF,1576.00,60.00,153.54,619-50960,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0127,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,127,18-ST-40,120,COA 3.11,COA,COA 3.11,12 INCH FUSIBLE C900 PVC PIPE,619-50962,12 INCH FUSIBLE C900 PVC PIPE,LF,LF,416.00,100.00,200.34,619-50962,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0128,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,128,18-ST-40,121,COA 3.7,COA,COA 3.7,PERMANENT PLUG,619-77210,PERMANENT PLUG,EA,EACH,1.00,2200.00,1090.10,619-77210,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0129,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,129,18-ST-40,122,COA 3.13,COA,COA 3.13,CONNECT TO EXISTING,619-00007,CONNECT TO EXISTING,EA,EACH,21.00,2500.00,4555.04,619-00007,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0130,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,130,18-ST-40,123,COA 3.14,COA,COA 3.14,CHLORINATION AND PRESSURE TEST,,CHLORINATION AND PRESSURE TEST,EA,EACH,2.00,2000.00,4066.24,,unmatched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0131,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,131,18-ST-40,124,COA 3.28,COA,COA 3.28,INSTALL WATER METER (3/4 INCH),619-00001,INSTALL WATER METER (3/4 INCH),EA,EACH,19.00,2000.00,3091.10,619-00001,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0132,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,132,18-ST-40,125,COA 3.13,COA,COA 3.13,TAP MAIN & INSTALL CORP STOP (3/4 INCH),619-77300,TAP MAIN & INSTALL CORP STOP (3/4 INCH),EA,EACH,2.00,2000.00,2956.99,619-77300,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0133,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,133,18-ST-40,126,COA 3.13,COA,COA 3.13,RECONNECT WATER SERVICE (3/4 INCH),619-00002,RECONNECT WATER SERVICE (3/4 INCH),EA,EACH,18.00,500.00,2035.09,619-00002,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0134,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,134,18-ST-40,127,COA 3.28,COA,COA 3.28,INSTALL WATER METER (1 INCH),619-00001,INSTALL WATER METER (1 INCH),EA,EACH,5.00,2000.00,3193.73,619-00001,matched,2021-02-05
fhu_ralston_yukon_garrison_20210205_row_0135,fhu_bid_tab_ralston_yukon_garrison_2021_02_05_18_st_40,fhu_bid_tab_ralston_yukon_garrison_2021_02_05,Ralston_Rd_CDOT_reconciliation.xlsx,Bid Book + CDOT,135,18-ST-40,128,COA 3.13,COA,COA 3.13,RECONNECT WATER SERVICE (1 INCH),619-00002,RECONNECT WATER SERVICE (1 INCH),EA,EACH,5.00,2000.00,2234.19,619-00002,matched,2021-02-05
