source_file,source_period,page_number,item_code,item_description,unit_raw,unit_normalized,project_location_raw,date_let,quantity,engineer_estimate_unit_price,average_bid_unit_price,awarded_bid_unit_price,raw_text
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,54,208-00035,Aggregate Bag,Lin Foot,LF,NHFPR100-433 R3 - Loma - 070A - MM 13.6,2026-03-12,200.00,11.38,19.91,31.82,NHFPR100-433 R3 - Loma - 070A - MM 13.6 03/12/26 200.00 11.38 19.91 31.82
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,54,208-00035,Aggregate Bag,Lin Foot,LF,NHPP006A-080 US 6 MP 20-26 Resurfacing,2026-03-19,250.00,11.00,10.00,7.50,NHPP006A-080 US 6 MP 20-26 Resurfacing 03/19/26 250.00 11.00 10.00 7.50
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,54,208-00035,Aggregate Bag,Lin Foot,LF,TAP0703-530 HOGBACK TRAILS ADJACENT TO I-,2026-03-19,250.00,14.28,16.33,20.00,TAP0703-530 HOGBACK TRAILS ADJACENT TO I- 03/19/26 250.00 14.28 16.33 20.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,54,208-00045,Conc Washout Str,Each,EACH,NHFPR100-433 R3 - Loma - 070A - MM 13.6,2026-03-12,7.00,1889.49,4440.17,3085.23,NHFPR100-433 R3 - Loma - 070A - MM 13.6 03/12/26 7.00 1889.49 4440.17 3085.23
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00046,Pre-fab Conc Washout Str (Type 1),Each,EACH,CR400-408 CO157A - MP 0.277; 036B - MP,2026-01-08,2.00,1516.14,1663.33,885.00,CR400-408 CO157A - MP 0.277; 036B - MP 01/08/26 2.00 1516.14 1663.33 885.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00046,Pre-fab Conc Washout Str (Type 1),Each,EACH,NHPP0741-026 SH 74 DOWNTOWN EVERGREEN TO C,2026-01-08,2.00,5000.00,1940.43,3780.00,NHPP0741-026 SH 74 DOWNTOWN EVERGREEN TO C 01/08/26 2.00 5000.00 1940.43 3780.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00046,Pre-fab Conc Washout Str (Type 1),Each,EACH,NHPP1602-184 US 160 HIGH BRIDGE TO ELMORES,2026-01-08,4.00,2900.00,778.63,758.00,NHPP1602-184 US 160 HIGH BRIDGE TO ELMORES 01/08/26 4.00 2900.00 778.63 758.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00046,Pre-fab Conc Washout Str (Type 1),Each,EACH,STM006A-076 ATWOOD TO STERLING (MP 398.2- | FBR006A-078 ATWOOD TO STERLING (MP 398.2-,2026-01-15,8.00,1021.89,4033.50,7184.00,STM006A-076 ATWOOD TO STERLING (MP 398.2- 01/15/26 8.00 1021.89 4033.50 7184.00 | FBR006A-078 ATWOOD TO STERLING (MP 398.2-
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00046,Pre-fab Conc Washout Str (Type 1),Each,EACH,STAR100-429 Various locations on SH83 bet,2026-01-29,2.00,1691.81,4036.75,3000.00,STAR100-429 Various locations on SH83 bet 01/29/26 2.00 1691.81 4036.75 3000.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00046,Pre-fab Conc Washout Str (Type 1),Each,EACH,"NHPP0501-081 US50 MP 108-MP113, MONTROSE C",2026-01-29,1.00,4800.00,3576.25,2000.00,"NHPP0501-081 US50 MP 108-MP113, MONTROSE C 01/29/26 1.00 4800.00 3576.25 2000.00"
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00046,Pre-fab Conc Washout Str (Type 1),Each,EACH,NHPP0702-422 I-70 AND SH 9 IN FRISCO,2026-02-05,3.00,5000.00,7860.63,4500.00,NHPP0702-422 I-70 AND SH 9 IN FRISCO 02/05/26 3.00 5000.00 7860.63 4500.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00046,Pre-fab Conc Washout Str (Type 1),Each,EACH,STR1151-043 SH 115A from M.P 14.0-18.0 th,2026-02-05,4.00,1408.91,4587.50,3050.00,STR1151-043 SH 115A from M.P 14.0-18.0 th 02/05/26 4.00 1408.91 4587.50 3050.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00046,Pre-fab Conc Washout Str (Type 1),Each,EACH,FSA0252-509 I25 FROM MP 108.5 TO 115,2026-02-05,4.00,1438.18,2275.00,3000.00,FSA0252-509 I25 FROM MP 108.5 TO 115 02/05/26 4.00 1438.18 2275.00 3000.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00046,Pre-fab Conc Washout Str (Type 1),Each,EACH,IM025A-056 TRINIDAD,2026-02-19,2.00,2865.66,4464.00,1650.00,IM025A-056 TRINIDAD 02/19/26 2.00 2865.66 4464.00 1650.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00046,Pre-fab Conc Washout Str (Type 1),Each,EACH,NHPP4701-139 C-470 KEN CARYL TO WADSORTH,2026-02-19,2.00,2127.24,5555.69,2210.00,NHPP4701-139 C-470 KEN CARYL TO WADSORTH 02/19/26 2.00 2127.24 5555.69 2210.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00046,Pre-fab Conc Washout Str (Type 1),Each,EACH,NHPP0403-076 US 40 & TONN VALLEY DRIVE,2026-03-02,2.00,3200.00,7187.00,9650.00,NHPP0403-076 US 40 & TONN VALLEY DRIVE 03/02/26 2.00 3200.00 7187.00 9650.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00046,Pre-fab Conc Washout Str (Type 1),Each,EACH,STR0241-069 SH 24 MP 166 TO 174,2026-03-05,1.00,2500.00,1900.00,1900.00,STR0241-069 SH 24 MP 166 TO 174 03/05/26 1.00 2500.00 1900.00 1900.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00046,Pre-fab Conc Washout Str (Type 1),Each,EACH,TAP0703-530 HOGBACK TRAILS ADJACENT TO I-,2026-03-19,2.00,2041.15,2305.00,1600.00,TAP0703-530 HOGBACK TRAILS ADJACENT TO I- 03/19/26 2.00 2041.15 2305.00 1600.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00051,Storm Drain Inlet Protection (Type I),Lin Foot,LF,CR400-408 CO157A - MP 0.277; 036B - MP,2026-01-08,9.00,24.16,51.91,145.00,CR400-408 CO157A - MP 0.277; 036B - MP 01/08/26 9.00 24.16 51.91 145.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00051,Storm Drain Inlet Protection (Type I),Lin Foot,LF,NHPP1602-184 US 160 HIGH BRIDGE TO ELMORES,2026-01-08,85.00,12.50,21.97,21.40,NHPP1602-184 US 160 HIGH BRIDGE TO ELMORES 01/08/26 85.00 12.50 21.97 21.40
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00051,Storm Drain Inlet Protection (Type I),Lin Foot,LF,NHPP0702-422 I-70 AND SH 9 IN FRISCO,2026-02-05,150.00,40.00,18.26,37.00,NHPP0702-422 I-70 AND SH 9 IN FRISCO 02/05/26 150.00 40.00 18.26 37.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00051,Storm Drain Inlet Protection (Type I),Lin Foot,LF,STR1151-043 SH 115A from M.P 14.0-18.0 th,2026-02-05,50.00,13.95,14.19,20.75,STR1151-043 SH 115A from M.P 14.0-18.0 th 02/05/26 50.00 13.95 14.19 20.75
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00051,Storm Drain Inlet Protection (Type I),Lin Foot,LF,IM025A-056 TRINIDAD,2026-02-19,40.00,15.87,26.05,18.00,IM025A-056 TRINIDAD 02/19/26 40.00 15.87 26.05 18.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00051,Storm Drain Inlet Protection (Type I),Lin Foot,LF,NHPP4701-139 C-470 KEN CARYL TO WADSORTH,2026-02-19,450.00,12.00,15.49,10.50,NHPP4701-139 C-470 KEN CARYL TO WADSORTH 02/19/26 450.00 12.00 15.49 10.50
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,55,208-00051,Storm Drain Inlet Protection (Type I),Lin Foot,LF,TAP0703-530 HOGBACK TRAILS ADJACENT TO I-,2026-03-19,8.00,21.99,83.33,75.00,TAP0703-530 HOGBACK TRAILS ADJACENT TO I- 03/19/26 8.00 21.99 83.33 75.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,56,208-00052,Storm Drain Inlet Protection (Type II),Lin Foot,LF,NHPP0702-422 I-70 AND SH 9 IN FRISCO,2026-02-05,50.00,80.00,53.47,63.00,NHPP0702-422 I-70 AND SH 9 IN FRISCO 02/05/26 50.00 80.00 53.47 63.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,56,208-00053,Storm Drain Inlet Protect (Ty I)(84 In),Each,EACH,NHPP0741-026 SH 74 DOWNTOWN EVERGREEN TO C,2026-01-08,5.00,228.78,347.99,400.00,NHPP0741-026 SH 74 DOWNTOWN EVERGREEN TO C 01/08/26 5.00 228.78 347.99 400.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,56,208-00053,Storm Drain Inlet Protect (Ty I)(84 In),Each,EACH,STM006A-076 ATWOOD TO STERLING (MP 398.2- | FBR006A-078 ATWOOD TO STERLING (MP 398.2-,2026-01-15,12.00,300.00,177.49,276.00,STM006A-076 ATWOOD TO STERLING (MP 398.2- 01/15/26 12.00 300.00 177.49 276.00 | FBR006A-078 ATWOOD TO STERLING (MP 398.2-
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,56,208-00053,Storm Drain Inlet Protect (Ty I)(84 In),Each,EACH,STM086A-059 CO86 (MM 15.3-16.3),2026-03-05,6.00,203.48,261.92,220.00,STM086A-059 CO86 (MM 15.3-16.3) 03/05/26 6.00 203.48 261.92 220.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,56,208-00053,Storm Drain Inlet Protect (Ty I)(84 In),Each,EACH,NHPP006A-080 US 6 MP 20-26 Resurfacing,2026-03-19,5.00,245.00,247.50,370.00,NHPP006A-080 US 6 MP 20-26 Resurfacing 03/19/26 5.00 245.00 247.50 370.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,56,208-00054,Storm Drain Inlet Protection (Type II),Each,EACH,CR400-408 CO157A - MP 0.277; 036B - MP,2026-01-08,1.00,306.59,445.57,443.00,CR400-408 CO157A - MP 0.277; 036B - MP 01/08/26 1.00 306.59 445.57 443.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,56,208-00054,Storm Drain Inlet Protection (Type II),Each,EACH,NHPP0741-026 SH 74 DOWNTOWN EVERGREEN TO C,2026-01-08,16.00,260.01,218.47,160.00,NHPP0741-026 SH 74 DOWNTOWN EVERGREEN TO C 01/08/26 16.00 260.01 218.47 160.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,56,208-00054,Storm Drain Inlet Protection (Type II),Each,EACH,NHPP006A-080 US 6 MP 20-26 Resurfacing,2026-03-19,5.00,290.00,411.00,580.00,NHPP006A-080 US 6 MP 20-26 Resurfacing 03/19/26 5.00 290.00 411.00 580.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,57,208-00056,Storm Drain Inlet Protection (Type III),Each,EACH,NHPP0702-422 I-70 AND SH 9 IN FRISCO,2026-02-05,20.00,80.00,225.91,400.00,NHPP0702-422 I-70 AND SH 9 IN FRISCO 02/05/26 20.00 80.00 225.91 400.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,57,208-00056,Storm Drain Inlet Protection (Type III),Each,EACH,NHPP4701-139 C-470 KEN CARYL TO WADSORTH,2026-02-19,72.00,180.97,206.55,192.00,NHPP4701-139 C-470 KEN CARYL TO WADSORTH 02/19/26 72.00 180.97 206.55 192.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,57,208-00057,Storm Drain Inlet Protect (Ty I)(144 In),Each,EACH,STM086A-059 CO86 (MM 15.3-16.3),2026-03-05,3.00,292.72,413.69,440.00,STM086A-059 CO86 (MM 15.3-16.3) 03/05/26 3.00 292.72 413.69 440.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,57,208-00065,Storm Drain Inlet Protection (Type IV),Each,EACH,STM006A-076 ATWOOD TO STERLING (MP 398.2- | FBR006A-078 ATWOOD TO STERLING (MP 398.2-,2026-01-15,26.00,220.00,240.07,337.00,STM006A-076 ATWOOD TO STERLING (MP 398.2- 01/15/26 26.00 220.00 240.07 337.00 | FBR006A-078 ATWOOD TO STERLING (MP 398.2-
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,58,208-00070,Vehicle Tracking Pad,Each,EACH,NHPP0741-026 SH 74 DOWNTOWN EVERGREEN TO C,2026-01-08,2.00,4500.00,6902.07,1300.00,NHPP0741-026 SH 74 DOWNTOWN EVERGREEN TO C 01/08/26 2.00 4500.00 6902.07 1300.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,58,208-00075,Pre-fab Vehicle Track Pad,Each,EACH,STM006A-076 ATWOOD TO STERLING (MP 398.2- | FBR006A-078 ATWOOD TO STERLING (MP 398.2-,2026-01-15,8.00,3002.74,3375.13,5925.50,STM006A-076 ATWOOD TO STERLING (MP 398.2- 01/15/26 8.00 3002.74 3375.13 5925.50 | FBR006A-078 ATWOOD TO STERLING (MP 398.2-
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,58,208-00075,Pre-fab Vehicle Track Pad,Each,EACH,"STRR200-289 CO 10A, US 50B, CO 69A, CO 16",2026-01-22,26.00,1500.00,1056.50,1660.00,"STRR200-289 CO 10A, US 50B, CO 69A, CO 16 01/22/26 26.00 1500.00 1056.50 1660.00"
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,58,208-00075,Pre-fab Vehicle Track Pad,Each,EACH,NHPP0702-422 I-70 AND SH 9 IN FRISCO,2026-02-05,4.00,3000.00,8660.13,4400.00,NHPP0702-422 I-70 AND SH 9 IN FRISCO 02/05/26 4.00 3000.00 8660.13 4400.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,58,208-00075,Pre-fab Vehicle Track Pad,Each,EACH,STR1151-043 SH 115A from M.P 14.0-18.0 th,2026-02-05,4.00,3711.65,4976.25,3905.00,STR1151-043 SH 115A from M.P 14.0-18.0 th 02/05/26 4.00 3711.65 4976.25 3905.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,58,208-00075,Pre-fab Vehicle Track Pad,Each,EACH,FSA0252-509 I25 FROM MP 108.5 TO 115,2026-02-05,4.00,3032.79,3130.00,3000.00,FSA0252-509 I25 FROM MP 108.5 TO 115 02/05/26 4.00 3032.79 3130.00 3000.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,58,208-00075,Pre-fab Vehicle Track Pad,Each,EACH,SFTYR400-413 MULTIPLE CULVERTS IN REGION 4,2026-02-05,2.00,3283.42,2725.00,2800.00,SFTYR400-413 MULTIPLE CULVERTS IN REGION 4 02/05/26 2.00 3283.42 2725.00 2800.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,58,208-00075,Pre-fab Vehicle Track Pad,Each,EACH,IM025A-056 TRINIDAD,2026-02-19,2.00,5326.32,5480.00,3900.00,IM025A-056 TRINIDAD 02/19/26 2.00 5326.32 5480.00 3900.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,58,208-00075,Pre-fab Vehicle Track Pad,Each,EACH,NHPP4701-139 C-470 KEN CARYL TO WADSORTH,2026-02-19,5.00,3748.65,6333.85,13500.00,NHPP4701-139 C-470 KEN CARYL TO WADSORTH 02/19/26 5.00 3748.65 6333.85 13500.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,58,208-00075,Pre-fab Vehicle Track Pad,Each,EACH,NHPP0403-076 US 40 & TONN VALLEY DRIVE,2026-03-02,2.00,4500.00,10359.50,13785.00,NHPP0403-076 US 40 & TONN VALLEY DRIVE 03/02/26 2.00 4500.00 10359.50 13785.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,58,208-00075,Pre-fab Vehicle Track Pad,Each,EACH,STR0241-069 SH 24 MP 166 TO 174,2026-03-05,5.00,6000.00,3000.00,3000.00,STR0241-069 SH 24 MP 166 TO 174 03/05/26 5.00 6000.00 3000.00 3000.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,58,208-00075,Pre-fab Vehicle Track Pad,Each,EACH,TAP0703-530 HOGBACK TRAILS ADJACENT TO I-,2026-03-19,2.00,2965.19,4365.67,3500.00,TAP0703-530 HOGBACK TRAILS ADJACENT TO I- 03/19/26 2.00 2965.19 4365.67 3500.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,58,208-00090,Erosion Control (Curb Ramp),Each,EACH,STAR100-429 Various locations on SH83 bet,2026-01-29,60.00,433.13,938.50,1200.00,STAR100-429 Various locations on SH83 bet 01/29/26 60.00 433.13 938.50 1200.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,58,208-00090,Erosion Control (Curb Ramp),Each,EACH,CM570-071 GREELEY & EVANS,2026-03-26,39.00,440.00,478.00,450.00,CM570-071 GREELEY & EVANS 03/26/26 39.00 440.00 478.00 450.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,59,208-00103,Removal and Disposal of Sediment (Labor),Hour,HOUR,CR400-408 CO157A - MP 0.277; 036B - MP,2026-01-08,10.00,82.23,67.33,66.00,CR400-408 CO157A - MP 0.277; 036B - MP 01/08/26 10.00 82.23 67.33 66.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,59,208-00103,Removal and Disposal of Sediment (Labor),Hour,HOUR,NHPP0741-026 SH 74 DOWNTOWN EVERGREEN TO C,2026-01-08,40.00,86.92,100.35,91.00,NHPP0741-026 SH 74 DOWNTOWN EVERGREEN TO C 01/08/26 40.00 86.92 100.35 91.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,59,208-00103,Removal and Disposal of Sediment (Labor),Hour,HOUR,STM006A-076 ATWOOD TO STERLING (MP 398.2- | FBR006A-078 ATWOOD TO STERLING (MP 398.2-,2026-01-15,60.00,73.95,70.25,86.00,STM006A-076 ATWOOD TO STERLING (MP 398.2- 01/15/26 60.00 73.95 70.25 86.00 | FBR006A-078 ATWOOD TO STERLING (MP 398.2-
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,59,208-00103,Removal and Disposal of Sediment (Labor),Hour,HOUR,"STRR200-289 CO 10A, US 50B, CO 69A, CO 16",2026-01-22,60.00,65.99,60.58,75.00,"STRR200-289 CO 10A, US 50B, CO 69A, CO 16 01/22/26 60.00 65.99 60.58 75.00"
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,59,208-00103,Removal and Disposal of Sediment (Labor),Hour,HOUR,"NHPP0501-081 US50 MP 108-MP113, MONTROSE C",2026-01-29,10.00,100.00,195.31,75.00,"NHPP0501-081 US50 MP 108-MP113, MONTROSE C 01/29/26 10.00 100.00 195.31 75.00"
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,59,208-00103,Removal and Disposal of Sediment (Labor),Hour,HOUR,NHPP0702-422 I-70 AND SH 9 IN FRISCO,2026-02-05,80.00,100.00,97.25,70.00,NHPP0702-422 I-70 AND SH 9 IN FRISCO 02/05/26 80.00 100.00 97.25 70.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,59,208-00103,Removal and Disposal of Sediment (Labor),Hour,HOUR,FSA0252-509 I25 FROM MP 108.5 TO 115,2026-02-05,60.00,70.86,79.50,44.00,FSA0252-509 I25 FROM MP 108.5 TO 115 02/05/26 60.00 70.86 79.50 44.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,59,208-00103,Removal and Disposal of Sediment (Labor),Hour,HOUR,SFTYR400-413 MULTIPLE CULVERTS IN REGION 4,2026-02-05,12.00,77.25,59.50,50.00,SFTYR400-413 MULTIPLE CULVERTS IN REGION 4 02/05/26 12.00 77.25 59.50 50.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,59,208-00103,Removal and Disposal of Sediment (Labor),Hour,HOUR,IM025A-056 TRINIDAD,2026-02-19,8.00,70.18,72.90,85.00,IM025A-056 TRINIDAD 02/19/26 8.00 70.18 72.90 85.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,59,208-00103,Removal and Disposal of Sediment (Labor),Hour,HOUR,NHPP0403-072 MM 221.5-226 US 40 GRAND COUN,2026-02-19,40.00,57.00,52.50,40.00,NHPP0403-072 MM 221.5-226 US 40 GRAND COUN 02/19/26 40.00 57.00 52.50 40.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,59,208-00103,Removal and Disposal of Sediment (Labor),Hour,HOUR,NHPP4701-139 C-470 KEN CARYL TO WADSORTH,2026-02-19,30.00,89.30,94.38,81.00,NHPP4701-139 C-470 KEN CARYL TO WADSORTH 02/19/26 30.00 89.30 94.38 81.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,59,208-00103,Removal and Disposal of Sediment (Labor),Hour,HOUR,NHPP0403-076 US 40 & TONN VALLEY DRIVE,2026-03-02,24.00,90.00,61.48,60.95,NHPP0403-076 US 40 & TONN VALLEY DRIVE 03/02/26 24.00 90.00 61.48 60.95
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,59,208-00103,Removal and Disposal of Sediment (Labor),Hour,HOUR,STM086A-059 CO86 (MM 15.3-16.3),2026-03-05,30.00,71.87,108.97,102.00,STM086A-059 CO86 (MM 15.3-16.3) 03/05/26 30.00 71.87 108.97 102.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,59,208-00103,Removal and Disposal of Sediment (Labor),Hour,HOUR,STR0241-069 SH 24 MP 166 TO 174,2026-03-05,40.00,50.00,45.00,45.00,STR0241-069 SH 24 MP 166 TO 174 03/05/26 40.00 50.00 45.00 45.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,59,208-00103,Removal and Disposal of Sediment (Labor),Hour,HOUR,NHFPR100-433 R3 - Loma - 070A - MM 13.6,2026-03-12,20.00,76.54,127.97,122.73,NHFPR100-433 R3 - Loma - 070A - MM 13.6 03/12/26 20.00 76.54 127.97 122.73
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,59,208-00103,Removal and Disposal of Sediment (Labor),Hour,HOUR,NHPP006A-080 US 6 MP 20-26 Resurfacing,2026-03-19,20.00,60.00,50.00,40.00,NHPP006A-080 US 6 MP 20-26 Resurfacing 03/19/26 20.00 60.00 50.00 40.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,59,208-00103,Removal and Disposal of Sediment (Labor),Hour,HOUR,TAP0703-530 HOGBACK TRAILS ADJACENT TO I-,2026-03-19,50.00,83.99,81.33,100.00,TAP0703-530 HOGBACK TRAILS ADJACENT TO I- 03/19/26 50.00 83.99 81.33 100.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,60,208-00105,Removal and Disposal of Sediment (Equip),Hour,HOUR,CR400-408 CO157A - MP 0.277; 036B - MP,2026-01-08,10.00,147.57,116.83,80.00,CR400-408 CO157A - MP 0.277; 036B - MP 01/08/26 10.00 147.57 116.83 80.00
CDOTRM_EEMA_Cost_Data_Book_-_2026_-_1st_Qtr_-_4-29-2026.pdf,2026 Q1,60,208-00105,Removal and Disposal of Sediment (Equip),Hour,HOUR,NHPP0741-026 SH 74 DOWNTOWN EVERGREEN TO C,2026-01-08,40.00,174.37,163.90,150.00,NHPP0741-026 SH 74 DOWNTOWN EVERGREEN TO C 01/08/26 40.00 174.37 163.90 150.00
