bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis
fhu_watson_20211216_row_0146,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,146,320150,,614-01522,CDOT,614-01522,STEEL SIGN SUPPORT (2-INCH ROUND) (SOCKET),614-01522,STEEL SIGN SUPPORT (2-INCH ROUND) (SOCKET),EACH,EACH,28.00,225.00,159.69,614-01522,matched,2021-12-16
fhu_watson_20211216_row_0147,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,147,320150,,614-01575,CDOT,614-01575,STEEL SIGN SUPPORT (2-1/2 INCH ROUND NP-40) (POST),614-01575,STEEL SIGN SUPPORT (2-1/2 INCH ROUND NP-40) (POST),LF,LF,223.00,30.00,31.36,614-01575,matched,2021-12-16
fhu_watson_20211216_row_0148,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,148,320150,,614-01578,CDOT,614-01578,STEEL SIGN SUPPORT (2-1/2 INCH ROUND NP-40) (SLIPBASE),614-01578,STEEL SIGN SUPPORT (2-1/2 INCH ROUND NP-40) (SLIPBASE),EACH,EACH,24.00,400.00,275.93,614-01578,matched,2021-12-16
fhu_watson_20211216_row_0149,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,149,320150,,614-80385,CDOT,614-80385,RUMBLE STRIP,614-80385,RUMBLE STRIP,LF,LF,560.00,15.00,35.24,614-80385,matched,2021-12-16
fhu_watson_20211216_row_0150,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,150,320150,,619-00000,CDOT,619-00000,"16"" X 6"" TEE",619-00000,"16"" X 6"" TEE",EACH,EACH,1.00,2000.00,4975.56,619-00000,matched,2021-12-16
fhu_watson_20211216_row_0151,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,151,320150,,619-00000,CDOT,619-00000,THRUST BLOCK,619-00000,THRUST BLOCK,EACH,EACH,3.00,1000.00,730.00,619-00000,matched,2021-12-16
fhu_watson_20211216_row_0152,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,152,320150,,619-00007,CDOT,619-00007,CONNECT TO EXISTING WATERLINE,619-00007,CONNECT TO EXISTING WATERLINE,EACH,EACH,1.00,8000.00,3775.00,619-00007,matched,2021-12-16
fhu_watson_20211216_row_0153,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,153,320150,,619-06060,CDOT,619-06060,6 INCH DUCTILE IRON PIPE,619-06060,6 INCH DUCTILE IRON PIPE,LF,LF,25.00,300.00,141.53,619-06060,matched,2021-12-16
fhu_watson_20211216_row_0154,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,154,320150,,619-75048,CDOT,619-75048,6 INCH GATE VALVE,619-75048,6 INCH GATE VALVE,EACH,EACH,1.00,1000.00,2912.50,619-75048,matched,2021-12-16
fhu_watson_20211216_row_0155,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,155,320150,,619-77210,CDOT,619-77210,RESTRAINED PLUG (SPECIAL),619-77210,RESTRAINED PLUG (SPECIAL),EACH,EACH,1.00,1000.00,750.00,619-77210,matched,2021-12-16
fhu_watson_20211216_row_0156,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,156,320150,,619-78048,CDOT,619-78048,6 INCH FIRE HYDRANT,619-78048,6 INCH FIRE HYDRANT,EACH,EACH,1.00,7000.00,4474.15,619-78048,matched,2021-12-16
fhu_watson_20211216_row_0157,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,157,320150,,620-00020,CDOT,620-00020,SANITARY FACILITY,620-00020,SANITARY FACILITY,EACH,EACH,1.00,3000.00,4775.68,620-00020,matched,2021-12-16
fhu_watson_20211216_row_0158,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,158,320150,,621-00450,CDOT,621-00450,DETOUR PAVEMENT,621-00450,DETOUR PAVEMENT,SY,SY,1000.00,40.00,75.08,621-00450,matched,2021-12-16
fhu_watson_20211216_row_0159,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,159,320150,,623-00162,CDOT,623-00162,DRIP EMITTER TUBING (DRIP RING),623-00162,DRIP EMITTER TUBING (DRIP RING),EACH,EACH,38.00,100.00,106.85,623-00162,matched,2021-12-16
fhu_watson_20211216_row_0160,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,160,320150,,623-00164,CDOT,623-00164,DRIP EMITTER,623-00164,DRIP EMITTER,EACH,EACH,1898.00,2.00,6.65,623-00164,matched,2021-12-16
fhu_watson_20211216_row_0161,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,161,320150,,623-00184,CDOT,623-00184,1/2 INCH FLUSH UNIT,623-00184,1/2 INCH FLUSH UNIT,EACH,EACH,10.00,400.00,124.40,623-00184,matched,2021-12-16
fhu_watson_20211216_row_0163,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,163,320150,,623-00212,CDOT,623-00212,12 INCH POP UP SPRAY SPRINKLER,623-00212,12 INCH POP UP SPRAY SPRINKLER,EACH,EACH,47.00,15.00,55.18,623-00212,matched,2021-12-16
fhu_watson_20211216_row_0164,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,164,320150,,623-00423,CDOT,623-00423,CONTROLLER COMMUNICATION CABLE,623-00423,CONTROLLER COMMUNICATION CABLE,LF,LF,200.00,2.00,4.02,623-00423,matched,2021-12-16
fhu_watson_20211216_row_0165,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,165,320150,,623-00601,CDOT,623-00601,1 INCH PLASTIC PIPE (80# POLYETHYLENE),623-00601,1 INCH PLASTIC PIPE (80# POLYETHYLENE),LF,LF,2250.00,5.00,3.36,623-00601,matched,2021-12-16
fhu_watson_20211216_row_0166,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,166,320150,,623-00601,CDOT,623-00601,1 INCH PLASTIC PIPE (CL 200 PVC),623-00601,1 INCH PLASTIC PIPE (CL 200 PVC),LF,LF,250.00,5.00,3.36,623-00601,matched,2021-12-16
fhu_watson_20211216_row_0167,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,167,320150,,623-00601,CDOT,623-00601,1-1/4 INCH PLASTIC PIPE (CL 200 PCV),623-00601,1-1/4 INCH PLASTIC PIPE (CL 200 PCV),LF,LF,80.00,8.00,10.76,623-00601,matched,2021-12-16
fhu_watson_20211216_row_0168,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,168,320150,,623-00604,CDOT,623-00604,3 INCH PLASTIC PIPE (IRRIGATION/SLEEVE),623-00604,3 INCH PLASTIC PIPE (IRRIGATION/SLEEVE),LF,LF,440.00,10.00,17.56,623-00604,matched,2021-12-16
fhu_watson_20211216_row_0169,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,169,320150,,623-03005,CDOT,623-03005,1 INCH DRIP ZONE CONTROL VALVE,623-03005,1 INCH DRIP ZONE CONTROL VALVE,EACH,EACH,5.00,400.00,907.92,623-03005,matched,2021-12-16
fhu_watson_20211216_row_0170,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,170,320150,,623-03108,CDOT,623-03108,1 INCH AUTOMATIC CONTROL VALVE,623-03108,1 INCH AUTOMATIC CONTROL VALVE,EACH,EACH,1.00,400.00,689.71,623-03108,matched,2021-12-16
fhu_watson_20211216_row_0171,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,171,320150,,623-04008,CDOT,623-04008,1 INCH QUICK COUPLING VALVE,623-04008,1 INCH QUICK COUPLING VALVE,EACH,EACH,2.00,300.00,181.58,623-04008,matched,2021-12-16
fhu_watson_20211216_row_0172,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,172,320150,,623-05008,CDOT,623-05008,1 INCH GATE VALVE,623-05008,1 INCH GATE VALVE,EACH,EACH,3.00,300.00,120.89,623-05008,matched,2021-12-16
fhu_watson_20211216_row_0173,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,173,320150,,623-05012,CDOT,623-05012,1-1/2 INCH GATE VALVE,623-05012,1-1/2 INCH GATE VALVE,EACH,EACH,1.00,300.00,362.66,623-05012,matched,2021-12-16
fhu_watson_20211216_row_0174,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,174,320150,,625-00000,CDOT,625-00000,CONSTRUCTION SURVEYING,625-00000,CONSTRUCTION SURVEYING,LS,L S,1.00,50000.00,74658.24,625-00000,matched,2021-12-16
fhu_watson_20211216_row_0175,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,175,320150,,626-00000,CDOT,626-00000,MOBILIZATION,626-00000,MOBILIZATION,LS,L S,1.00,300000.00,552852.37,626-00000,matched,2021-12-16
fhu_watson_20211216_row_0176,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,176,320150,,627-00005,CDOT,627-00005,EPOXY PAVEMENT MARKING,627-00005,EPOXY PAVEMENT MARKING,GAL,GAL,38.00,250.00,621.94,627-00005,matched,2021-12-16
fhu_watson_20211216_row_0177,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,177,320150,,627-00070,CDOT,627-00070,PREFORMED THERMOPLASTIC PAVEMENT MARKING,627-00070,PREFORMED THERMOPLASTIC PAVEMENT MARKING,SF,SF,1490.00,19.00,22.82,627-00070,matched,2021-12-16
fhu_watson_20211216_row_0178,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,178,320150,,627-30110,CDOT,627-30110,THERMOPLASTIC PAVEMENT MARKING (XWALK-STOPLINE),627-30110,THERMOPLASTIC PAVEMENT MARKING (XWALK-STOPLINE),SF,SF,96.00,25.00,15.80,627-30110,matched,2021-12-16
fhu_watson_20211216_row_0179,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,179,320150,,627-30205,CDOT,627-30205,THERMOPLASTIC PAVEMENT MARKING (WORD-SYMBOL),627-30205,THERMOPLASTIC PAVEMENT MARKING (WORD-SYMBOL),SF,SF,582.00,25.00,20.31,627-30205,matched,2021-12-16
fhu_watson_20211216_row_0180,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,180,320150,,630-00000,CDOT,630-00000,FLAGGING,630-00000,FLAGGING,HOUR,HOUR,2000.00,45.00,45.14,630-00000,matched,2021-12-16
fhu_watson_20211216_row_0181,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,181,320150,,630-00007,CDOT,630-00007,TRAFFIC CONTROL INSPECTION,630-00007,TRAFFIC CONTROL INSPECTION,DAY,DAY,50.00,400.00,406.11,630-00007,matched,2021-12-16
fhu_watson_20211216_row_0182,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,182,320150,,630-00012,CDOT,630-00012,TRAFFIC CONTROL MANAGEMENT,630-00012,TRAFFIC CONTROL MANAGEMENT,DAY,DAY,85.00,1200.00,1328.88,630-00012,matched,2021-12-16
fhu_watson_20211216_row_0183,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,183,320150,,630-80335,CDOT,630-80335,BARRICADE (TYPE 3 M-A) (TEMPORARY),630-80335,BARRICADE (TYPE 3 M-A) (TEMPORARY),EA,EACH,10.00,250.00,322.87,630-80335,matched,2021-12-16
fhu_watson_20211216_row_0184,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,184,320150,,630-80341,CDOT,630-80341,CONSTRUCTION TRAFFIC SIGN (PANEL SIZE A),630-80341,CONSTRUCTION TRAFFIC SIGN (PANEL SIZE A),EA,EACH,50.00,100.00,76.66,630-80341,matched,2021-12-16
fhu_watson_20211216_row_0185,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,185,320150,,630-80342,CDOT,630-80342,CONSTRUCTION TRAFFIC SIGN (PANEL SIZE B),630-80342,CONSTRUCTION TRAFFIC SIGN (PANEL SIZE B),EA,EACH,30.00,100.00,90.24,630-80342,matched,2021-12-16
fhu_watson_20211216_row_0186,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,186,320150,,630-80355,CDOT,630-80355,PORTABLE MESSAGE SIGN PANEL,630-80355,PORTABLE MESSAGE SIGN PANEL,EA,EACH,2.00,5000.00,7170.32,630-80355,matched,2021-12-16
fhu_watson_20211216_row_0187,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,187,320150,,630-80360,CDOT,630-80360,DRUM CHANNELIZING DEVICE,630-80360,DRUM CHANNELIZING DEVICE,EA,EACH,200.00,25.00,54.78,630-80360,matched,2021-12-16
fhu_watson_20211216_row_0188,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,188,320150,,630-80372,CDOT,630-80372,CONCRETE BARRIER (TEMPORARY) (FURNISH AND INSTALL),630-80372,CONCRETE BARRIER (TEMPORARY) (FURNISH AND INSTALL),LF,LF,1450.00,50.00,54.75,630-80372,matched,2021-12-16
fhu_watson_20211216_row_0189,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,189,320150,,630-80380,CDOT,630-80380,TRAFFIC CONE,630-80380,TRAFFIC CONE,EA,EACH,150.00,10.00,16.55,630-80380,matched,2021-12-16
fhu_watson_20211216_row_0190,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,190,320150,,630-85010,CDOT,630-85010,IMPACT ATTENUATOR (TEMPORARY),630-85010,IMPACT ATTENUATOR (TEMPORARY),EA,EACH,2.00,4000.00,5964.59,630-85010,matched,2021-12-16
fhu_watson_20211216_row_0191,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,191,320150,,700-70010,CDOT,700-70010,F/A MINOR CONTRACT REVISIONS,700-70010,F/A MINOR CONTRACT REVISIONS,F/A,F A,1.00,50000.00,50000.00,700-70010,matched,2021-12-16
fhu_watson_20211216_row_0192,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,192,320150,,700-70082,CDOT,700-70082,F/A FURNISH AND INSTALL ELECTRIC SERVICE,700-70082,F/A FURNISH AND INSTALL ELECTRIC SERVICE,F/A,F A,1.00,10000.00,10000.00,700-70082,matched,2021-12-16
fhu_watson_20211216_row_0193,fhu_bid_tab_watson_ave_roundabout_2021_12_16_320150,fhu_bid_tab_watson_ave_roundabout_2021_12_16,2021 12 16 Bid Tabs Watson Ave Roundabout.xlsx,SAQ,193,320150,,700-70380,CDOT,700-70380,F/A EROSION CONTROL,700-70380,F/A EROSION CONTROL,F/A,F A,1.00,5000.00,5000.00,700-70380,matched,2021-12-16
