bidder_item_observation_id,bid_id,project_id,source_id,agency_item_code,description_raw,unit_raw,unit_normalized,quantity,unit_price,extended_price
fhu_arapahoe_big_dry_creek_20210924_row_0089_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,601-40300,STRUCTURAL CONCRETE COATING,SY,SY,3781.00,17.00,64277.00
fhu_arapahoe_big_dry_creek_20210924_row_0090_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,602-00020,REINFORCING STEEL (EPOXY COATED),LB,LB,210465.00,1.25,263081.25
fhu_arapahoe_big_dry_creek_20210924_row_0090_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,602-00020,REINFORCING STEEL (EPOXY COATED),LB,LB,210465.00,1.58,332534.70
fhu_arapahoe_big_dry_creek_20210924_row_0090_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,602-00020,REINFORCING STEEL (EPOXY COATED),LB,LB,210465.00,1.60,336744.00
fhu_arapahoe_big_dry_creek_20210924_row_0090_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,602-00020,REINFORCING STEEL (EPOXY COATED),LB,LB,210465.00,2.90,610348.50
fhu_arapahoe_big_dry_creek_20210924_row_0090_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,602-00020,REINFORCING STEEL (EPOXY COATED),LB,LB,210465.00,1.40,294651.00
fhu_arapahoe_big_dry_creek_20210924_row_0091_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01185,18 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,135.00,115.00,15525.00
fhu_arapahoe_big_dry_creek_20210924_row_0091_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01185,18 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,135.00,144.28,19477.80
fhu_arapahoe_big_dry_creek_20210924_row_0091_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01185,18 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,135.00,120.00,16200.00
fhu_arapahoe_big_dry_creek_20210924_row_0091_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01185,18 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,135.00,135.00,18225.00
fhu_arapahoe_big_dry_creek_20210924_row_0091_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01185,18 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,135.00,103.00,13905.00
fhu_arapahoe_big_dry_creek_20210924_row_0092_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01245,24 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,106.00,190.00,20140.00
fhu_arapahoe_big_dry_creek_20210924_row_0092_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01245,24 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,106.00,194.51,20618.06
fhu_arapahoe_big_dry_creek_20210924_row_0092_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01245,24 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,106.00,170.00,18020.00
fhu_arapahoe_big_dry_creek_20210924_row_0092_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01245,24 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,106.00,170.00,18020.00
fhu_arapahoe_big_dry_creek_20210924_row_0092_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01245,24 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,106.00,143.00,15158.00
fhu_arapahoe_big_dry_creek_20210924_row_0093_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01305,30 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,137.00,330.00,45210.00
fhu_arapahoe_big_dry_creek_20210924_row_0093_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01305,30 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,137.00,265.12,36321.44
fhu_arapahoe_big_dry_creek_20210924_row_0093_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01305,30 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,137.00,230.00,31510.00
fhu_arapahoe_big_dry_creek_20210924_row_0093_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01305,30 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,137.00,250.00,34250.00
fhu_arapahoe_big_dry_creek_20210924_row_0093_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01305,30 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,137.00,184.00,25208.00
fhu_arapahoe_big_dry_creek_20210924_row_0094_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01365,36 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,192.00,230.00,44160.00
fhu_arapahoe_big_dry_creek_20210924_row_0094_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01365,36 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,192.00,209.19,40164.48
fhu_arapahoe_big_dry_creek_20210924_row_0094_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01365,36 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,192.00,225.00,43200.00
fhu_arapahoe_big_dry_creek_20210924_row_0094_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01365,36 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,192.00,270.00,51840.00
fhu_arapahoe_big_dry_creek_20210924_row_0094_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01365,36 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,192.00,240.00,46080.00
fhu_arapahoe_big_dry_creek_20210924_row_0095_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01425,42 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,70.00,360.00,25200.00
fhu_arapahoe_big_dry_creek_20210924_row_0095_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01425,42 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,70.00,348.64,24404.80
fhu_arapahoe_big_dry_creek_20210924_row_0095_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01425,42 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,70.00,260.00,18200.00
fhu_arapahoe_big_dry_creek_20210924_row_0095_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01425,42 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,70.00,350.00,24500.00
fhu_arapahoe_big_dry_creek_20210924_row_0095_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01425,42 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,70.00,274.00,19180.00
fhu_arapahoe_big_dry_creek_20210924_row_0096_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01485,48 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,141.00,460.00,64860.00
fhu_arapahoe_big_dry_creek_20210924_row_0096_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01485,48 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,141.00,405.96,57240.36
fhu_arapahoe_big_dry_creek_20210924_row_0096_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01485,48 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,141.00,285.00,40185.00
fhu_arapahoe_big_dry_creek_20210924_row_0096_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01485,48 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,141.00,350.00,49350.00
fhu_arapahoe_big_dry_creek_20210924_row_0096_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-01485,48 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,141.00,332.00,46812.00
fhu_arapahoe_big_dry_creek_20210924_row_0097_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-02485,60x38 INCH REINFORCED CONCRETE PIPE ELLIPTICAL (COMPLETE IN PLACE),LF,LF,67.00,550.00,36850.00
fhu_arapahoe_big_dry_creek_20210924_row_0097_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-02485,60x38 INCH REINFORCED CONCRETE PIPE ELLIPTICAL (COMPLETE IN PLACE),LF,LF,67.00,538.12,36054.04
fhu_arapahoe_big_dry_creek_20210924_row_0097_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-02485,60x38 INCH REINFORCED CONCRETE PIPE ELLIPTICAL (COMPLETE IN PLACE),LF,LF,67.00,385.00,25795.00
fhu_arapahoe_big_dry_creek_20210924_row_0097_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-02485,60x38 INCH REINFORCED CONCRETE PIPE ELLIPTICAL (COMPLETE IN PLACE),LF,LF,67.00,475.00,31825.00
fhu_arapahoe_big_dry_creek_20210924_row_0097_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-02485,60x38 INCH REINFORCED CONCRETE PIPE ELLIPTICAL (COMPLETE IN PLACE),LF,LF,67.00,419.00,28073.00
fhu_arapahoe_big_dry_creek_20210924_row_0098_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-05036,36 INCH REINFORCED CONCRETE END SECTION,EA,EACH,5.00,3000.00,15000.00
fhu_arapahoe_big_dry_creek_20210924_row_0098_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-05036,36 INCH REINFORCED CONCRETE END SECTION,EA,EACH,5.00,5695.74,28478.70
fhu_arapahoe_big_dry_creek_20210924_row_0098_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-05036,36 INCH REINFORCED CONCRETE END SECTION,EA,EACH,5.00,3900.00,19500.00
fhu_arapahoe_big_dry_creek_20210924_row_0098_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-05036,36 INCH REINFORCED CONCRETE END SECTION,EA,EACH,5.00,4200.00,21000.00
fhu_arapahoe_big_dry_creek_20210924_row_0098_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-05036,36 INCH REINFORCED CONCRETE END SECTION,EA,EACH,5.00,3000.00,15000.00
fhu_arapahoe_big_dry_creek_20210924_row_0099_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-05148,60x38 INCH REINFORCED CONCRETE END SECTION ELLIPTICAL,EA,EACH,1.00,4900.00,4900.00
fhu_arapahoe_big_dry_creek_20210924_row_0099_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-05148,60x38 INCH REINFORCED CONCRETE END SECTION ELLIPTICAL,EA,EACH,1.00,8187.43,8187.43
fhu_arapahoe_big_dry_creek_20210924_row_0099_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-05148,60x38 INCH REINFORCED CONCRETE END SECTION ELLIPTICAL,EA,EACH,1.00,7500.00,7500.00
fhu_arapahoe_big_dry_creek_20210924_row_0099_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-05148,60x38 INCH REINFORCED CONCRETE END SECTION ELLIPTICAL,EA,EACH,1.00,6000.00,6000.00
fhu_arapahoe_big_dry_creek_20210924_row_0099_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,603-05148,60x38 INCH REINFORCED CONCRETE END SECTION ELLIPTICAL,EA,EACH,1.00,5600.00,5600.00
fhu_arapahoe_big_dry_creek_20210924_row_0100_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19210,INLET TYPE R L 10 (10 FOOT),EA,EACH,3.00,14000.00,42000.00
fhu_arapahoe_big_dry_creek_20210924_row_0100_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19210,INLET TYPE R L 10 (10 FOOT),EA,EACH,3.00,12124.79,36374.37
fhu_arapahoe_big_dry_creek_20210924_row_0100_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19210,INLET TYPE R L 10 (10 FOOT),EA,EACH,3.00,11500.00,34500.00
fhu_arapahoe_big_dry_creek_20210924_row_0100_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19210,INLET TYPE R L 10 (10 FOOT),EA,EACH,3.00,11000.00,33000.00
fhu_arapahoe_big_dry_creek_20210924_row_0100_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19210,INLET TYPE R L 10 (10 FOOT),EA,EACH,3.00,10080.00,30240.00
fhu_arapahoe_big_dry_creek_20210924_row_0101_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19215,INLET TYPE R L10 (15 FOOT),EA,EACH,1.00,16000.00,16000.00
fhu_arapahoe_big_dry_creek_20210924_row_0101_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19215,INLET TYPE R L10 (15 FOOT),EA,EACH,1.00,15835.27,15835.27
fhu_arapahoe_big_dry_creek_20210924_row_0101_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19215,INLET TYPE R L10 (15 FOOT),EA,EACH,1.00,13600.00,13600.00
fhu_arapahoe_big_dry_creek_20210924_row_0101_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19215,INLET TYPE R L10 (15 FOOT),EA,EACH,1.00,14800.00,14800.00
fhu_arapahoe_big_dry_creek_20210924_row_0101_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19215,INLET TYPE R L10 (15 FOOT),EA,EACH,1.00,14360.00,14360.00
fhu_arapahoe_big_dry_creek_20210924_row_0102_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19310,INLET TYPE R L 15 (10 FOOT),EA,EACH,2.00,17000.00,34000.00
fhu_arapahoe_big_dry_creek_20210924_row_0102_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19310,INLET TYPE R L 15 (10 FOOT),EA,EACH,2.00,16291.81,32583.62
fhu_arapahoe_big_dry_creek_20210924_row_0102_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19310,INLET TYPE R L 15 (10 FOOT),EA,EACH,2.00,18900.00,37800.00
fhu_arapahoe_big_dry_creek_20210924_row_0102_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19310,INLET TYPE R L 15 (10 FOOT),EA,EACH,2.00,17000.00,34000.00
fhu_arapahoe_big_dry_creek_20210924_row_0102_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19310,INLET TYPE R L 15 (10 FOOT),EA,EACH,2.00,15310.00,30620.00
fhu_arapahoe_big_dry_creek_20210924_row_0103_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19315,INLET TYPE R L 15 (15 FOOT),EA,EACH,5.00,19500.00,97500.00
fhu_arapahoe_big_dry_creek_20210924_row_0103_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19315,INLET TYPE R L 15 (15 FOOT),EA,EACH,5.00,19139.81,95699.05
fhu_arapahoe_big_dry_creek_20210924_row_0103_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19315,INLET TYPE R L 15 (15 FOOT),EA,EACH,5.00,25500.00,127500.00
fhu_arapahoe_big_dry_creek_20210924_row_0103_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19315,INLET TYPE R L 15 (15 FOOT),EA,EACH,5.00,20000.00,100000.00
fhu_arapahoe_big_dry_creek_20210924_row_0103_acc,fhu_arapahoe_big_dry_creek_20210924_acc,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19315,INLET TYPE R L 15 (15 FOOT),EA,EACH,5.00,18700.00,93500.00
fhu_arapahoe_big_dry_creek_20210924_row_0104_hamon,fhu_arapahoe_big_dry_creek_20210924_hamon,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19410,INLET TYPE R SPECIAL (10 FOOT),EA,EACH,1.00,15500.00,15500.00
fhu_arapahoe_big_dry_creek_20210924_row_0104_jalisco,fhu_arapahoe_big_dry_creek_20210924_jalisco,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19410,INLET TYPE R SPECIAL (10 FOOT),EA,EACH,1.00,13925.83,13925.83
fhu_arapahoe_big_dry_creek_20210924_row_0104_zak_dirt,fhu_arapahoe_big_dry_creek_20210924_zak_dirt,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19410,INLET TYPE R SPECIAL (10 FOOT),EA,EACH,1.00,42000.00,42000.00
fhu_arapahoe_big_dry_creek_20210924_row_0104_flatiron,fhu_arapahoe_big_dry_creek_20210924_flatiron,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24_ifb_21_09_02,fhu_bid_tab_arapahoe_big_dry_creek_2021_09_24,604-19410,INLET TYPE R SPECIAL (10 FOOT),EA,EACH,1.00,13500.00,13500.00
