source_file,source_period,page_number,item_code,item_description,unit_raw,unit_normalized,project_location_raw,date_let,quantity,engineer_estimate_unit_price,average_bid_unit_price,awarded_bid_unit_price,raw_text
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,136,206-00065,Str Bkfl (Flow-Fill),Cubic Yard,CY,FSA072A-051 SH 72 AT 80TH AVE,2024-10-09,61.00,376.39,704.44,704.44,FSA072A-051 SH 72 AT 80TH AVE 10/09/24 61.00 376.39 704.44 704.44
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,136,206-00065,Str Bkfl (Flow-Fill),Cubic Yard,CY,FSA053A-002 BROADWAY SIGNAL REPLACEMENT,2024-10-24,5.00,500.00,373.80,218.00,FSA053A-002 BROADWAY SIGNAL REPLACEMENT 10/24/24 5.00 500.00 373.80 218.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,136,206-00065,Str Bkfl (Flow-Fill),Cubic Yard,CY,C052A-051 SH52 MP 54.58 TO 60.753,2024-10-31,5.00,500.00,2046.89,1000.00,C052A-051 SH52 MP 54.58 TO 60.753 10/31/24 5.00 500.00 2046.89 1000.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,136,206-00065,Str Bkfl (Flow-Fill),Cubic Yard,CY,BR0705-090 I-70 (MP 361-395),2024-11-21,15.00,750.00,683.60,399.39,BR0705-090 I-70 (MP 361-395) 11/21/24 15.00 750.00 683.60 399.39
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,136,206-00065,Str Bkfl (Flow-Fill),Cubic Yard,CY,IM0251-364 I25A NORTH OF TRINIDAD SURFAC,2024-12-12,96.00,343.23,355.00,355.00,IM0251-364 I25A NORTH OF TRINIDAD SURFAC 12/12/24 96.00 343.23 355.00 355.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,136,206-00065,Str Bkfl (Flow-Fill),Cubic Yard,CY,NHPP0252-516 I-25 FROM MP 208.208.063 TO 2,2024-12-12,20.00,418.73,1845.17,750.00,NHPP0252-516 I-25 FROM MP 208.208.063 TO 2 12/12/24 20.00 418.73 1845.17 750.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,136,206-00065,Str Bkfl (Flow-Fill),Cubic Yard,CY,CR300-278 US 40 (MP 36.64) AND SH 394 (,2024-12-19,2.00,700.00,3496.67,3500.00,CR300-278 US 40 (MP 36.64) AND SH 394 ( 12/19/24 2.00 700.00 3496.67 3500.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,136,206-00066,Str Bkfl (FF Ash),Cubic Yard,CY,NHPP0253-301 I-25 SEGMENT 5 (MP 242.5 TO 2,2024-10-30,254.00,205.13,219.49,219.49,NHPP0253-301 I-25 SEGMENT 5 (MP 242.5 TO 2 10/30/24 254.00 205.13 219.49 219.49
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,CR400-382 SH 66 MP 49.9 - 50.4,2024-01-04,130.00,90.00,187.44,200.00,CR400-382 SH 66 MP 49.9 - 50.4 01/04/24 130.00 90.00 187.44 200.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,FSA0661-017 SH 66 AND WCR 21 WIDENING,2024-01-11,60.00,60.00,38.00,33.00,FSA0661-017 SH 66 AND WCR 21 WIDENING 01/11/24 60.00 60.00 38.00 33.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,NHPP0703-515 I-70 TOP OF FLOYD HILL TO VET,2024-01-26,13198.00,62.90,66.99,66.99,"NHPP0703-515 I-70 TOP OF FLOYD HILL TO VET 01/26/24 13,198.00 62.90 66.99 66.99"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,FBR2872-020 US 40/287 - MP 417.7 TO 419.0 | BR2872-021 US 40/287 - MP 417.7 TO 419.5,2024-02-08,928.00,88.50,106.57,150.00,FBR2872-020 US 40/287 - MP 417.7 TO 419.0 02/08/24 928.00 88.50 106.57 150.00 | BR2872-021 US 40/287 - MP 417.7 TO 419.5
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,FBR0702-425 I-70 MP 185.251 EAGLE COUNTY,2024-02-13,4236.00,122.74,122.74,122.74,"FBR0702-425 I-70 MP 185.251 EAGLE COUNTY 02/13/24 4,236.00 122.74 122.74 122.74"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,FSA4701-135 RAMP TERMINAL INTERSECTIONS O,2024-02-15,172.00,83.32,77.48,72.00,FSA4701-135 RAMP TERMINAL INTERSECTIONS O 02/15/24 172.00 83.32 77.48 72.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,C0841-009 SH 84 EMBANKMENT SLOPE FAILUR,2024-02-29,328.00,110.00,228.00,147.00,C0841-009 SH 84 EMBANKMENT SLOPE FAILUR 02/29/24 328.00 110.00 228.00 147.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,NHPP053A-004 SH 53 AND 62ND AVE,2024-03-01,33.00,120.84,220.00,110.00,NHPP053A-004 SH 53 AND 62ND AVE 03/01/24 33.00 120.84 220.00 110.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,C0761-251 I-76 & E-470,2024-03-15,15.00,198.65,295.00,295.00,C0761-251 I-76 & E-470 03/15/24 15.00 198.65 295.00 295.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,NHPP0253-300 I-25 SEGMENT 5 (MP 242.5 TO 2,2024-03-29,29.00,354.67,379.50,379.50,NHPP0253-300 I-25 SEGMENT 5 (MP 242.5 TO 2 03/29/24 29.00 354.67 379.50 379.50
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,STM021A-008 INTERSECTION OF SH21 AND AIRP,2024-04-11,12719.00,36.28,66.44,63.00,"STM021A-008 INTERSECTION OF SH21 AND AIRP 04/11/24 12,719.00 36.28 66.44 63.00"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,NHPP0702-417 I70 MP 179-192 EAGLE COUNTY,2024-05-01,32026.00,103.43,103.43,103.43,"NHPP0702-417 I70 MP 179-192 EAGLE COUNTY 05/01/24 32,026.00 103.43 103.43 103.43"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,"2670703-511 HWY 40, I-70 INTERCHANGE (EL",2024-05-16,528.00,84.91,91.83,127.00,"2670703-511 HWY 40, I-70 INTERCHANGE (EL 05/16/24 528.00 84.91 91.83 127.00"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,"ER0171-112 SH 17 MP 0.3, 3.0 EMERGENCY C",2024-06-20,244.00,150.00,250.95,445.00,"ER0171-112 SH 17 MP 0.3, 3.0 EMERGENCY C 06/20/24 244.00 150.00 250.95 445.00"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,NHPP0703-516 I-70 TOP OF FLOYD HILL TO VET | FBR0703-528 I70,2024-06-25,955.00,66.83,61.36,61.36,NHPP0703-516 I-70 TOP OF FLOYD HILL TO VET 06/25/24 955.00 66.83 61.36 61.36 | FBR0703-528 I70
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,BR0505-054 050B LAS ANIMAS - BRIDGE STRU,2024-08-01,100.00,81.28,143.28,170.00,BR0505-054 050B LAS ANIMAS - BRIDGE STRU 08/01/24 100.00 81.28 143.28 170.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,STA119A-077 CO 119 (MM 44.237-55.5),2024-08-09,4025.00,76.97,76.97,76.97,"STA119A-077 CO 119 (MM 44.237-55.5) 08/09/24 4,025.00 76.97 76.97 76.97"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,STA119A-077 CO 119 (MM 44.237-55.5),2024-08-09,549.00,76.97,76.97,76.97,STA119A-077 CO 119 (MM 44.237-55.5) 08/09/24 549.00 76.97 76.97 76.97
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,STA119A-077 CO 119 (MM 44.237-55.5),2024-08-09,66.00,76.97,76.97,76.97,STA119A-077 CO 119 (MM 44.237-55.5) 08/09/24 66.00 76.97 76.97 76.97
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,137,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,STA119A-077 CO 119 (MM 44.237-55.5),2024-08-09,174.00,76.97,76.97,76.97,STA119A-077 CO 119 (MM 44.237-55.5) 08/09/24 174.00 76.97 76.97 76.97
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,138,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,STA119A-077 CO 119 (MM 44.237-55.5),2024-08-09,186.00,76.97,76.97,76.97,STA119A-077 CO 119 (MM 44.237-55.5) 08/09/24 186.00 76.97 76.97 76.97
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,138,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,BR025A-049 PUEBLO | FBR 025A-060 PUEBLO,2024-08-15,74077.00,34.00,51.75,43.00,"BR025A-049 PUEBLO 08/15/24 74,077.00 34.00 51.75 43.00 | FBR 025A-060 PUEBLO"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,138,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,FBR0061-092 TIMBER BRIDGE REPLACEMENTS NE | BR0061-093 TIMBER BRIDGE REPLACEMENTS NE,2024-10-17,2750.00,90.00,102.99,56.00,"FBR0061-092 TIMBER BRIDGE REPLACEMENTS NE 10/17/24 2,750.00 90.00 102.99 56.00 | BR0061-093 TIMBER BRIDGE REPLACEMENTS NE"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,138,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,2670252-504 I25 GREENLAND WILDLIFE OVERPA,2024-10-24,9660.00,47.63,63.63,74.55,"2670252-504 I25 GREENLAND WILDLIFE OVERPA 10/24/24 9,660.00 47.63 63.63 74.55"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,138,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,NHPP1602-187 US 160 TREASURE FALLS TO WC S,2024-10-24,11.00,200.00,321.50,161.00,NHPP1602-187 US 160 TREASURE FALLS TO WC S 10/24/24 11.00 200.00 321.50 161.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,138,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,NHPP0253-301 I-25 SEGMENT 5 (MP 242.5 TO 2,2024-10-30,5216.00,65.07,69.62,69.62,"NHPP0253-301 I-25 SEGMENT 5 (MP 242.5 TO 2 10/30/24 5,216.00 65.07 69.62 69.62"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,138,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,267151A-011 SH 151 MM 12.8 - 26,2024-10-31,145.00,60.00,284.46,259.00,267151A-011 SH 151 MM 12.8 - 26 10/31/24 145.00 60.00 284.46 259.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,138,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,FSA007A-037 SH 7 AND AIRPORT DR INTERSECT,2024-11-21,1511.00,75.00,75.95,47.00,"FSA007A-037 SH 7 AND AIRPORT DR INTERSECT 11/21/24 1,511.00 75.00 75.95 47.00"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,138,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,NHPP1603-036 US 160 FT GARLAND SAFETY MITI,2024-11-21,9009.00,60.00,63.37,34.00,"NHPP1603-036 US 160 FT GARLAND SAFETY MITI 11/21/24 9,009.00 60.00 63.37 34.00"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,138,206-00100,Str Bkfl (CL 1),Cubic Yard,CY,2670253-288 I-25 & SH-7,2024-12-19,322.00,80.35,98.39,57.00,2670253-288 I-25 & SH-7 12/19/24 322.00 80.35 98.39 57.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,138,206-00200,Str Bkfl (CL 2),Cubic Yard,CY,STA0141-029 SH 14B CAMERON PASS EAST,2024-01-04,27.00,100.00,303.25,47.00,STA0141-029 SH 14B CAMERON PASS EAST 01/04/24 27.00 100.00 303.25 47.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,138,206-00200,Str Bkfl (CL 2),Cubic Yard,CY,"C2852-024 HWY 24, 50, 160, & 285 | FBR2853-005 US 285 MP 136.10 (STRUC J-12-",2024-01-25,126.00,150.00,400.00,200.00,"C2852-024 HWY 24, 50, 160, & 285 01/25/24 126.00 150.00 400.00 200.00 | FBR2853-005 US 285 MP 136.10 (STRUC J-12-"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,138,206-00200,Str Bkfl (CL 2),Cubic Yard,CY,NHPP0703-515 I-70 TOP OF FLOYD HILL TO VET,2024-01-26,696.00,68.54,86.46,86.46,NHPP0703-515 I-70 TOP OF FLOYD HILL TO VET 01/26/24 696.00 68.54 86.46 86.46
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,138,206-00200,Str Bkfl (CL 2),Cubic Yard,CY,FBR2872-020 US 40/287 - MP 417.7 TO 419.0 | BR2872-021 US 40/287 - MP 417.7 TO 419.5,2024-02-08,116.00,41.80,48.57,26.02,FBR2872-020 US 40/287 - MP 417.7 TO 419.0 02/08/24 116.00 41.80 48.57 26.02 | BR2872-021 US 40/287 - MP 417.7 TO 419.5
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,138,206-00200,Str Bkfl (CL 2),Cubic Yard,CY,FBR0702-425 I-70 MP 185.251 EAGLE COUNTY,2024-02-13,445.00,138.86,138.85,138.85,FBR0702-425 I-70 MP 185.251 EAGLE COUNTY 02/13/24 445.00 138.86 138.85 138.85
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,138,206-00200,Str Bkfl (CL 2),Cubic Yard,CY,NHPP2852-025 US 285B MP 116-126.5 & US 550,2024-03-14,70.00,80.00,268.33,200.00,NHPP2852-025 US 285B MP 116-126.5 & US 550 03/14/24 70.00 80.00 268.33 200.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,139,206-00200,Str Bkfl (CL 2),Cubic Yard,CY,STM021A-008 INTERSECTION OF SH21 AND AIRP,2024-04-11,78.00,42.10,52.97,26.00,STM021A-008 INTERSECTION OF SH21 AND AIRP 04/11/24 78.00 42.10 52.97 26.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,139,206-00200,Str Bkfl (CL 2),Cubic Yard,CY,NHPP0702-417 I70 MP 179-192 EAGLE COUNTY,2024-05-01,7998.00,47.71,47.71,47.71,"NHPP0702-417 I70 MP 179-192 EAGLE COUNTY 05/01/24 7,998.00 47.71 47.71 47.71"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,139,206-00200,Str Bkfl (CL 2),Cubic Yard,CY,"ER0171-112 SH 17 MP 0.3, 3.0 EMERGENCY C",2024-06-20,261.00,125.00,210.08,420.00,"ER0171-112 SH 17 MP 0.3, 3.0 EMERGENCY C 06/20/24 261.00 125.00 210.08 420.00"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,139,206-00200,Str Bkfl (CL 2),Cubic Yard,CY,NHPP0703-516 I-70 TOP OF FLOYD HILL TO VET | FBR0703-528 I70,2024-06-25,1172.00,48.16,60.02,60.02,"NHPP0703-516 I-70 TOP OF FLOYD HILL TO VET 06/25/24 1,172.00 48.16 60.02 60.02 | FBR0703-528 I70"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,139,206-00200,Str Bkfl (CL 2),Cubic Yard,CY,BR025A-049 PUEBLO | FBR 025A-060 PUEBLO,2024-08-15,118.00,38.00,76.25,35.00,BR025A-049 PUEBLO 08/15/24 118.00 38.00 76.25 35.00 | FBR 025A-060 PUEBLO
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,139,206-00200,Str Bkfl (CL 2),Cubic Yard,CY,FBR0061-092 TIMBER BRIDGE REPLACEMENTS NE | BR0061-093 TIMBER BRIDGE REPLACEMENTS NE,2024-10-17,599.00,40.00,29.02,41.00,FBR0061-092 TIMBER BRIDGE REPLACEMENTS NE 10/17/24 599.00 40.00 29.02 41.00 | BR0061-093 TIMBER BRIDGE REPLACEMENTS NE
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,139,206-00200,Str Bkfl (CL 2),Cubic Yard,CY,2670252-504 I25 GREENLAND WILDLIFE OVERPA,2024-10-24,133.00,35.00,55.38,58.97,2670252-504 I25 GREENLAND WILDLIFE OVERPA 10/24/24 133.00 35.00 55.38 58.97
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,139,206-00200,Str Bkfl (CL 2),Cubic Yard,CY,NHPP0253-301 I-25 SEGMENT 5 (MP 242.5 TO 2,2024-10-30,927.00,49.23,52.68,52.68,NHPP0253-301 I-25 SEGMENT 5 (MP 242.5 TO 2 10/30/24 927.00 49.23 52.68 52.68
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,139,206-00200,Str Bkfl (CL 2),Cubic Yard,CY,C052A-051 SH52 MP 54.58 TO 60.753,2024-10-31,6.00,150.00,419.98,300.00,C052A-051 SH52 MP 54.58 TO 60.753 10/31/24 6.00 150.00 419.98 300.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,139,206-00200,Str Bkfl (CL 2),Cubic Yard,CY,2670253-288 I-25 & SH-7,2024-12-19,39.00,62.60,78.61,30.00,2670253-288 I-25 & SH-7 12/19/24 39.00 62.60 78.61 30.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,139,206-00360,Mechanical Reinforcement of Soil,Cubic Yard,CY,NHPP0703-515 I-70 TOP OF FLOYD HILL TO VET,2024-01-26,8414.00,12.36,12.94,12.94,"NHPP0703-515 I-70 TOP OF FLOYD HILL TO VET 01/26/24 8,414.00 12.36 12.94 12.94"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,139,206-00360,Mechanical Reinforcement of Soil,Cubic Yard,CY,FBR2872-020 US 40/287 - MP 417.7 TO 419.0 | BR2872-021 US 40/287 - MP 417.7 TO 419.5,2024-02-08,858.00,24.60,42.71,33.99,FBR2872-020 US 40/287 - MP 417.7 TO 419.0 02/08/24 858.00 24.60 42.71 33.99 | BR2872-021 US 40/287 - MP 417.7 TO 419.5
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,139,206-00360,Mechanical Reinforcement of Soil,Cubic Yard,CY,FBR0702-425 I-70 MP 185.251 EAGLE COUNTY,2024-02-13,2512.00,1.22,1.22,1.22,"FBR0702-425 I-70 MP 185.251 EAGLE COUNTY 02/13/24 2,512.00 1.22 1.22 1.22"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,139,206-00360,Mechanical Reinforcement of Soil,Cubic Yard,CY,FSA4701-135 RAMP TERMINAL INTERSECTIONS O,2024-02-15,164.00,35.01,92.98,85.00,FSA4701-135 RAMP TERMINAL INTERSECTIONS O 02/15/24 164.00 35.01 92.98 85.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,140,206-00360,Mechanical Reinforcement of Soil,Cubic Yard,CY,STM021A-008 INTERSECTION OF SH21 AND AIRP,2024-04-11,7933.00,21.12,26.15,32.00,"STM021A-008 INTERSECTION OF SH21 AND AIRP 04/11/24 7,933.00 21.12 26.15 32.00"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,140,206-00360,Mechanical Reinforcement of Soil,Cubic Yard,CY,NHPP0702-417 I70 MP 179-192 EAGLE COUNTY,2024-05-01,26361.00,0.61,0.61,0.61,"NHPP0702-417 I70 MP 179-192 EAGLE COUNTY 05/01/24 26,361.00 0.61 0.61 0.61"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,140,206-00360,Mechanical Reinforcement of Soil,Cubic Yard,CY,NHPP0703-516 I-70 TOP OF FLOYD HILL TO VET | FBR0703-528 I70,2024-06-25,33045.00,15.33,14.46,14.46,"NHPP0703-516 I-70 TOP OF FLOYD HILL TO VET 06/25/24 33,045.00 15.33 14.46 14.46 | FBR0703-528 I70"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,140,206-00360,Mechanical Reinforcement of Soil,Cubic Yard,CY,BR025A-049 PUEBLO | FBR 025A-060 PUEBLO,2024-08-15,42720.00,22.00,13.50,17.00,"BR025A-049 PUEBLO 08/15/24 42,720.00 22.00 13.50 17.00 | FBR 025A-060 PUEBLO"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,140,206-00360,Mechanical Reinforcement of Soil,Cubic Yard,CY,FBR0061-092 TIMBER BRIDGE REPLACEMENTS NE | BR0061-093 TIMBER BRIDGE REPLACEMENTS NE,2024-10-17,2201.00,20.00,28.45,43.00,"FBR0061-092 TIMBER BRIDGE REPLACEMENTS NE 10/17/24 2,201.00 20.00 28.45 43.00 | BR0061-093 TIMBER BRIDGE REPLACEMENTS NE"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,140,206-00360,Mechanical Reinforcement of Soil,Cubic Yard,CY,2670252-504 I25 GREENLAND WILDLIFE OVERPA,2024-10-24,8368.00,27.88,20.84,15.46,"2670252-504 I25 GREENLAND WILDLIFE OVERPA 10/24/24 8,368.00 27.88 20.84 15.46"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,140,206-00360,Mechanical Reinforcement of Soil,Cubic Yard,CY,NHPP0253-301 I-25 SEGMENT 5 (MP 242.5 TO 2,2024-10-30,4931.00,15.67,16.77,16.77,"NHPP0253-301 I-25 SEGMENT 5 (MP 242.5 TO 2 10/30/24 4,931.00 15.67 16.77 16.77"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,140,206-00360,Mechanical Reinforcement of Soil,Cubic Yard,CY,NHPP1603-036 US 160 FT GARLAND SAFETY MITI,2024-11-21,1227.00,25.00,70.16,79.50,"NHPP1603-036 US 160 FT GARLAND SAFETY MITI 11/21/24 1,227.00 25.00 70.16 79.50"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,140,206-00360,Mechanical Reinforcement of Soil,Cubic Yard,CY,2670253-288 I-25 & SH-7,2024-12-19,164.00,38.39,37.76,42.00,2670253-288 I-25 & SH-7 12/19/24 164.00 38.39 37.76 42.00
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,140,206-00505,Filter Matl (Spec),Cubic Yard,CY,STA119A-077 CO 119 (MM 44.237-55.5),2024-08-09,1122.00,72.32,72.32,72.32,"STA119A-077 CO 119 (MM 44.237-55.5) 08/09/24 1,122.00 72.32 72.32 72.32"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,140,206-00505,Filter Matl (Spec),Cubic Yard,CY,STA119A-077 CO 119 (MM 44.237-55.5),2024-08-09,1115.00,72.32,72.32,72.32,"STA119A-077 CO 119 (MM 44.237-55.5) 08/09/24 1,115.00 72.32 72.32 72.32"
CDOTRM_EEMA_Cost_Data_Book_-_2024_-_4th_Qtr_-_4-17-2026.pdf,2024 Q4,140,206-00505,Filter Matl (Spec),Cubic Yard,CY,STA119A-077 CO 119 (MM 44.237-55.5),2024-08-09,268.00,72.32,72.32,72.32,STA119A-077 CO 119 (MM 44.237-55.5) 08/09/24 268.00 72.32 72.32 72.32
