bid_tab_item_id,source_item_code,source_item_description,unit_normalized,candidate_agency_item_code,candidate_description,candidate_unit,candidate_count,suggestion_status
fhu_old_hampden_20260205_row_0093,603-01155,15 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,603-01155,15 Inch Reinforced Concrete Pipe (Complete In Place),LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0094,603-01185,18 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,603-01185,18 Inch Reinforced Concrete Pipe (Complete In Place),LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0095,603-01245,24 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,603-01245,24 Inch Reinforced Concrete Pipe (Complete In Place),LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0096,603-01305,30 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,603-01305,30 Inch Reinforced Concrete Pipe (Complete In Place),LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0097,603-50006,6 INCH PLASTIC PIPE,LF,603-50006,6 Inch Plastic Pipe,LF,2,multiple_exact_description_unit_candidates
fhu_old_hampden_20260205_row_0097,603-50006,6 INCH PLASTIC PIPE,LF,619-50480,6 Inch Plastic Pipe,LF,2,multiple_exact_description_unit_candidates
fhu_old_hampden_20260205_row_0098,604-13005,INLET TYPE 13 (5 FOOT),EACH,604-13005,Inlet Type 13 (5 Foot),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0099,604-13010,INLET TYPE 13 (10 FOOT),EACH,604-13010,Inlet Type 13 (10 Foot),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0100,604-16010,INLET TYPE 16 (10 FOOT),EACH,604-16010,Inlet Type 16 (10 Foot),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0101,604-16510,INLET TYPE 16 (DOUBLE) (10 FOOT),EACH,604-16510,Inlet Type 16 (Double) (10 Foot),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0102,604-16610,INLET TYPE 16 (TRIPLE) (10 FOOT),EACH,604-16610,Inlet Type 16 (Triple) (10 Foot),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0103,604-19110,INLET TYPE R L 5 (10 FOOT),EACH,604-19110,Inlet Type R L 5 (10 Foot),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0104,604-19310,INLET TYPE R L 15 (10 FOOT),EACH,604-19310,Inlet Type R L 15 (10 Foot),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0105,604-20003,OUTLET STRUCTURE (SPECIAL),EACH,604-20003,Outlet Structure (Special),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0106,604-30010,MANHOLE SLAB BASE (10 FOOT),EACH,604-30010,Manhole Slab Base (10 Foot),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0107,604-30015,MANHOLE SLAB BASE (15 FOOT),EACH,604-30015,Manhole Slab Base (15 Foot),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0108,605-00040,4 INCH PERFORATED PIPE UNDERDRAIN,LF,605-00040,4 Inch Perforated Pipe Underdrain,LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0109,608-10010,SIDEWALK DRAIN,EACH,608-10010,Sidewalk Drain,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0111,202-04008,CLEAN CULVERT,LF,202-04008,Clean Culvert,LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0112,208-00035,AGGREGATE BAG,LF,208-00035,Aggregate Bag,LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0113,208-00046,PRE-FABRICATED CONCRETE WASHOUT STRUCTURE (TYPE 1),EACH,208-00046,Pre-fabricated Concrete Washout Structure (Type 1),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0115,208-00070,VEHICLE TRACKING PAD,EACH,208-00070,Vehicle Tracking Pad,EACH,1,single_exact_description_unit_candidate
