bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis
fhu_kipling_bowles_20220310_row_0049,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,49,5-69-15-4005,,212-00050,CDOT,212-00050,Sod,212-00050,Sod,SF,SF,7571.00,4.00,1.15,212-00050,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0050,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,50,5-69-15-4005,,212-00708,CDOT,212-00708,Seeding (Native) Broadcast,212-00708,Seeding (Native) Broadcast,AC,ACRE,0.17,4000.00,3382.63,212-00708,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0051,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,51,5-69-15-4005,,213-00003,CDOT,213-00003,Mulching (Weed Free Hay),213-00003,Mulching (Weed Free Hay),AC,ACRE,0.17,3000.00,7404.87,213-00003,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0052,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,52,5-69-15-4005,,213-00067,CDOT,213-00067,Rock Mulch (Weed Free),213-00067,Rock Mulch (Weed Free),SF,SF,2240.00,8.00,6.83,213-00067,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0053,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,53,5-69-15-4005,,403-00720,CDOT,403-00720,Hot Mix Asphalt (Patching) (Asphalt),403-00720,Hot Mix Asphalt (Patching) (Asphalt),TON,TON,698.00,200.00,205.50,403-00720,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0054,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,54,5-69-15-4005,,403-33841,CDOT,403-33841,Hot Mix Asphalt (Grading S)(75)(PG64-22),403-33841,Hot Mix Asphalt (Grading S)(75)(PG64-22),TON,TON,192.00,100.00,175.75,403-33841,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0055,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,55,5-69-15-4005,,403-34871,CDOT,403-34871,Hot Mix Asphalt (Grading SX)(75)(PG64-22),403-34871,Hot Mix Asphalt (Grading SX)(75)(PG64-22),TON,TON,1480.00,110.00,120.25,403-34871,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0056,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,56,5-69-15-4005,,411-10255,CDOT,411-10255,Emulsified Asphalt (Slow-Setting),411-10255,Emulsified Asphalt (Slow-Setting),GAL,GAL,932.00,6.00,5.53,411-10255,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0057,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,57,5-69-15-4005,,503-00048,CDOT,503-00048,Drilled Shaft (48 Inch),503-00048,Drilled Shaft (48 Inch),LF,LF,79.00,700.00,817.25,503-00048,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0058,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,58,5-69-15-4005,,603-01185,CDOT,603-01185,18 Inch Reinforced Concrete Pipe (Complete in Place),603-01185,18 Inch Reinforced Concrete Pipe (Complete in Place),LF,LF,30.00,125.00,268.00,603-01185,matched,2022-03-10
