source_document_id,source_id,document_role,source_url,source_file_name,sha256,media_type,published_on,retrieved_on,notes
sd_sddot_bid_tabs_2021_02_03_abstract,sd_sddot_bid_tabs_2021_02_03,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/02032021abstract.pdf,02032021abstract.pdf,7a58d89616daacf1cb400cf4dbd70cdbb7bd5bdc9d307042d7b31f5cfa7b0b87,application/pdf,2021-02-03,2026-07-27,
sd_sddot_bid_tabs_2021_02_03_final,sd_sddot_bid_tabs_2021_02_03,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/02032021final.pdf,02032021final.pdf,5b474f2f27931b414e44212d3e3b4d374b1dcb6dffdac0ceaa4b1178b121a301,application/pdf,2021-02-03,2026-07-27,
sd_sddot_bid_tabs_2021_02_17_abstract,sd_sddot_bid_tabs_2021_02_17,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/02172021abstract.pdf,02172021abstract.pdf,46061d4de086a1c9603c0a089cc04ee284d13dc92af50599901d933fdb46fb5b,application/pdf,2021-02-17,2026-07-27,
sd_sddot_bid_tabs_2021_02_17_final,sd_sddot_bid_tabs_2021_02_17,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/02172021final.pdf,02172021final.pdf,81704c99fa8022fcc54d87eb646c8b89ee844548f4b7611ad21f3e2136a00973,application/pdf,2021-02-17,2026-07-27,
sd_sddot_bid_tabs_2021_03_03_abstract,sd_sddot_bid_tabs_2021_03_03,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/03032021abstract.pdf,03032021abstract.pdf,0db56ea99d834ae95558491ceba3d786140704ccfde94bcd42c4a0185b66ae1c,application/pdf,2021-03-03,2026-07-27,
sd_sddot_bid_tabs_2021_03_03_final,sd_sddot_bid_tabs_2021_03_03,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/03032021final.pdf,03032021final.pdf,4714f33c4baf71600c53292f886fcccdd450fd584106a9c8b7093fc9603b00c3,application/pdf,2021-03-03,2026-07-27,
sd_sddot_bid_tabs_2021_03_17_abstract,sd_sddot_bid_tabs_2021_03_17,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/03172021abstract.pdf,03172021abstract.pdf,864ba2100d076b34b364fe40f3a2d2826a8e4a256e7a821cd0f8c997a9f31aef,application/pdf,2021-03-17,2026-07-27,
sd_sddot_bid_tabs_2021_03_17_final,sd_sddot_bid_tabs_2021_03_17,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/03172021final.pdf,03172021final.pdf,919055811ed2ba6222e03b04b827a718b946a87573294c3a594765d028399e56,application/pdf,2021-03-17,2026-07-27,
sd_sddot_bid_tabs_2021_04_14_abstract,sd_sddot_bid_tabs_2021_04_14,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/04142021abstract.pdf,04142021abstract.pdf,c6d5a76e2e479e119b29a8706b8a624272c5ddda592680b626edbf7ce85c7356,application/pdf,2021-04-14,2026-07-27,
sd_sddot_bid_tabs_2021_04_14_final,sd_sddot_bid_tabs_2021_04_14,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/04142021final.pdf,04142021final.pdf,94c15d993da04cbe3fee0ef5b7b8e16538f384e30c87033b0b664761224f297f,application/pdf,2021-04-14,2026-07-27,
sd_sddot_bid_tabs_2021_04_21_abstract,sd_sddot_bid_tabs_2021_04_21,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/04212021abstract.pdf,04212021abstract.pdf,555bdf93e23549476c05f1a2c76ca807366f3eaf110aa2c5fc04fb7ef4d4a830,application/pdf,2021-04-21,2026-07-27,
sd_sddot_bid_tabs_2021_04_21_final,sd_sddot_bid_tabs_2021_04_21,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/04212021final.pdf,04212021final.pdf,cfa359eb5bc831d77048a624e66a1d317dfb29d9b4f7a6d9171b757995334884,application/pdf,2021-04-21,2026-07-27,
sd_sddot_bid_tabs_2021_05_05_abstract,sd_sddot_bid_tabs_2021_05_05,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/05052021abstract.pdf,05052021abstract.pdf,844f16ea811d99bb063025a5f2dde9f6273de4fa3bf1fbe6dbc74f32094771f5,application/pdf,2021-05-05,2026-07-27,
sd_sddot_bid_tabs_2021_05_05_final,sd_sddot_bid_tabs_2021_05_05,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/05052021final.pdf,05052021final.pdf,a0cf781f6f4de2d34f133e05d9cb807a1a71ee47ff5b0edf4ad549b33ed2786d,application/pdf,2021-05-05,2026-07-27,
sd_sddot_bid_tabs_2021_05_19_abstract,sd_sddot_bid_tabs_2021_05_19,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/05192021abstract.pdf,05192021abstract.pdf,3fa7f79c8aff2e117003e543630f8766089dfc4ec40bf6030de61490bd885928,application/pdf,2021-05-19,2026-07-27,
sd_sddot_bid_tabs_2021_05_19_final,sd_sddot_bid_tabs_2021_05_19,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/05192021final.pdf,05192021final.pdf,dc040bac0b1b38d2d732a1c4832c713875f9f43e3d152fe9b53e11c5378a3a3e,application/pdf,2021-05-19,2026-07-27,
sd_sddot_bid_tabs_2021_06_02_abstract,sd_sddot_bid_tabs_2021_06_02,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/06022021abstract.pdf,06022021abstract.pdf,4d7a8e84a4e247969e50e7ab164f710c255abc3d7469c8b07d062dc916b194ed,application/pdf,2021-06-02,2026-07-27,
sd_sddot_bid_tabs_2021_06_02_final,sd_sddot_bid_tabs_2021_06_02,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/06022021final.pdf,06022021final.pdf,1d4b6fcd0c1cad0924541bdc6dc84e8d07a2eefa30154f45c4978d17b169daf0,application/pdf,2021-06-02,2026-07-27,
sd_sddot_bid_tabs_2021_06_16_abstract,sd_sddot_bid_tabs_2021_06_16,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/06162021abstract.pdf,06162021abstract.pdf,95b316f86d63793c77cc8fc19a7356776c46ecc79524e08f1068b7d816bb7a75,application/pdf,2021-06-16,2026-07-27,
sd_sddot_bid_tabs_2021_06_16_final,sd_sddot_bid_tabs_2021_06_16,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/06162021final.pdf,06162021final.pdf,97a0d5b5d17b83d3dc925c0bfca373428163b32002b5044f54e0154df8cf27b9,application/pdf,2021-06-16,2026-07-27,
sd_sddot_bid_tabs_2021_07_21_abstract,sd_sddot_bid_tabs_2021_07_21,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/07212021abstract.pdf,07212021abstract.pdf,259ef48526bad3c1e3de9ed52500be7aa77bf34da97a4b1c26c13b6d70b63910,application/pdf,2021-07-21,2026-07-27,
sd_sddot_bid_tabs_2021_07_21_final,sd_sddot_bid_tabs_2021_07_21,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/07212021final.pdf,07212021final.pdf,2e0a7a613adecdaf9b548b5c2563c89dd9d96208e6f3d82c34304d6eb9bd5445,application/pdf,2021-07-21,2026-07-27,
sd_sddot_bid_tabs_2021_08_18_abstract,sd_sddot_bid_tabs_2021_08_18,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/08182021abstract.pdf,08182021abstract.pdf,f4d0a687334660dd8d33ff3a8a1cd2eedbcf85156c0ab10d60ff8b2e06a60c9b,application/pdf,2021-08-18,2026-07-27,
sd_sddot_bid_tabs_2021_08_18_final,sd_sddot_bid_tabs_2021_08_18,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/08182021final.pdf,08182021final.pdf,ee15220856bed722eec7840b56de95f4792ed0071475c507cbe21c9cc2a5673b,application/pdf,2021-08-18,2026-07-27,
sd_sddot_bid_tabs_2021_09_01_abstract,sd_sddot_bid_tabs_2021_09_01,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/09012021abstract.pdf,09012021abstract.pdf,eebabdc21de888addefa630b017f2d94940e67ea68f9cb9edcd264bacf2cc41c,application/pdf,2021-09-01,2026-07-27,
sd_sddot_bid_tabs_2021_09_01_final,sd_sddot_bid_tabs_2021_09_01,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/09012021final.pdf,09012021final.pdf,109c2055f95879a905fe40c62cd37dd2acd778c106752e34c7d28f4079a630e8,application/pdf,2021-09-01,2026-07-27,
sd_sddot_bid_tabs_2021_09_15_abstract,sd_sddot_bid_tabs_2021_09_15,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/09152021abstract.pdf,09152021abstract.pdf,7dba7a4eda36523a6db2cf41176fba1deaa5a887a88580361434711f23f13311,application/pdf,2021-09-15,2026-07-27,
sd_sddot_bid_tabs_2021_09_15_final,sd_sddot_bid_tabs_2021_09_15,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/09152021final.pdf,09152021final.pdf,de8c22742a78d179f63b5a82f471a0abef800115232abc0bbd9a306a3e6869d0,application/pdf,2021-09-15,2026-07-27,
sd_sddot_bid_tabs_2021_10_06_abstract,sd_sddot_bid_tabs_2021_10_06,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/10062021abstract.pdf,10062021abstract.pdf,0aa89e31014f3a18af7b07adb760ca3df58c5359ce8d73bdbfe29a9d9033ae2d,application/pdf,2021-10-06,2026-07-27,
sd_sddot_bid_tabs_2021_10_06_final,sd_sddot_bid_tabs_2021_10_06,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/10062021final.pdf,10062021final.pdf,8d8a7e1e9319ad55d82f8d08426bc0f8a198bbb54639c0fb7053c457bf52b68a,application/pdf,2021-10-06,2026-07-27,
sd_sddot_bid_tabs_2021_10_20_abstract,sd_sddot_bid_tabs_2021_10_20,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/10202021abstract.pdf,10202021abstract.pdf,13a43edfb0152ebed33b401c69a5629013ee06378dd295f1b6bd1d9407f916ba,application/pdf,2021-10-20,2026-07-27,
sd_sddot_bid_tabs_2021_10_20_final,sd_sddot_bid_tabs_2021_10_20,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/10202021final.pdf,10202021final.pdf,bf0873a9fed2fb0c9cb3bd6c74cdc68cc70673bd3fb45f775684d26785d6803a,application/pdf,2021-10-20,2026-07-27,
sd_sddot_bid_tabs_2021_11_03_abstract,sd_sddot_bid_tabs_2021_11_03,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/11032021abstract.pdf,11032021abstract.pdf,51ddf6e279a4775b68ec6325f1e3289d392c20ddc7ee9fc77502216c79327d14,application/pdf,2021-11-03,2026-07-27,
sd_sddot_bid_tabs_2021_11_03_final,sd_sddot_bid_tabs_2021_11_03,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/11032021final.pdf,11032021final.pdf,8b8a4a69c62ffbca0a0fce9b0bf5237622eec7f5936cee9152fed32c6def9911,application/pdf,2021-11-03,2026-07-27,
sd_sddot_bid_tabs_2021_11_17_abstract,sd_sddot_bid_tabs_2021_11_17,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/11172021abstract.pdf,11172021abstract.pdf,7d4e68bcad19ba738382be3022e7121e7aba1bba35ddfbb231b8d5601889985a,application/pdf,2021-11-17,2026-07-27,
sd_sddot_bid_tabs_2021_11_17_final,sd_sddot_bid_tabs_2021_11_17,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/11172021final.pdf,11172021final.pdf,3390debf6809377f514ed793f41a2615fbd8606e987b2774cf734ddf08fe91b8,application/pdf,2021-11-17,2026-07-27,
sd_sddot_bid_tabs_2021_12_01_abstract,sd_sddot_bid_tabs_2021_12_01,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/12012021abstract.pdf,12012021abstract.pdf,98eb862671245d71f3ea16a4c77e0aac3372207981233aca163db21a824fc8d8,application/pdf,2021-12-01,2026-07-27,
sd_sddot_bid_tabs_2021_12_01_final,sd_sddot_bid_tabs_2021_12_01,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/12012021final.pdf,12012021final.pdf,315f8c980534166afe52165cb1f50f38ee5ff4a8aeb7c330ab9d2f4d04f9c599,application/pdf,2021-12-01,2026-07-27,
sd_sddot_bid_tabs_2021_12_15_abstract,sd_sddot_bid_tabs_2021_12_15,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/12152021abstract.pdf,12152021abstract.pdf,08cc56ef7ec5038874b4232aab84f266b1e2b2f6e64e7608e3b4afc9f1dae712,application/pdf,2021-12-15,2026-07-27,
sd_sddot_bid_tabs_2021_12_15_final,sd_sddot_bid_tabs_2021_12_15,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/12152021final.pdf,12152021final.pdf,eaeb20a4d3052b6bb8cf7f29d5db35de6a9cd2450b341a86fb647387dfce3706,application/pdf,2021-12-15,2026-07-27,
sd_sddot_bid_tabs_2022_01_19_abstract,sd_sddot_bid_tabs_2022_01_19,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/01192022abstract.pdf,01192022abstract.pdf,244b1995946d9208ec07a62cee88817e0c1346c84a65fcf7d934f26353556007,application/pdf,2022-01-19,2026-07-27,
sd_sddot_bid_tabs_2022_01_19_final,sd_sddot_bid_tabs_2022_01_19,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/01192022final.pdf,01192022final.pdf,b8b280a0ed2cdbde0eb96c04c31910b4c5e831c7d456ef71595974ed8ffb41fa,application/pdf,2022-01-19,2026-07-27,
sd_sddot_bid_tabs_2022_02_02_abstract,sd_sddot_bid_tabs_2022_02_02,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/02022022abstract.pdf,02022022abstract.pdf,441c55c3de29dffc219d2f605f96aa24774baf7bc369019df7f9df8a18f4afb1,application/pdf,2022-02-02,2026-07-27,
sd_sddot_bid_tabs_2022_02_02_final,sd_sddot_bid_tabs_2022_02_02,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/02022022final.pdf,02022022final.pdf,55f1164e63bb09a92418429e64336a74c0950802b70f3607e793658cbcf74fbb,application/pdf,2022-02-02,2026-07-27,
sd_sddot_bid_tabs_2022_02_16_abstract,sd_sddot_bid_tabs_2022_02_16,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/02162022abstract.pdf,02162022abstract.pdf,473ca6720e9c21047d93ee5ea41cd169b378b415d6ad9d13ff9aaccb8d218ce0,application/pdf,2022-02-16,2026-07-27,
sd_sddot_bid_tabs_2022_02_16_final,sd_sddot_bid_tabs_2022_02_16,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/02162022final.pdf,02162022final.pdf,a628980621e56dca7db47f968bd2aa47c913e2adb40ad7321b2c652e0e89c83a,application/pdf,2022-02-16,2026-07-27,
sd_sddot_bid_tabs_2022_03_02_abstract,sd_sddot_bid_tabs_2022_03_02,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/03022022abstract.pdf,03022022abstract.pdf,e740dae344832aaa3759eac504f076674301df39bcac105778296a31849ea725,application/pdf,2022-03-02,2026-07-27,
sd_sddot_bid_tabs_2022_03_02_final,sd_sddot_bid_tabs_2022_03_02,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/03022022final.pdf,03022022final.pdf,4c294227374eb3ee9f48bcb73a6804d156d36eded51d3cc4ec8eb221227c56a6,application/pdf,2022-03-02,2026-07-27,
sd_sddot_bid_tabs_2022_03_16_abstract,sd_sddot_bid_tabs_2022_03_16,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/03162022abstract.pdf,03162022abstract.pdf,fb16a0c268843cd5932fa4bbc248652a2827e06969097a6224c9d402262ba5ee,application/pdf,2022-03-16,2026-07-27,
sd_sddot_bid_tabs_2022_03_16_final,sd_sddot_bid_tabs_2022_03_16,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/03162022final.pdf,03162022final.pdf,a8b6e78149a0241f976730ff70c2400d16da929e3ea04bfdbf551cd8a0d40961,application/pdf,2022-03-16,2026-07-27,
sd_sddot_bid_tabs_2022_04_06_abstract,sd_sddot_bid_tabs_2022_04_06,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/04062022abstract.pdf,04062022abstract.pdf,66657cc76e0dd06dd7e95180c821345f57df5694f73ebd8f475b93d4eb5c85c9,application/pdf,2022-04-06,2026-07-27,
sd_sddot_bid_tabs_2022_04_06_final,sd_sddot_bid_tabs_2022_04_06,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/04062022final.pdf,04062022final.pdf,99eb283bfffc9e26f3d9e00617bc685e2e13474054eb9cb6681133e9b20e6af4,application/pdf,2022-04-06,2026-07-27,
sd_sddot_bid_tabs_2022_04_20_abstract,sd_sddot_bid_tabs_2022_04_20,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/04202022abstract.pdf,04202022abstract.pdf,07a671a9fc803abd34896cd209f374ca7305d9ba43517a551f17c51c37304efe,application/pdf,2022-04-20,2026-07-27,
sd_sddot_bid_tabs_2022_04_20_final,sd_sddot_bid_tabs_2022_04_20,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/04202022final.pdf,04202022final.pdf,ffae4d0f0f4700dc9cee3c0d05bddb2a7444394e0d029f0c81194367b5360752,application/pdf,2022-04-20,2026-07-27,
sd_sddot_bid_tabs_2022_05_04_abstract,sd_sddot_bid_tabs_2022_05_04,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/05042022abstract.pdf,05042022abstract.pdf,192b7524ae51699dce7c3392930244fcf477bee9c1082b9a8ea9576b22cd543d,application/pdf,2022-05-04,2026-07-27,
sd_sddot_bid_tabs_2022_05_04_final,sd_sddot_bid_tabs_2022_05_04,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/05042022final.pdf,05042022final.pdf,bd18fc36d0cba93198c8c8a538062a70be5b0981116f747dd174b164b4b00f88,application/pdf,2022-05-04,2026-07-27,
sd_sddot_bid_tabs_2022_05_11_abstract,sd_sddot_bid_tabs_2022_05_11,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/05112022abstract.pdf,05112022abstract.pdf,3c35dd4c879cbafe575e47b987eb09496e76d87271e06e720023c483460ea95a,application/pdf,2022-05-11,2026-07-27,
sd_sddot_bid_tabs_2022_05_11_final,sd_sddot_bid_tabs_2022_05_11,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/05112022final.pdf,05112022final.pdf,f4a4e1df7d8a0b005b1258d95a36b0980759ea60d4190873f221c02ee41e423b,application/pdf,2022-05-11,2026-07-27,
sd_sddot_bid_tabs_2022_05_18_abstract,sd_sddot_bid_tabs_2022_05_18,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/05182022abstract.pdf,05182022abstract.pdf,4b5476fd0c1ea66aef333bbdaa2cdacd3bd3dd9bdd0fcae0d8d09deda91fe546,application/pdf,2022-05-18,2026-07-27,
sd_sddot_bid_tabs_2022_05_18_final,sd_sddot_bid_tabs_2022_05_18,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/05182022final.pdf,05182022final.pdf,b8aa73f4497af6b0749faf06c38a44ab6ed15180bfdce7448c06cd39cfbd2c08,application/pdf,2022-05-18,2026-07-27,
sd_sddot_bid_tabs_2022_06_01_abstract,sd_sddot_bid_tabs_2022_06_01,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/06012022abstract.pdf,06012022abstract.pdf,b2727c896f2423cd427c140cd6b1e30c7b6feca94cdaf371fc37e35a418ff7c1,application/pdf,2022-06-01,2026-07-27,
sd_sddot_bid_tabs_2022_06_01_final,sd_sddot_bid_tabs_2022_06_01,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/06012022final.pdf,06012022final.pdf,9c8663c046e49220fbe229ff841ee2299a8bcb65b09fb720aba323c214b7e1f8,application/pdf,2022-06-01,2026-07-27,
sd_sddot_bid_tabs_2022_06_15_abstract,sd_sddot_bid_tabs_2022_06_15,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/06152022abstract.pdf,06152022abstract.pdf,7769546fac0eda728900cdb6e6d7b54cd29270ef06699c8df25d4b0bf44c9da1,application/pdf,2022-06-15,2026-07-27,
sd_sddot_bid_tabs_2022_06_15_final,sd_sddot_bid_tabs_2022_06_15,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/06152022final.pdf,06152022final.pdf,1903d385b3688dc546471b5056e61f17bce975c63bbdc3bdfd94865e9ea30bf1,application/pdf,2022-06-15,2026-07-27,
sd_sddot_bid_tabs_2022_07_20_abstract,sd_sddot_bid_tabs_2022_07_20,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/07202022abstract.pdf,07202022abstract.pdf,cc9dba4e2b64544d9749bb47c13c8060be2085e2c0fc4c804e4a3622c95f40b5,application/pdf,2022-07-20,2026-07-27,
sd_sddot_bid_tabs_2022_07_20_final,sd_sddot_bid_tabs_2022_07_20,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/07202022final.pdf,07202022final.pdf,ce41c67bee5353568c7fd9ffdb781a234cdf703bc81a548ab48f86c67cb94b7c,application/pdf,2022-07-20,2026-07-27,
sd_sddot_bid_tabs_2022_08_17_abstract,sd_sddot_bid_tabs_2022_08_17,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/08172022abstract.pdf,08172022abstract.pdf,88aa4ac563a8b9b7a5bf6aa885638b089f8ab49b0baeb0d7676f53d81b1a5822,application/pdf,2022-08-17,2026-07-27,
sd_sddot_bid_tabs_2022_08_17_final,sd_sddot_bid_tabs_2022_08_17,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/08172022final.pdf,08172022final.pdf,25780367fa32995883e7b2c2d775a9df95c19dd54609fe7c52e06163ba4b9463,application/pdf,2022-08-17,2026-07-27,
sd_sddot_bid_tabs_2022_09_07_abstract,sd_sddot_bid_tabs_2022_09_07,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/09072022abstract.pdf,09072022abstract.pdf,9eb1704c3f64958ebe603fef28d7cc3ba13b8f051c79b110aa3491a32a3a10f4,application/pdf,2022-09-07,2026-07-27,
sd_sddot_bid_tabs_2022_09_07_final,sd_sddot_bid_tabs_2022_09_07,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/09072022final.pdf,09072022final.pdf,94c279cc08ef475b2add71f172858ad607d54006f6e4ba6de99a135d967f57d2,application/pdf,2022-09-07,2026-07-27,
sd_sddot_bid_tabs_2022_09_21_abstract,sd_sddot_bid_tabs_2022_09_21,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/09212022abstract.pdf,09212022abstract.pdf,01f03229844419ac3ffdca60e9e3db7b37499bba7ef7648b735001ad10e34cda,application/pdf,2022-09-21,2026-07-27,
sd_sddot_bid_tabs_2022_09_21_final,sd_sddot_bid_tabs_2022_09_21,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/09212022final.pdf,09212022final.pdf,ea9ff286186d3f256d80f9d10d1167df365c318804a8cb8b49d3085f92a80d5a,application/pdf,2022-09-21,2026-07-27,
sd_sddot_bid_tabs_2022_10_05_abstract,sd_sddot_bid_tabs_2022_10_05,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/10052022abstract.pdf,10052022abstract.pdf,83b34526e0689ff51f78b5543b1df21009b920b9a37fb6235742875ef2154fb8,application/pdf,2022-10-05,2026-07-27,
sd_sddot_bid_tabs_2022_10_05_final,sd_sddot_bid_tabs_2022_10_05,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/10052022final.pdf,10052022final.pdf,18889b35a483f8fa85f15075c7d0117fdecaeb70f1930e8b3eb99c1d236c99c0,application/pdf,2022-10-05,2026-07-27,
sd_sddot_bid_tabs_2022_10_19_abstract,sd_sddot_bid_tabs_2022_10_19,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/10192022abstract.pdf,10192022abstract.pdf,c484abf4285d93fe5d5c63369f14a714ebf048ba8429c6464dc8bced27d3b5fa,application/pdf,2022-10-19,2026-07-27,
sd_sddot_bid_tabs_2022_10_19_final,sd_sddot_bid_tabs_2022_10_19,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/10192022final.pdf,10192022final.pdf,43716ade8562f3e5f8ecacc680a73b4e2867eb1ba43c2ca1702feb1cc5a85ce9,application/pdf,2022-10-19,2026-07-27,
sd_sddot_bid_tabs_2022_10_21_abstract,sd_sddot_bid_tabs_2022_10_21,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/10212022abstract.pdf,10212022abstract.pdf,9a057466d5811dfe00e2c0d42720bc89ad27ba1c3a65dfa4ec5a08bc7d90e21b,application/pdf,2022-10-21,2026-07-27,
sd_sddot_bid_tabs_2022_10_21_final,sd_sddot_bid_tabs_2022_10_21,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/10212022final.pdf,10212022final.pdf,04d021103263fd3cf3989690f2e3fab8fd6317d784037b1714de63f0c11908c8,application/pdf,2022-10-21,2026-07-27,
sd_sddot_bid_tabs_2022_11_02_abstract,sd_sddot_bid_tabs_2022_11_02,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/11022022abstract.pdf,11022022abstract.pdf,fc90b215e06403b8e96a2c34a8fba160213b90425a8a7902dc465587cf7422bb,application/pdf,2022-11-02,2026-07-27,
sd_sddot_bid_tabs_2022_11_02_final,sd_sddot_bid_tabs_2022_11_02,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/11022022final.pdf,11022022final.pdf,aea6fa278e9cb029ca4615de5a8cfc3eb1f69e22687123805c478a336abadc4e,application/pdf,2022-11-02,2026-07-27,
sd_sddot_bid_tabs_2022_11_16_abstract,sd_sddot_bid_tabs_2022_11_16,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/11162022abstract.pdf,11162022abstract.pdf,28063b2eb1307bd8f64c77ba85a82face5a5bb28426f7c6c76edccf26373ca89,application/pdf,2022-11-16,2026-07-27,
sd_sddot_bid_tabs_2022_11_16_final,sd_sddot_bid_tabs_2022_11_16,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/11162022final.pdf,11162022final.pdf,7106fcf9270a2ef74d2c7f0c15013196204ff29f0b809a8b82c941629ffd2c14,application/pdf,2022-11-16,2026-07-27,
sd_sddot_bid_tabs_2022_12_07_abstract,sd_sddot_bid_tabs_2022_12_07,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/12072022abstract.pdf,12072022abstract.pdf,afff7c6c72baab6a08c831e5093b8d286935d2e68f00dd80ae3480e5a59bd5f8,application/pdf,2022-12-07,2026-07-27,
sd_sddot_bid_tabs_2022_12_07_final,sd_sddot_bid_tabs_2022_12_07,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/12072022final.pdf,12072022final.pdf,fa0d0ce4aff40dbcbc722ba4287619ea5a721e663f98fb5c8bd121c5eebbb596,application/pdf,2022-12-07,2026-07-27,
sd_sddot_bid_tabs_2022_12_14_abstract,sd_sddot_bid_tabs_2022_12_14,bid_abstract,https://apps.sd.gov/HC65C2C/EBS/lettings/12142022abstract.pdf,12142022abstract.pdf,05c531e7d1c0247d16c3fd2d966fe4364779fc8c0b71d546b6d6dd0a04bc0d93,application/pdf,2022-12-14,2026-07-27,
sd_sddot_bid_tabs_2022_12_14_final,sd_sddot_bid_tabs_2022_12_14,final_award_report,https://apps.sd.gov/HC65C2C/EBS/lettings/12142022final.pdf,12142022final.pdf,c25715266479c3b795c659dc16bb423b6ea45afcdbfb76007563f85475c6280c,application/pdf,2022-12-14,2026-07-27,
